relative_keyword,total_search,total_store
컴퓨터본체,18650.0,236308.0
일체형PC,15260.0,192537.0
삼성컴퓨터,12380.0,925968.0
사무용PC,1950.0,739129.0
조립식컴퓨터,20510.0,342544.0
올인원PC,11040.0,116444.0
미니PC,24780.0,2003856.0
사무용데스크탑,1290.0,107380.0
장패드,20910.0,438893.0
게이밍마우스패드,3660.0,384787.0
모니터보안필름,6080.0,67771.0
USB허브,21400.0,1133167.0
C타입허브,7310.0,381481.0
멀티허브,4500.0,429234.0
키보드받침대,7660.0,353570.0
마우스장패드,10240.0,395555.0
허브,26250.0,12509025.0
케이블타이,24120.0,936556.0
키보드손목받침대,6410.0,123396.0
키캡,27900.0,610152.0
USB3.0허브,1680.0,447421.0
C타입멀티허브,2280.0,162780.0
컴퓨터패드,1040.0,3021004.0
게이밍장패드,3310.0,204967.0
마우스손목받침대,4830.0,126395.0
노트북받침대,9980.0,921689.0
노트북쿨러,5490.0,960410.0
노트북파우치,29200.0,612072.0
맥북파우치,6630.0,145961.0
맥북거치대,3800.0,137059.0
휴대용노트북거치대,1380.0,215681.0
노트북스탠드,3660.0,966701.0
15인치노트북파우치,3570.0,89225.0
노트북케이스,5830.0,1474917.0
노트북쿨링패드,2350.0,97804.0
아이패드종이필름,4150.0,75921.0
갤럭시탭S8케이스,3680.0,122972.0
짭플펜슬,12160.0,6628.0
아이패드거치대,26960.0,273574.0
아이패드에어4케이스,5410.0,102084.0
애플펜슬펜촉,23360.0,21001.0
갤럭시탭S8플러스케이스,1440.0,39913.0
아이패드9세대케이스,8040.0,65344.0
아이패드미니6케이스,3740.0,67690.0
아이패드에어5케이스,10600.0,96087.0
아이패드필름,6510.0,397806.0
갤럭시탭S6라이트케이스,3280.0,42067.0
아이패드종이질감필름,2370.0,69937.0
아이패드파우치,20190.0,287429.0
아이패드프로케이스,6050.0,376343.0
듀얼모니터암,7780.0,108765.0
듀얼모니터받침대,6460.0,68299.0
싱글모니터암,1030.0,47169.0
모니터선반,5930.0,244505.0
원목모니터받침대,1320.0,64072.0
모니터거치대,14110.0,450341.0
모니터암거치대,1420.0,179715.0
모니터스탠드,9340.0,718705.0
높이조절모니터받침대,1170.0,54249.0
모니터암듀얼,3680.0,108765.0
카멜모니터암,8130.0,11518.0
레이저복합기,4540.0,399903.0
레이저프린터,21890.0,535628.0
잉크젯복합기,1750.0,295247.0
SL-M2030,4430.0,8916.0
삼성프린터,25200.0,1685591.0
게이밍마우스,18280.0,814066.0
MLT-K200L,3040.0,8566.0
CLT-K510S,3330.0,6916.0
타블렛,10510.0,326986.0
SL-M2077F,1730.0,5399.0
SL-C563W,8510.0,12928.0
SL-M2893FW,2730.0,3494.0
게이밍헤드셋,18370.0,373435.0
PC스피커,7950.0,764163.0
웹캠,9990.0,384881.0
브리츠스피커,8780.0,61426.0
브리츠사운드바,2660.0,12826.0
컴퓨터스피커,17900.0,764163.0
사운드카드,4290.0,393995.0
에버미디어,1710.0,7504.0
앱코헤드셋,3960.0,9851.0
무선게이밍헤드셋,4220.0,150383.0
2채널스피커,1120.0,229661.0
캔스톤스피커,2500.0,5430.0
캠,4840.0,1548946.0
씨게이트외장하드,5030.0,46019.0
하드디스크,20470.0,1788954.0
외장SSD,16880.0,459022.0
SSDT7,1230.0,5922.0
외장하드2TB,2990.0,183007.0
외장하드1TB,2760.0,211042.0
삼성SSD,8570.0,166219.0
삼성외장하드,7450.0,35891.0
외장하드4TB,3050.0,103999.0
WDSSD,1600.0,1136.0
NAS,14980.0,177840.0
시놀로지,12000.0,39908.0
외장하드5TB,1960.0,24237.0
외장HDD,1160.0,669498.0
HDD,12710.0,1788954.0
파워서플라이,9650.0,864501.0
컴퓨터케이스,12240.0,5228894.0
파워,6850.0,7801300.0
CPU쿨러,6180.0,824662.0
랜케이블,6550.0,760357.0
DP케이블,14490.0,275164.0
CTOHDMI,7520.0,126023.0
허브랙,1410.0,41504.0
UTP케이블,9960.0,664895.0
랜선,20860.0,855735.0
HDMI2.1,4470.0,167603.0
마이크로닉스파워,1150.0,22756.0
전원케이블,2250.0,1558197.0
RTX3060TI,10270.0,18112.0
RTX3060,25110.0,57506.0
무선공유기,8320.0,468583.0
스위칭허브,4810.0,479090.0
무선AP,2620.0,230452.0
와이파이증폭기,28230.0,215126.0
무선랜카드,17510.0,358513.0
KVM스위치,5800.0,149204.0
아이피타임,20300.0,142944.0
스위치허브,2490.0,335737.0
유선공유기,1750.0,50920.0
유선랜카드,2020.0,286315.0
블루투스동글,14390.0,314750.0
오피스2021,7360.0,20302.0
캐디안,8310.0,710.0
큐베이스,7720.0,2265.0
한컴오피스2022,9130.0,1281.0
마이크로소프트오피스,13830.0,4272.0
한글2022,4920.0,3404.0
윈도우,16290.0,2419709.0
운영체제,3070.0,86276.0
굿노트다이어리,11640.0,4555.0
슈퍼싱글매트리스,22260.0,544736.0
퀸침대,28770.0,1469047.0
흙침대,27250.0,234779.0
수납침대,20420.0,1037319.0
싱글매트리스,13940.0,1030190.0
3단매트리스,9250.0,104125.0
바닥매트리스,14670.0,319421.0
원목침대,12870.0,957012.0
드레스룸,25220.0,802762.0
패브릭소파,23030.0,1281839.0
3인용쇼파,29160.0,789900.0
4인용쇼파,19640.0,630087.0
좌식테이블,24880.0,737154.0
소파테이블,17490.0,2003164.0
3인용소파,6190.0,789900.0
리클라이너쇼파,25250.0,359880.0
원목거실장,4590.0,272301.0
티비다이,26050.0,501737.0
높은거실장,8830.0,180504.0
장식장,22040.0,1578720.0
소파베드,25790.0,2410567.0
식탁세트,10270.0,1207486.0
전자레인지선반,16250.0,302745.0
원형테이블,24310.0,1511987.0
4인용식탁세트,1960.0,381526.0
세라믹식탁세트,1350.0,149888.0
렌지대,9550.0,672930.0
업소용싱크대,6770.0,130682.0
원목식탁,16150.0,999407.0
원형식탁,21530.0,760432.0
카페테이블,12390.0,1458632.0
원목의자,13360.0,1371472.0
4인식탁,12380.0,739244.0
스탠드행거,12260.0,753508.0
다용도선반,4100.0,1244242.0
벽선반,28860.0,1116853.0
조립선반,2640.0,289145.0
드레스룸행거,7730.0,429515.0
철제수납장,10720.0,451410.0
이동식행거,20670.0,455482.0
미니행거,13040.0,213271.0
철제행거,5120.0,516064.0
거실수납장,12430.0,984253.0
우산꽂이,16660.0,527965.0
어린이책상,13870.0,408860.0
초등학생책상,20070.0,109445.0
어린이의자,4440.0,444646.0
아기책장,13970.0,55522.0
어린이침대,16450.0,665460.0
초등학생의자,3820.0,56722.0
아기옷장,13570.0,54614.0
2층침대,23160.0,310509.0
회전책장,27980.0,140896.0
이층침대,14470.0,310509.0
전면책장,16220.0,136773.0
한샘샘키즈수납장,24380.0,1886.0
키즈침대,9520.0,665460.0
성인벙커침대,4820.0,44019.0
침대안전가드,6020.0,99392.0
키즈의자,1120.0,444646.0
교구장,16740.0,100024.0
모션데스크,29400.0,70106.0
카페의자,14540.0,1875280.0
사무실의자,23120.0,1334028.0
스탠딩책상,10430.0,302919.0
게이밍책상,17450.0,412540.0
높이조절책상,12280.0,380608.0
사무용책상,15950.0,1876801.0
안락의자,10440.0,1116563.0
인테리어의자,5230.0,4996784.0
사무실책상,12650.0,1771291.0
발받침대,24240.0,530175.0
야외용테이블,1270.0,265620.0
야외테이블,9570.0,1726435.0
야외테이블세트,5660.0,547016.0
조립식창고,17720.0,248822.0
농막,28230.0,319856.0
파고라,13670.0,119756.0
방음부스,21880.0,79971.0
이동식주택,14680.0,40913.0
모듈러주택,23350.0,10439.0
어닝,23310.0,478723.0
테라스가림막,4310.0,125250.0
컨테이너하우스,15890.0,29210.0
평상,7060.0,218050.0
원두막,9360.0,77511.0
조립식주택,18640.0,79833.0
차양막,6690.0,355478.0
폴리카보네이트,24860.0,402001.0
컨테이너,22310.0,957138.0
렉산,13240.0,171716.0
씽크대,27430.0,3827492.0
현관코일매트,6440.0,118543.0
현관매트,16290.0,1126672.0
인조잔디,26040.0,481693.0
폼블럭,13260.0,154272.0
식탁유리,3900.0,187540.0
철제다리,1540.0,115850.0
가구손잡이,9150.0,981752.0
도어스토퍼,24950.0,404548.0
타일,27160.0,3149270.0
캔들워머,26340.0,157057.0
식물등,25950.0,187405.0
크리스마스조명,29910.0,1548660.0
실내디퓨저,9090.0,147503.0
LED시계,21390.0,1017025.0
수유등,10790.0,246704.0
탁상시계,26450.0,1220663.0
LED전구,29260.0,3529232.0
단스탠드,3520.0,1116217.0
명화그리기,13230.0,302878.0
실내방향제,6890.0,211779.0
오로라무드등,7650.0,77614.0
매트리스방수커버,10260.0,183519.0
메모리폼베개,11100.0,451553.0
다리베개,4130.0,124692.0
이불패드,12450.0,1322636.0
거북목베개,10490.0,98555.0
기능성베개,2110.0,133849.0
라텍스베개,12640.0,199028.0
모달이불,19850.0,509583.0
침대커버,23190.0,2035100.0
여름이불,2000.0,991872.0
이불세트,18930.0,3218186.0
호텔침구,6430.0,526714.0
호텔이불,9480.0,460580.0
침구세트,9670.0,3487426.0
슈퍼싱글침구세트,3740.0,663366.0
알레르망침구세트,14260.0,17202.0
호텔침구세트,4340.0,291742.0
베개솜,10080.0,473310.0
베게솜,3040.0,473310.0
양모이불,21450.0,97619.0
호텔베개,6400.0,282656.0
배게솜,3570.0,473310.0
구스베개,3580.0,108225.0
쿠션솜,4190.0,532181.0
이불솜,6460.0,585330.0
오리털이불,10490.0,300555.0
구스다운이불,6800.0,512153.0
거위털이불,6680.0,512153.0
솜,8310.0,2497718.0
규조토발매트,27790.0,335254.0
주방매트,25240.0,3062821.0
욕실발매트,9740.0,980167.0
화장실발매트,3940.0,465676.0
원형러그,17370.0,431636.0
쿨매트,3300.0,464212.0
주방발매트,8770.0,995321.0
거실카페트,25840.0,1620453.0
빨아쓰는규조토발매트,3000.0,93683.0
사계절러그,1080.0,293029.0
방수러그,3820.0,339841.0
쉬폰커튼,13900.0,142650.0
우드블라인드,16390.0,64537.0
암막블라인드,23830.0,174342.0
롤스크린,12290.0,333034.0
콤비블라인드,7730.0,127209.0
가림막커튼,20440.0,573453.0
차르르커튼,6500.0,35070.0
커튼레일,22640.0,178602.0
방한암막커튼,2160.0,79769.0
속커튼,2490.0,63786.0
안뚫어고리,7390.0,7021.0
자이언트얀가방,17170.0,37299.0
벨벳자이언트얀,2150.0,33726.0
자이언트얀실,5250.0,60722.0
자이언트얀벨벳,1950.0,33726.0
똑딱이단추,15490.0,141489.0
양모펠트,23090.0,125589.0
원단,24930.0,4529514.0
털실,18370.0,306755.0
뜨개질실,6290.0,601878.0
펀치니들,9690.0,46833.0
해바라기보석십자수,1550.0,103607.0
단추,16270.0,2836436.0
양말목,17600.0,27357.0
똑딱이,5740.0,695084.0
힙분유,16760.0,4673.0
압타밀,29560.0,12185.0
분유,19690.0,304012.0
압타밀프로푸트라2단계,5870.0,1162.0
앱솔루트명작,15990.0,6544.0
앱솔루트명작1단계,5280.0,2295.0
압타밀프로푸트라1단계,11550.0,1205.0
아이엠마더1단계,5300.0,3549.0
아이엠마더,14600.0,9810.0
산양분유,10580.0,19138.0
위드맘,6160.0,12436.0
퓨어락,5770.0,3112.0
노발락AC,4010.0,386.0
위드맘1단계,2770.0,3115.0
위드맘2단계,1370.0,2915.0
위드맘제왕1단계,1960.0,1872.0
액상분유,8090.0,9649.0
후디스산양분유,5200.0,807.0
팬티기저귀,2530.0,225090.0
천기저귀,9110.0,49054.0
페넬로페기저귀,7540.0,2612.0
아기기저귀,3150.0,150358.0
쿠잉기저귀,3510.0,5336.0
하기스기저귀,14650.0,97596.0
하기스네이처메이드1단계,7630.0,3864.0
하기스네이처메이드2단계,9290.0,4959.0
신생아기저귀,10730.0,50276.0
방수기저귀,3140.0,120689.0
팸퍼스,27070.0,18587.0
하기스네이처메이드,13440.0,40157.0
팸퍼스기저귀,15840.0,17933.0
팸퍼스베이비드라이5단계,4450.0,2275.0
하기스네이처메이드3단계,5420.0,8177.0
아기물티슈,11460.0,420844.0
휴대용물티슈,3980.0,135571.0
대용량물티슈,6210.0,53884.0
비데물티슈,6760.0,48885.0
업소용물티슈,3720.0,63654.0
신생아물티슈,3380.0,20263.0
물티슈20팩,4200.0,128467.0
앙블랑물티슈,8950.0,5929.0
마이비데,19670.0,24062.0
물티슈추천,1890.0,957622.0
순둥이물티슈,6680.0,8975.0
베베숲시그니처블루,9720.0,1013.0
미엘물티슈,5390.0,5069.0
아기반찬,17240.0,15228.0
아기이유식,4940.0,422626.0
이유식큐브,18100.0,13243.0
큐브데이,14580.0,18.0
이유식쌀가루,2850.0,3278.0
초기이유식,15670.0,9489.0
아기퓨레,4060.0,5598.0
아기김,4600.0,17968.0
아기간장,4490.0,3861.0
실온이유식,4960.0,4021.0
아기김치,3440.0,2356.0
맘마밀,6360.0,10145.0
이유식야채큐브,2400.0,577.0
얼라맘마,5010.0,23.0
담은수,4130.0,173.0
아넬라퓨레,6110.0,1355.0
퓨레,10420.0,109235.0
엘빈즈,24880.0,4783.0
아기과자,6230.0,124388.0
떡뻥,12730.0,17301.0
유기농과자,1010.0,71569.0
뽀로로음료수,4700.0,8282.0
배도라지,12110.0,70389.0
뽀로로음료,3160.0,45288.0
티딩러스크,7320.0,380.0
아기치즈,6210.0,19957.0
킨더밀쉬,8370.0,5350.0
루솔진한배도라지즙,5190.0,328.0
아기보리차,5550.0,5366.0
아이키커,7130.0,1063.0
뽀로로보리차,2180.0,4837.0
질마재농장,7890.0,630.0
아기배도라지즙,3580.0,2379.0
아기떡뻥,2660.0,15526.0
베베당,2510.0,1974.0
요미요미,6320.0,24470.0
쪽쪽이,18600.0,46454.0
역류방지쿠션,27630.0,20399.0
유축기,14700.0,30911.0
젖병,16810.0,396315.0
분유제조기,13820.0,4413.0
수유쿠션,20730.0,62706.0
제이앤제나역류방지쿠션,24810.0,331.0
쪽쪽이클립,4850.0,9376.0
더블하트젖꼭지,16210.0,5505.0
더블하트젖병,28940.0,7710.0
베이비브레짜,25300.0,1649.0
유리젖병,4600.0,15804.0
아벤트쪽쪽이,14050.0,2414.0
모윰쪽쪽이,17900.0,924.0
닥터브라운젖병,17630.0,5729.0
모유저장팩,5970.0,11288.0
유축기대여,8700.0,107.0
수유패드,11640.0,22458.0
스펙트라젖병,3610.0,2103.0
디럭스유모차,8460.0,10670.0
유모차컵홀더,3920.0,54311.0
유모차라이너,9390.0,16320.0
유모차가방,2590.0,204921.0
트라이크,13880.0,28645.0
킨즈유모차,1090.0,570.0
유모차장갑,19420.0,16363.0
절충형유모차,11010.0,27176.0
유모차걸이,2100.0,70528.0
폴레드에어러브,1080.0,1155.0
에이블트라이크,9030.0,110.0
유모차가방걸이,2020.0,40073.0
주니어카시트,26330.0,11636.0
휴대용카시트,17400.0,38629.0
부스터카시트,8240.0,14841.0
신생아카시트,8150.0,10944.0
브라이텍스카시트,21410.0,1456.0
싸이벡스주니어카시트,12600.0,241.0
조이카시트,11040.0,2229.0
카시트발받침대,3640.0,5758.0
카시트후방거울,2060.0,9788.0
다이치원픽스360,12050.0,156.0
바구니카시트,16540.0,9791.0
카시트발판,4190.0,7010.0
브라이텍스듀얼픽스아이사이즈,14800.0,202.0
다이치카시트,17580.0,975.0
안전벨트인형,3330.0,24553.0
어린이안전벨트,2490.0,45776.0
토들러카시트,7450.0,1364.0
페도라바구니카시트,11070.0,69.0
순성카시트,10580.0,1316.0
아기띠,27780.0,60725.0
힙시트,8300.0,17454.0
기저귀가방백팩,6890.0,102871.0
신생아아기띠,10160.0,14397.0
포대기,12110.0,146933.0
포그내아기띠,20010.0,327.0
기저귀파우치,3750.0,49897.0
베이비뵨아기띠,15780.0,742.0
아기포대기,4550.0,31601.0
에르고아기띠,12190.0,1714.0
아기띠침받이,2550.0,5816.0
국민기저귀가방,4140.0,19880.0
포그내맥스올인원,6750.0,69.0
기저귀백팩,3110.0,103057.0
백팩기저귀가방,1030.0,102871.0
기저귀가방이너백,1550.0,33709.0
베이비뵨미니,12880.0,280.0
제이해밀턴기저귀가방,3220.0,33.0
아기욕조,19900.0,81969.0
아기비데,17500.0,21117.0
물놀이장난감,2810.0,330490.0
프롬유샤워핸들,12450.0,18.0
신생아욕조,7800.0,19798.0
샤워핸들,10310.0,47380.0
말랑하니욕조,8550.0,121.0
포프베베아기비데,8480.0,59.0
포프베베,10560.0,105.0
아기목욕타올,4220.0,94291.0
아기물놀이장난감,1060.0,61139.0
온다베이비플러스,5330.0,116.0
온다베이비욕조,6750.0,406.0
슈너글아기욕조,11110.0,274.0
유아욕조,1960.0,83387.0
아기세면대,2840.0,20892.0
옥토넛장난감,4020.0,8059.0
말랑하니,21370.0,1045.0
프롬유,4860.0,4615.0
아기수딩젤,2080.0,67131.0
유아샴푸,3000.0,158274.0
아기엉덩이클렌저,3580.0,1184.0
베이비로션,6790.0,111790.0
유아로션,4210.0,90381.0
아기바디워시,5200.0,59425.0
유아바디워시,2610.0,65635.0
베이비오일,8050.0,52652.0
아기샴푸,3630.0,158132.0
키즈로션,2730.0,41360.0
키즈샴푸,4470.0,64798.0
신생아로션,7330.0,5926.0
유아크림,1740.0,181337.0
캐치티니핑마스크,1260.0,4861.0
포켓몬마스크,3320.0,4298.0
키즈마스크,3710.0,308820.0
콧물흡입기,29110.0,17742.0
아기변기,13060.0,38707.0
아기마스크,7850.0,180005.0
초소형마스크,2360.0,27211.0
유아변기,5290.0,110628.0
어린이치약,6010.0,71042.0
어린이칫솔,11380.0,193460.0
유아칫솔,6960.0,174322.0
유아치약,3330.0,76329.0
키즈칫솔,1540.0,193460.0
아기치약,5120.0,74966.0
아기칫솔,8770.0,164256.0
조르단칫솔,9910.0,13033.0
키즈치약,1850.0,71042.0
어린이고불소치약,1350.0,2535.0
벨레다치약,2640.0,2010.0
조르단칫솔1단계,2170.0,2617.0
조르단치약,4350.0,2686.0
유아세제,2450.0,60759.0
유아세탁세제,1310.0,49749.0
아기섬유유연제,3270.0,23733.0
유아섬유유연제,1020.0,24680.0
아기세탁세제,5200.0,31084.0
폴메디슨키즈아토표백제,8300.0,464.0
세정제,2760.0,3695274.0
토루토루세탁세제,4420.0,49.0
마이비얼룩제거제,4760.0,2562.0
레드루트세탁세제,5700.0,3002.0
호호에미,12040.0,2450.0
비앤비섬유세제,2300.0,3818.0
해님젖병소독기,3370.0,285.0
젖병세정제,4630.0,28488.0
유팡젖병소독기,25750.0,612.0
젖병세척솔,2900.0,74390.0
젖병건조대,8090.0,36194.0
젖병세제,2290.0,16960.0
해님젖병소독기4세대,1080.0,66.0
아기안전문,4900.0,61595.0
안전문,10350.0,732962.0
모기패치,1300.0,40166.0
모서리보호대,13450.0,368690.0
아기무릎보호대,2410.0,9443.0
코너보호대,2260.0,225743.0
호빵맨모기패치,4460.0,124.0
서랍잠금장치,3310.0,117961.0
모서리가드,4830.0,149804.0
방문스토퍼,4470.0,91950.0
루보안전문,5140.0,140.0
문닫힘방지,3120.0,224191.0
아기머리보호대,3040.0,14241.0
머리쿵보호대,3280.0,6718.0
범퍼침대,25830.0,100966.0
아기범퍼침대,7390.0,71814.0
아기의자,16780.0,208278.0
장난감정리함,21340.0,309960.0
기저귀정리함,2480.0,65462.0
기저귀갈이대,21710.0,6584.0
하이체어,15290.0,200785.0
유아책상,13340.0,104707.0
아기식탁의자,8310.0,40410.0
유아침대,11600.0,279265.0
아기침대대여,6870.0,243.0
아기옷걸이,9300.0,49890.0
신생아침대,8850.0,72603.0
아기쇼파,8490.0,89638.0
에시앙범보의자,20780.0,1377.0
이유식용기,10090.0,135936.0
유아식판,5750.0,118646.0
이유식스푼,4380.0,262759.0
빨대컵,12330.0,552369.0
턱받이,15470.0,424306.0
실리콘턱받이,2780.0,21240.0
이유식턱받이,6840.0,128487.0
아기턱받이,13120.0,61164.0
흡착식판,7250.0,16139.0
아기식판,6820.0,41393.0
그로미미빨대컵,16320.0,2202.0
릿첼이유식스푼,5700.0,1387.0
자기주도이유식스푼,1340.0,3389.0
자기주도스푼,5310.0,3472.0
과즙망,5080.0,6759.0
베이비뵨턱받이,8570.0,441.0
아기빨대컵,6160.0,123658.0
수유나시,5100.0,17125.0
수유브라,12300.0,82838.0
임부팬티,1910.0,84733.0
임산부원피스,15750.0,273240.0
임산부속옷,9290.0,226043.0
임산부브라,3750.0,93042.0
임산부팬티,7820.0,84733.0
임산부수영복,9320.0,32397.0
임산부바지,10570.0,117338.0
