relative_keyword,total_store
위드맘제왕1단계,1872.0
액상분유,9649.0
후디스산양분유,807.0
팬티기저귀,225090.0
천기저귀,49054.0
페넬로페기저귀,2612.0
아기기저귀,150358.0
쿠잉기저귀,5336.0
하기스기저귀,97596.0
하기스네이처메이드1단계,3864.0
하기스네이처메이드2단계,4959.0
신생아기저귀,50276.0
방수기저귀,120689.0
팸퍼스,18587.0
하기스네이처메이드,40157.0
팸퍼스기저귀,17933.0
팸퍼스베이비드라이5단계,2275.0
하기스네이처메이드3단계,8177.0
아기물티슈,420844.0
휴대용물티슈,135571.0
대용량물티슈,53884.0
비데물티슈,48885.0
업소용물티슈,63654.0
신생아물티슈,20263.0
물티슈20팩,128467.0
앙블랑물티슈,5929.0
마이비데,24062.0
물티슈추천,957622.0
순둥이물티슈,8975.0
베베숲시그니처블루,1013.0
미엘물티슈,5069.0
아기반찬,15228.0
아기이유식,422626.0
이유식큐브,13243.0
큐브데이,18.0
이유식쌀가루,3278.0
초기이유식,9489.0
아기퓨레,5598.0
아기김,17968.0
아기간장,3861.0
실온이유식,4021.0
아기김치,2356.0
맘마밀,10145.0
이유식야채큐브,577.0
얼라맘마,23.0
담은수,173.0
아넬라퓨레,1355.0
퓨레,109235.0
엘빈즈,4783.0
아기과자,124388.0
떡뻥,17301.0
유기농과자,71569.0
뽀로로음료수,8282.0
배도라지,70389.0
뽀로로음료,45288.0
티딩러스크,380.0
아기치즈,19957.0
킨더밀쉬,5350.0
루솔진한배도라지즙,328.0
아기보리차,5366.0
아이키커,1063.0
뽀로로보리차,4837.0
질마재농장,630.0
아기배도라지즙,2379.0
아기떡뻥,15526.0
베베당,1974.0
요미요미,24470.0
쪽쪽이,46454.0
역류방지쿠션,20399.0
유축기,30911.0
젖병,396315.0
분유제조기,4413.0
수유쿠션,62706.0
제이앤제나역류방지쿠션,331.0
쪽쪽이클립,9376.0
더블하트젖꼭지,5505.0
더블하트젖병,7710.0
베이비브레짜,1649.0
유리젖병,15804.0
아벤트쪽쪽이,2414.0
모윰쪽쪽이,924.0
닥터브라운젖병,5729.0
모유저장팩,11288.0
유축기대여,107.0
수유패드,22458.0
스펙트라젖병,2103.0
디럭스유모차,10670.0
유모차컵홀더,54311.0
유모차라이너,16320.0
유모차가방,204921.0
트라이크,28645.0
킨즈유모차,570.0
유모차장갑,16363.0
절충형유모차,27176.0
유모차걸이,70528.0
폴레드에어러브,1155.0
에이블트라이크,110.0
유모차가방걸이,40073.0
주니어카시트,11636.0
휴대용카시트,38629.0
부스터카시트,14841.0
신생아카시트,10944.0
브라이텍스카시트,1456.0
싸이벡스주니어카시트,241.0
조이카시트,2229.0
카시트발받침대,5758.0
카시트후방거울,9788.0
다이치원픽스360,156.0
바구니카시트,9791.0
카시트발판,7010.0
브라이텍스듀얼픽스아이사이즈,202.0
다이치카시트,975.0
안전벨트인형,24553.0
어린이안전벨트,45776.0
토들러카시트,1364.0
페도라바구니카시트,69.0
순성카시트,1316.0
아기띠,60725.0
힙시트,17454.0
기저귀가방백팩,102871.0
신생아아기띠,14397.0
포대기,146933.0
포그내아기띠,327.0
기저귀파우치,49897.0
베이비뵨아기띠,742.0
아기포대기,31601.0
에르고아기띠,1714.0
아기띠침받이,5816.0
국민기저귀가방,19880.0
포그내맥스올인원,69.0
기저귀백팩,103057.0
백팩기저귀가방,102871.0
기저귀가방이너백,33709.0
베이비뵨미니,280.0
제이해밀턴기저귀가방,33.0
아기욕조,81969.0
아기비데,21117.0
물놀이장난감,330490.0
프롬유샤워핸들,18.0
신생아욕조,19798.0
샤워핸들,47380.0
말랑하니욕조,121.0
포프베베아기비데,59.0
포프베베,105.0
아기목욕타올,94291.0
아기물놀이장난감,61139.0
온다베이비플러스,116.0
온다베이비욕조,406.0
슈너글아기욕조,274.0
유아욕조,83387.0
아기세면대,20892.0
옥토넛장난감,8059.0
말랑하니,1045.0
프롬유,4615.0
아기로션,91107.0
아기크림,101531.0
아기수딩젤,67131.0
유아샴푸,158274.0
아기엉덩이클렌저,1184.0
베이비로션,111790.0
유아로션,90381.0
아기바디워시,59425.0
유아바디워시,65635.0
베이비오일,52652.0
아기샴푸,158132.0
키즈로션,41360.0
키즈샴푸,64798.0
신생아로션,5926.0
유아크림,181337.0
어린이마스크,308820.0
유아마스크,218376.0
소형마스크,169218.0
티니핑마스크,5342.0
캐치티니핑마스크,4861.0
포켓몬마스크,4298.0
키즈마스크,308820.0
콧물흡입기,17742.0
아기변기,38707.0
아기마스크,180005.0
초소형마스크,27211.0
유아변기,110628.0
어린이치약,71042.0
어린이칫솔,193460.0
유아칫솔,174322.0
유아치약,76329.0
키즈칫솔,193460.0
아기치약,74966.0
아기칫솔,164256.0
조르단칫솔,13033.0
키즈치약,71042.0
어린이고불소치약,2535.0
벨레다치약,2010.0
조르단칫솔1단계,2617.0
조르단치약,2686.0
유아세제,60759.0
유아세탁세제,49749.0
아기섬유유연제,23733.0
유아섬유유연제,24680.0
아기세제,42885.0
아기세탁세제,31084.0
폴메디슨키즈아토표백제,464.0
세정제,3695274.0
토루토루세탁세제,49.0
마이비얼룩제거제,2562.0
레드루트세탁세제,3002.0
호호에미,2450.0
비앤비섬유세제,3818.0
해님젖병소독기,285.0
젖병세정제,28488.0
유팡젖병소독기,612.0
젖병세척솔,74390.0
젖병건조대,36194.0
젖병세제,16960.0
해님젖병소독기4세대,66.0
아기안전문,61595.0
안전문,732962.0
모기패치,40166.0
모서리보호대,368690.0
아기무릎보호대,9443.0
코너보호대,225743.0
호빵맨모기패치,124.0
서랍잠금장치,117961.0
모서리가드,149804.0
방문스토퍼,91950.0
루보안전문,140.0
문닫힘방지,224191.0
아기머리보호대,14241.0
머리쿵보호대,6718.0
범퍼침대,100966.0
아기범퍼침대,71814.0
아기의자,208278.0
장난감정리함,309960.0
기저귀정리함,65462.0
기저귀갈이대,6584.0
하이체어,200785.0
유아책상,104707.0
아기식탁의자,40410.0
유아침대,279265.0
아기침대대여,243.0
아기옷걸이,49890.0
신생아침대,72603.0
아기쇼파,89638.0
에시앙범보의자,1377.0
이유식용기,135936.0
유아식판,118646.0
이유식스푼,262759.0
빨대컵,552369.0
턱받이,424306.0
실리콘턱받이,21240.0
이유식턱받이,128487.0
아기턱받이,61164.0
흡착식판,16139.0
아기식판,41393.0
그로미미빨대컵,2202.0
릿첼이유식스푼,1387.0
이유식큐브,13243.0
자기주도이유식스푼,3389.0
자기주도스푼,3472.0
과즙망,6759.0
베이비뵨턱받이,441.0
아기빨대컵,123658.0
수유나시,17125.0
수유브라,82838.0
임부팬티,84733.0
임산부원피스,273240.0
임산부속옷,226043.0
임산부브라,93042.0
임산부팬티,84733.0
임산부수영복,32397.0
임산부바지,117338.0
수유복,71193.0
임부복원피스,386645.0
임산부레깅스,90378.0
맘스안심팬티,1922.0
수유원피스,34148.0
임산부복대,56039.0
임부복바지,141272.0
임부원피스,273240.0
임산부바디필로우,63698.0
임산부손목보호대,29414.0
튼살크림,23994.0
양배추크림,781.0
임산부샴푸,29345.0
임산부튼살크림,20485.0
임산부크림,25352.0
임산부쿠션,116945.0
비오템튼살크림,1248.0
회음부방석,15154.0
도넛방석,73334.0
산모손목보호대,7501.0
임산부바디워시,2346.0
임밍아웃카드,888.0
임밍아웃,4281.0
아토팜튼살크림,1978.0
맘라떼모아,103.0
란시노라놀린크림,465.0
낮잠이불,200966.0
어린이집낮잠이불,33180.0
아기이불,238701.0
아기베개,124925.0
신생아아기이불,43018.0
아기방수패드,29365.0
유아베개,193652.0
아기블랭킷,60641.0
속싸개,80972.0
어린이집이불,39696.0
방수패드,834870.0
아기토퍼,18462.0
신생아베개,35645.0
낮잠이불세트,53460.0
결혼식답례품,38928.0
백일상,89025.0
어린이집생일답례품,72499.0
결혼답례품,57499.0
꿀답례품,14636.0
돌답례품,165854.0
어린이집답례품,137513.0
돌잔치답례품,63275.0
어린이집구디백,45306.0
돌상대여,6404.0
유치보관함,13495.0
유치원답례품,100141.0
생일답례품,170550.0
조문답례품,17645.0
50일셀프촬영,5874.0
신생아옷,1423081.0
신생아우주복,427998.0
배냇저고리,168577.0
신생아모자,190174.0
신생아바디슈트,492102.0
아기우주복,71382.0
밍크뮤바디수트,15157.0
우주복,549355.0
패딩우주복,21664.0
아기손수건,46680.0
압소바,420268.0
에뜨와우주복,47681.0
애기옷,395785.0
에뜨와바디수트,28203.0
여아원피스,503895.0
아기한복,29264.0
키즈바람막이,132671.0
여아한복,76289.0
키즈맨투맨,1568623.0
남아한복,48651.0
아동양말,1072484.0
아기모자,226773.0
아기양말,215649.0
크록스키즈,199578.0
키즈운동화,1126586.0
아동부츠,630692.0
아동운동화,1126586.0
나이키키즈운동화,40564.0
뉴발란스키즈운동화,32466.0
휠라키즈운동화,36924.0
아디다스키즈운동화,131754.0
초등학생가방,510186.0
초등소풍가방,48638.0
소풍가방,250870.0
미니멜리사,15028.0
유아양말,952729.0
책가방,1500881.0
유아래쉬가드,37915.0
아기수영복,44683.0
키즈래쉬가드,119777.0
여아수영복,352664.0
주니어래쉬가드,54460.0
유아수영복,93299.0
남아래쉬가드,142521.0
남아수영복,316509.0
여아래쉬가드,99175.0
아레나키즈수영복,27204.0
아기래쉬가드,18849.0
키즈수영복,385635.0
주니어수영복,126363.0
배럴키즈래쉬가드,1743.0
아레나남아수영복,22636.0
아동래쉬가드,119778.0
여아실내수영복,34922.0
아레나여아수영복,31507.0
보행기,336730.0
쏘서,101174.0
졸리점퍼대여,40.0
바운서,42593.0
베이비뵨바운서,519.0
졸리점퍼,676.0
점퍼루,3409.0
뉴나바운서,133.0
아마존쏘서,4214.0
어라운드위고,237.0
베이비뵨바운서대여,43.0
포맘스바운서,219.0
바운서대여,267.0
피셔프라이스바운서,376.0
콤비보행기,243.0
아기보행기,61753.0
보행기대여,321.0
신생아바운서,6321.0
쏘서대여,163.0
세이지폴바운서,161.0
퍼즐매트,195384.0
롤매트,344824.0
아기매트,449423.0
놀이방매트,378410.0
폴더매트,34189.0
유아킥보드,75994.0
유아매트,442982.0
물총,596454.0
아기텐트,104742.0
베이비룸,54959.0
레고테크닉,132519.0
포켓몬카드앨범,11080.0
전동물총,65776.0
주방놀이,332856.0
알파벳로어,15453.0
레인보우프렌즈,48304.0
토끼인형,477877.0
강아지인형,510583.0
인형의집,619893.0
오리인형,156992.0
고양이인형,415108.0
시나모롤인형,149320.0
아기애착인형,50435.0
산리오인형,324819.0
구체관절인형,166977.0
스포이드,150046.0
종이인형,43821.0
파라필름,5574.0
소마셈,55.0
메모리게임,104563.0
과학실험키트,293253.0
돌잡이수학,18.0
뿌리깊은초등국어독해력,11.0
최태성별별한국사,
기적의계산법,26.0
원소주기율표,12838.0
자이스토리영어,30.0
핀덴베베,63.0
소중한글,36.0
고무마개,49707.0
영어보드게임,80936.0
귀멸의칼날만화책,478.0
팩토수학,2140.0
기적의한글,37.0
한우선물세트,101494.0
양념LA갈비,18216.0
양념갈비,89406.0
한우세트,183826.0
반찬정기배송,2194.0
밑반찬,81965.0
명이나물,17984.0
김부각,38084.0
부각,67828.0
고추부각,7759.0
매실장아찌,21601.0
콩잎장아찌,882.0
궁채장아찌,2909.0
무말랭이,29288.0
코우코우,18302.0
오이지,43021.0
단무지,45551.0
본죽장조림,6996.0
홍어무침,1795.0
매실,214197.0
반찬배달,38590.0
배추김치,110877.0
포기김치,205570.0
총각김치,57014.0
묵은지,33533.0
보쌈김치,14475.0
열무김치,43867.0
수제청,88606.0
로즈힙퓨레,14730.0
커피원두,1288413.0
원두커피,1288413.0
딸기청,11438.0
타트체리,52999.0
원두,1373969.0
콜라,823697.0
제로콜라,130516.0
도라지정과,8378.0
수제쿠키,78546.0
포켓몬빵,8302.0
크로와상생지,7627.0
자일리톨사탕,17739.0
르뱅쿠키,5744.0
호두정과,5431.0
목포쫀드기,401.0
초콜릿만들기,197823.0
앵커버터,3855.0
구워먹는치즈,10064.0
모짜렐라치즈,47706.0
무염버터,15436.0
필라델피아크림치즈,5183.0
생크림,123368.0
슬라이스치즈,59578.0
피자치즈,89507.0
체다치즈,60198.0
스트링치즈,11239.0
연유,32672.0
서울우유생크림,1654.0
이즈니버터,4330.0
부라타치즈,4995.0
라꽁비에뜨버터,1070.0
중고노트북,62442.0
갤럭시북2,110526.0
ASUS게이밍노트북,64847.0
노트북추천,17713665.0
레노버노트북,1331696.0
ASUS노트북,962104.0
갤럭시북프로360,21358.0
갤럭시북2프로,65226.0
그램노트북,620295.0
14인치노트북,256549.0
갤럭시탭S8울트라,59794.0
24인치모니터,79672.0
32인치모니터,97339.0
삼성모니터,136710.0
게이밍모니터,219161.0
LG모니터,113746.0
F24T350,729.0
컴퓨터모니터,1065280.0
삼성27인치모니터,10013.0
GW2780,755.0
22인치모니터,22909.0
울트라와이드모니터,14164.0
XL2546K,388.0
등받이쿠션,1116422.0
식탁매트,1118404.0
테이블매트,1473210.0
실리콘식탁매트,162849.0
쇼파패드,1294445.0
식탁보,1576130.0
식탁테이블매트,959038.0
가죽식탁매트,120934.0
등쿠션,911940.0
허리쿠션,918481.0
삼각등받이쿠션,121317.0
쿠션커버,2753972.0
방수앞치마,512998.0
실리콘테이블매트,177039.0
배변패드,432212.0
강아지매트,761417.0
강아지유산균,81429.0
강아지영양제,305976.0
고양이정수기,124583.0
고양이스크래쳐,771344.0
강아지수제간식,341512.0
강아지방석,1872001.0
강아지관절영양제,45848.0
강아지배변패드,393872.0
강아지울타리,331801.0
강아지카시트,218800.0
강아지하네스,641035.0
전자피아노,291598.0
디지털피아노,190676.0
통기타,502842.0
베이스기타,517221.0
전자드럼,312490.0
어쿠스틱기타,429954.0
마스터키보드,19679.0
보면대,137921.0
리코더,510708.0
야마하디지털피아노,14760.0
입문용통기타,67601.0
커즈와일KA50,225.0
하수구트랩,189522.0
샤워호스,447605.0
욕실화,566443.0
수건답례품,241503.0
욕실매트,1756754.0
욕실선반,1764343.0
샤워커튼,663599.0
미끄럼방지매트,2421273.0
방수비데,25319.0
세면대필터,84945.0
호텔수건,325627.0
레터링풍선,58973.0
카드단말기,18380.0
실링왁스,144637.0
포스용지,10010.0
데스크매트,667322.0
만년도장,56304.0
용돈박스,112132.0
수제도장,40976.0
철제배너,49008.0
생일파티용품,2374966.0
네임스티커,183307.0
인생네컷앨범,15066.0
굴비,100656.0
갈치,364282.0
멍게,10118.0
한라봉,73117.0
레드향,5352.0
대저토마토,1177.0
참외,42927.0
자전거핸드폰거치대,373259.0
자전거라이트,1061164.0
자전거헬멧,999741.0
자전거가방,1446670.0
MTB자전거,2605090.0
자전거장갑,720819.0
자전거안장,817745.0
로드자전거,1486607.0
자전거펌프,695236.0
하이브리드자전거,93439.0
접이식자전거,952755.0
자전거후미등,225898.0
에어펌프,1379899.0
미니벨로,205231.0
자전거자물쇠,360614.0
미니벨로자전거,204596.0
자전거속도계,480045.0
실내자전거거치대,71780.0
스키고글,500580.0
스키헬멧,287731.0
스키보호대,112288.0
고글,1824244.0
방한귀마개,537099.0
스키바지,296340.0
스키양말,98144.0
스노우보드복,16785.0
여성스키복,207604.0
스키부츠,169698.0
스노우보드장갑,146232.0
골드윈스키복,7434.0
데상트스키복,15338.0
스노우보드,1054259.0
스노우보드헬멧,110618.0
스키복세트,237873.0
에기,384562.0
쭈꾸미에기,142831.0
낚시가방,1315355.0
삼봉에기,16638.0
집어등,113043.0
낚시의자,863964.0
타이라바,101275.0
텅스텐헤드,48387.0
뜰채,533068.0
태클박스,374402.0
원투낚시대,170252.0
쪼꼬미에기,5433.0
가슴장화,128943.0
타이라바헤드,32853.0
야마시타AJ,243.0
낚시복,490647.0
다이와낚시복,59211.0
낚시장갑,344410.0
메탈지그,129198.0
낚시조끼,563573.0
방수팩,723283.0
구명조끼,597511.0
원피스수영복,1617628.0
스노쿨링마스크,139805.0
수영가방,963694.0
여성래쉬가드,534767.0
튜브,6344247.0
실내수영복,592392.0
여자수영복,3142579.0
여성수영복,3142579.0
방수가방,4169199.0
오리발,333000.0
차량용소화기,39505.0
박스테이프,422533.0
고용량멀티탭,137410.0
레이저레벨기,318675.0
택배박스,496060.0
체인톱,794987.0
전지가위,1124597.0
용접기,1628072.0
온습도계,177783.0
국산멀티탭,139801.0
스트레치필름,60241.0
예초기,1415429.0
콤프레샤,919983.0
여자양말,4713351.0
