relative_keyword,grade_norm,grade_power,grade_bigpower,grade_premium,review_10,review_50,review_100,review_1000,total_review,avg_review
친환경종이컵,3,3,26,8,8,5,18,9,70977,1774
순살간장게장,6,10,16,8,7,3,16,14,134072,3351
하이드로더치커피,0,3,16,18,5,1,16,18,370014,9250
아기띠바람막이,5,3,9,2,25,3,10,2,8218,205
글라코,0,1,4,4,26,4,7,3,17046,426
스타벅스블랙퍼스트,3,6,19,12,18,0,13,9,50173,1254
헤라옴므세트,3,6,14,12,26,5,5,4,47030,1175
순수가온100,3,3,6,26,17,2,17,4,23211,580
초등화상영어,24,3,10,3,12,4,18,6,33137,828
ID221C5,0,0,6,0,5,0,1,0,324,54
비타민D5000IU,1,1,3,3,4,4,18,14,149045,3726
페이크후드,2,6,4,1,30,3,6,1,5891,147
휴대용목베개,4,6,10,1,12,6,15,7,42949,1073
메가박스할인,8,2,12,13,21,1,7,6,17867,510
아기낮잠이불,7,4,22,0,9,7,13,11,23023,575
따수미텐트,2,1,2,14,17,4,11,8,30302,757
흥국자몽농축액,3,2,13,21,16,4,15,5,18015,450
아기블랭킷,0,0,15,5,4,2,13,21,91647,2291
LED방등,2,1,29,4,2,1,21,16,229895,5747
걸음보조기,5,0,3,0,33,2,4,1,3493,87
창안애,0,0,0,0,37,1,2,0,782,19
신생아목욕타올,1,2,15,2,12,2,17,9,63809,1595
싼타페MX5키케이스,4,5,20,0,16,4,9,11,55863,1396
빈대스팀청소기,13,0,10,15,29,2,7,2,5119,127
골프연습채,2,3,4,1,29,2,6,3,8285,207
당체크기,7,9,21,3,16,2,13,9,38377,959
바차커피,9,1,23,7,26,4,7,3,18771,469
달바세럼,1,1,7,8,10,1,14,15,256055,6401
씨드비물염색,0,0,17,20,12,2,16,10,58542,1463
슬라이스아몬드,0,3,19,14,2,3,18,17,289970,7249
고릴라렉,4,5,11,11,13,3,14,10,39436,985
푸고빨대컵,1,2,7,8,27,0,4,9,23750,593
고구마찜기,12,9,13,6,22,2,10,6,38718,967
뻥튀기,0,7,10,2,8,3,17,12,70532,1763
베란다창문청소,7,3,13,2,11,2,14,13,110110,2752
천연방향제,7,9,8,0,4,4,19,13,59942,1498
퓨어다이아치아미백제,6,2,0,22,37,0,1,2,13514,337
라이브오랄스치아미백제,6,4,0,24,35,1,1,3,17742,443
소형녹음기,7,10,18,5,11,5,17,7,54332,1358
업소용랩,3,2,22,11,6,3,23,8,30467,761
헤라남성화장품,3,7,12,12,24,6,5,5,50227,1255
우고래빗,9,0,0,18,20,1,13,6,29362,734
호박고구마10KG,7,16,13,4,5,1,19,15,302174,7554
냉동꽃게,1,6,23,10,3,3,16,18,95017,2375
탄산수제조기,7,2,17,5,13,0,15,12,120846,3021
LED안정기,3,7,26,4,4,0,12,24,292552,7313
여행용스팀다리미,13,7,12,7,22,3,11,4,48809,1220
아이팜,0,0,0,15,3,1,19,17,56457,1411
하이트제로,3,7,17,11,10,8,11,11,73107,1827
혀클리너추천,1,4,7,5,8,2,13,17,110688,2767
혀클리너,1,4,7,4,9,2,13,16,104864,2621
아기칠판,3,0,29,8,13,2,15,10,36200,905
밸런스온방석,3,3,1,4,22,2,9,7,13421,335
대형견켄넬,4,3,3,0,30,1,7,2,6995,174
밤부베베거즈손수건,4,0,0,8,31,6,2,1,3154,78
달러북,29,2,1,0,38,0,1,1,1565,39
황태채,4,7,23,6,0,4,20,16,99602,2490
혈당체크기,4,4,24,8,18,1,11,10,43474,1086
흑염소고기,7,8,18,7,21,3,11,5,29352,733
오토바이리프트,0,0,6,0,32,4,2,2,4448,111
대형견울타리,2,2,12,4,21,7,5,7,26982,674
소고기다시다,2,6,15,4,11,4,21,4,23042,576
칫솔살균건조기,1,3,7,0,3,1,11,25,120208,3005
제니퍼룸,1,0,9,15,22,0,13,5,15417,385
답례연구소호두강정,0,0,4,2,3,0,1,2,5928,988
접지매트,2,0,2,0,39,0,1,0,375,9
유리믹서기,4,2,11,7,9,6,17,8,24284,607
밸런스온,3,3,1,3,22,3,8,7,13377,334
참치뱃살,3,4,24,9,9,2,18,11,133955,3348
항아리바베큐,4,1,3,0,32,1,7,0,2159,53
카니발차박매트,7,11,13,0,7,4,12,17,88394,2209
코청소,1,7,5,0,21,4,8,7,24171,604
의료용무릎보호대,7,2,9,0,14,6,14,6,24713,617
뇌울림3.0,2,2,3,17,19,1,3,1,7734,322
요기요5만원,8,2,15,12,24,0,9,7,35317,882
모로오렌지,10,13,6,4,10,6,17,7,18839,470
뷰수경,3,0,11,1,17,5,16,2,19600,490
CTOC고속충전케이블,0,1,8,2,0,1,13,26,126504,3162
수면팩,0,1,3,1,6,4,13,17,69732,1743
아기100일상,17,14,9,0,6,2,14,18,82817,2070
음식짤순이,2,6,10,1,22,2,12,4,9377,234
짱구베개,1,4,18,3,6,3,10,21,68759,1718
보행기신발,0,3,11,7,20,4,9,7,24522,613
도브센서티브바,3,5,14,16,17,2,13,8,44290,1107
동원참치85G,8,4,8,19,26,2,5,7,79279,1981
샤오미맥세이프보조배터리,8,7,9,14,32,2,5,1,3474,86
차이코스,10,4,23,3,21,1,14,4,37363,934
무뼈닭발,5,8,11,5,4,4,16,16,166958,4173
참나무장작,7,12,9,3,11,0,15,14,142398,3559
레드자몽,7,5,20,8,18,2,10,10,139699,3492
뽀로로주스,4,3,7,13,19,2,11,8,48519,1212
보온밥솥,8,3,14,4,13,2,17,8,32252,806
라지킹이불,10,5,19,0,19,4,11,6,20603,515
사브르,0,0,9,1,8,6,20,6,19441,486
바렌발각질,0,1,2,0,35,0,1,4,20265,506
쓰리잘비,5,0,9,3,23,2,10,5,21906,547
홍삼정에브리타임밸런스,6,2,14,11,16,8,10,6,85049,2126
이겼소,0,0,30,10,14,5,10,11,81572,2039
아기자석보드,0,3,28,6,11,3,16,10,36433,910
갤럭시탭S8플러스케이스,1,0,15,4,6,5,17,12,110561,2764
삼대오백브로콜리,4,2,2,21,27,1,1,0,249,8
하이패스자동충전카드,2,5,4,21,21,0,11,8,62527,1563
시트룰린,13,0,6,21,35,2,3,0,2308,57
엽산800,5,2,12,7,5,1,20,14,68171,1704
산모미역,11,9,17,3,6,2,16,16,79970,1999
유니베라슈퍼겔,6,2,5,27,36,2,2,0,664,16
젠한국냉동밥,6,12,5,15,36,0,2,2,13405,335
헤라옴므,3,6,14,12,25,6,5,4,47095,1177
전자모기채,3,5,1,0,15,3,12,10,54012,1350
커클랜드골프공,10,4,15,8,22,3,12,3,12855,321
성인화상영어,23,5,9,3,11,2,21,6,41451,1036
메이크디어,11,4,15,8,36,0,1,3,12329,308
국산생땅콩,8,4,16,12,12,4,14,10,126412,3160
반숙계란,5,10,9,13,7,1,15,17,121556,3038
어깨뽕,1,5,6,0,23,5,8,4,19394,484
클렌징파우더,1,2,6,6,9,2,15,14,55553,1388
유모차워머,4,3,11,2,26,0,12,2,9459,236
비욘드바디워시,0,1,4,8,11,5,17,7,56434,1410
자바라의자,3,2,5,0,32,2,3,3,9576,239
썬쿠션,1,1,6,2,0,0,22,18,91638,2290
썬팩트,1,1,7,3,2,0,18,20,92946,2323
롤업젤리,1,2,16,0,26,4,9,1,4904,122
박달대게,11,8,18,3,9,6,11,14,163109,4077
현미곤약밥,1,2,3,0,20,7,7,6,63811,1595
분말소화기,3,3,15,3,6,3,18,13,73471,1836
크록스라이트라이드,3,1,8,15,23,1,13,3,23977,599
시럽네일,1,4,34,0,12,8,13,7,120945,3023
가죽쇼파클리너,3,6,10,2,13,1,13,13,87211,2180
연어회,4,5,20,11,5,1,11,23,311813,7795
해피콜,0,4,2,1,2,3,14,21,65209,1630
아식스로테리브레,8,0,4,12,24,2,1,1,2216,79
프로쉬섬유유연제,5,2,3,26,30,2,7,1,5053,126
보쉬18V배터리,3,5,14,7,23,4,12,1,8086,202
클릿페달,2,0,10,7,11,5,23,1,10348,258
스파톤,8,1,16,14,25,4,5,6,18046,451
대용량분리수거함,3,0,12,5,9,3,15,13,129807,3245
쿠쿠내솥,0,0,2,28,11,2,16,11,27828,695
액티베이트캣,0,7,6,26,32,3,3,2,4778,119
헤라옴므스킨로션,2,7,18,9,26,4,6,4,47336,1183
나이키더블백,4,8,26,2,16,6,13,5,25227,630
커피그라인더자동,3,1,19,11,8,2,21,9,46930,1173
쇠고기다시다,2,6,15,4,12,3,21,4,23011,575
골프패치,4,7,8,0,12,7,12,9,35701,892
겉절이김치,3,12,13,12,4,0,19,17,117477,2936
남성청결제,8,3,2,5,9,2,12,17,57546,1438
차량소화기,3,1,13,2,17,4,13,6,27412,685
커피전동그라인더,1,4,16,8,6,2,22,10,44408,1110
원씽호호바오일,5,1,5,27,37,0,2,1,9677,241
한샘빨래건조대,0,0,6,7,13,9,11,7,18795,469
두꺼운요가매트,6,5,13,12,10,1,14,15,135559,3388
삼다수500ML,1,4,16,17,10,4,10,16,149978,3749
침받이,4,8,18,2,5,3,3,29,312282,7807
상하치즈4단계,3,2,2,30,28,1,6,5,27896,697
귀마개수면,7,3,11,0,12,1,13,14,104280,2607
데비마이어,0,0,2,1,12,3,21,4,23227,580
어린이칠판,7,3,23,7,18,4,10,8,26978,674
철제입간판,4,1,22,0,15,3,15,7,20022,500
구운아몬드,2,2,21,8,1,1,10,28,445480,11137
마미포코기저귀,0,2,10,4,5,6,16,13,38637,965
돌상대여,19,13,8,0,5,1,18,16,72915,1822
우드윅,0,1,4,0,30,1,5,4,58984,1474
비비고동그랑땡,0,0,1,2,23,2,9,6,34416,860
아기미술가운,5,2,14,3,15,2,16,7,41503,1037
암환자영양식,9,5,18,8,15,5,15,5,29476,736
핑크퐁퍼즐,0,0,5,3,29,2,7,2,24060,601
드럼세탁기청소,8,9,13,7,8,4,14,14,309347,7733
밀리의서재할인,2,2,8,9,32,0,7,1,5519,137
미숫가루,2,1,12,6,4,2,13,21,193253,4831
아기백일상,16,15,9,0,5,4,13,18,82846,2071
신생아체중계,0,0,3,0,35,0,3,2,4699,117
도라지배즙,1,3,5,1,1,2,9,28,225984,5649
가정용붕어빵기계,27,5,5,3,32,2,5,1,3162,79
삼다수무라벨,1,7,16,13,15,3,10,12,223527,5588
무게조절덤벨,2,3,9,9,12,1,16,11,51536,1288
직장인도시락통,4,6,23,2,6,6,13,15,76870,1921
아기상하복,4,8,21,4,16,7,11,6,55948,1398
보이스레코더,2,6,11,0,5,3,23,9,60026,1500
TV보호기,10,0,12,17,30,4,3,3,7149,178
부유단감,6,10,22,2,12,3,10,15,91061,2276
호신용스프레이,5,9,8,1,16,1,14,9,52745,1318
벽걸이LED시계,3,3,10,2,12,2,14,12,52515,1312
웨딩보정속옷,5,9,10,0,22,0,11,7,88077,2201
셰프예찬,8,0,22,9,13,6,11,10,41508,1037
유아튜브,3,4,10,1,13,3,16,8,36924,923
일회용앞치마,1,4,18,0,10,4,18,8,33657,841
헤라블랙쿠션리필,2,6,16,14,18,4,12,6,124950,3123
해먹튜브,2,6,5,2,16,4,16,4,18590,464
이베리코,3,7,20,9,5,3,21,11,86073,2151
섬유유연제시트,2,7,14,6,2,1,14,23,126311,3157
탐폰,1,3,13,17,9,2,15,14,64380,1609
티맵HUD,17,1,6,16,34,2,4,0,1698,42
미니전기포트,7,6,22,5,14,3,16,7,49267,1231
네오플램냄비,2,0,0,13,10,2,17,11,37302,932
통대창,6,7,10,4,27,1,8,4,14051,351
크록스올터레인,4,1,14,11,25,2,10,3,11071,276
제스프리골드키위,3,6,21,10,9,3,9,19,128115,3202
더치커피원액,3,15,17,2,2,3,9,26,215238,5380
곶감용감,8,10,16,6,22,6,8,4,35707,892
롱샴크로스끈,4,6,5,0,36,0,4,0,1995,49
그린맘젖꼭지,0,0,4,31,24,4,9,3,28066,701
캠핑에어건,6,3,12,0,29,2,7,2,11245,281
유아텀블러,4,5,8,3,23,2,9,6,27806,695
샤오미캐리어,7,1,8,7,30,2,6,2,10440,261
보웰패딩담요,0,5,3,26,34,2,4,0,1285,32
일월매트,2,1,12,17,15,5,12,8,58384,1459
자연치즈,0,1,7,4,18,3,10,9,39527,988
컴퓨터책상800,5,5,14,8,10,5,16,9,36777,919
글라스에어프라이어,10,3,11,14,31,3,4,2,29062,726
신일믹서기,3,3,15,0,12,7,20,1,13816,345
순살양념게장,7,7,15,11,7,5,15,13,129282,3232
슬라이스치즈,0,0,9,2,9,2,17,12,51745,1293
탄탄방수,5,3,7,1,19,4,14,3,10539,263
나우사료,3,4,17,11,7,7,18,8,120845,3021
구강청결제,6,8,10,8,4,7,17,12,123692,3092
미용실바리깡,6,13,20,1,7,4,20,9,70041,1751
에이지투웨니스리필,1,2,9,15,7,4,16,13,141631,3540
강냉이,1,4,9,3,6,3,19,12,71114,1777
라지킹매트리스커버,2,4,16,1,14,3,14,9,72229,1805
비플레인녹두팩,6,1,10,21,31,1,5,3,10874,271
국산LED거실등,4,3,31,2,5,0,17,18,172191,4304
인덕션1구,5,3,13,5,14,7,14,5,17399,434
돌아기과자,15,10,12,3,16,5,14,5,47284,1182
콜드브루원액,3,14,17,1,3,2,12,23,210923,5273
스트레이트파마약,3,5,13,7,3,3,17,17,157855,3946
돌상,18,13,9,0,4,1,18,17,79990,1999
눕서대,3,0,2,0,32,0,5,3,11015,275
그로미미,0,1,18,1,3,3,11,23,212087,5302
노시부팁,4,6,6,8,27,1,3,9,84945,2123
어린이화상영어,23,3,12,2,13,3,17,7,42213,1055
화장실청소세제,3,8,22,6,2,0,17,21,138896,3472
근력운동밴드,2,3,5,10,6,1,13,20,259388,6484
매직캔리필,1,6,25,5,2,6,16,16,143102,3577
그릭요거트유청분리기,9,3,10,3,17,5,12,6,29788,744
소고기육포,1,2,9,3,11,9,12,8,40578,1014
도도레이블,3,1,8,26,33,0,4,3,6779,169
캐츠랑5KG,0,2,15,19,7,5,17,11,111884,2797
전동커피그라인더,1,2,17,9,6,4,20,10,43342,1083
LPG가스통,4,6,4,1,28,6,3,3,7991,199
죽부인쿠션,2,7,13,0,15,2,15,8,38713,967
루피니빈,4,5,6,24,35,3,1,1,1957,48
CLT-K510S,1,5,27,6,2,3,18,17,69685,1742
고릴라랙,3,4,11,11,14,4,13,9,37658,941
우드파티션,2,3,13,1,18,2,14,6,40210,1005
아기세제,1,6,19,8,2,2,18,18,234459,5861
베드버그퇴치제,6,11,13,10,17,1,13,9,40829,1020
브라질닭다리살,8,4,16,12,22,4,11,3,22327,558
신생아로션,5,10,7,16,6,5,11,18,82264,2056
국산잣,11,3,18,2,10,9,11,10,50286,1257
크리넥스핸드타올,0,2,19,12,7,3,20,10,62735,1568
선쿠션,2,2,6,2,2,0,21,17,89037,2225
루솔진한배도라지즙,3,2,3,31,33,2,1,4,14003,350
토마토즙,7,12,12,5,3,5,20,12,55383,1384
다이슨V7배터리,3,2,6,28,24,3,12,1,5081,127
마이크로SD1TB,3,0,4,27,23,4,9,4,16085,402
닭안심살,2,4,21,13,11,3,19,7,65935,1648
샤프란섬유유연제,0,2,3,6,0,0,11,29,186654,4666
오예스,3,5,12,12,18,1,10,11,265209,6630
아파트창문청소,10,5,14,1,16,1,11,12,109860,2746
졸탄쇼,4,1,4,29,35,2,1,2,4799,119
하베브릭스,5,3,9,7,27,4,6,3,20619,515
셀프가벽,4,5,14,1,19,3,11,7,28995,724
이지드롭변기크리너,3,3,9,15,6,2,19,13,79516,1987
진영단감,7,10,18,5,11,4,14,11,71930,1798
크롬캐스트4,9,4,11,13,21,3,9,7,34108,852
고로고로리필,1,3,12,5,10,3,17,10,128626,3215
아이폰유선이어폰,5,11,18,2,6,1,16,17,93866,2346
아기앞치마두건,7,3,9,2,16,3,16,5,37467,936
자동차가죽클리너,3,2,11,0,3,2,19,16,91981,2299
항정살,2,5,18,14,4,2,11,23,179320,4483
바닐라라떼파우더,0,3,6,5,21,4,11,4,14929,373
암꽃게,2,4,25,9,1,2,11,26,130528,3263
순살족발,0,2,7,6,7,2,13,18,137214,3430
신생아턱받이,5,7,21,2,7,2,5,26,265769,6644
스티로폼박스,2,6,19,1,16,4,9,11,81585,2039
미니골대,0,2,0,0,32,4,3,1,3711,92
미니축구골대,0,2,0,0,32,4,3,1,3712,92
보바보조배터리,2,1,5,26,30,3,5,2,7244,181
아쿠아필링기,6,6,12,6,9,7,14,10,39764,994
매직캔리필봉투,1,5,26,4,1,5,17,17,144640,3616
다반,1,7,13,0,25,4,11,0,4753,118
물염색,2,0,15,20,12,2,16,10,58516,1462
목전지,3,6,18,13,3,1,17,19,121776,3044
라벨리아이스크림,1,0,20,4,14,4,14,8,30604,765
셀프왁싱,7,7,19,0,1,3,14,22,169040,4226
랩노쉬,2,4,11,19,28,3,9,0,2703,67
스테비아커피믹스,3,5,12,10,17,3,15,5,26299,657
러시아대게,10,6,20,4,12,5,12,11,41260,1031
휴대용녹음기,2,6,14,1,5,6,20,9,58173,1454
수중랜턴,0,1,2,0,33,3,3,1,5947,148
폴라로이드필름,1,4,21,8,23,2,10,5,15661,391
꿀고구마10KG,7,12,17,3,1,2,16,21,370332,9258
발핫팩,2,8,15,6,2,2,20,16,300917,7522
다이어트캠프,16,0,5,17,19,2,10,9,26971,674
영수증용지,4,3,29,4,7,0,19,14,57568,1439
다운펌기계,33,2,5,0,28,1,8,3,23861,596
서울우유버터,2,3,5,7,24,1,9,6,20524,513
멕시코감자,5,12,11,12,32,3,5,0,1573,39
장조림,0,0,4,0,16,5,15,4,29409,735
주니어래쉬가드,3,5,10,0,19,4,12,5,15791,394
하이디라오금액권,0,0,1,16,16,0,4,0,1372,68
하이디라오상품권,0,0,1,16,16,0,4,0,1372,68
홍삼정에브리타임,4,3,13,8,15,7,5,13,104097,2602
뉴케어당뇨식,6,3,22,8,23,5,8,4,19741,493
바이오틴샴푸,9,6,12,9,23,4,9,4,64662,1616
백명란젓,5,7,15,13,2,3,19,16,199893,4997
브리티시엠다운펌,8,2,4,22,30,1,6,3,78102,1952
방수턱받이,4,4,15,1,5,2,12,21,143251,3581
마녀공장클렌징밤,4,5,5,22,35,0,1,4,32140,803
세탁소보풀제거기,9,11,16,3,13,5,13,9,169559,4238
마더케이지퍼백,1,0,2,6,22,2,8,8,59367,1484
아기킥보드,4,2,5,2,26,4,9,1,5492,137
퓨리얼필터,3,0,10,22,23,4,5,8,38235,955
샐러드채소,5,15,15,5,1,4,12,23,299372,7484
블랭크웍스,0,1,13,9,39,1,0,0,181,4
여수나래식품,2,0,11,27,17,4,11,8,16272,406
기러기알,14,0,1,11,39,0,1,0,323,8
썬패치,3,5,8,0,13,7,13,7,30139,753
자연광조명,16,6,3,14,37,2,1,0,507,12
사양벌꿀,2,3,4,3,17,3,12,8,40968,1024
음성녹음기,3,5,16,0,5,6,21,8,51920,1298
휴대용음주측정기,1,5,4,4,23,5,10,2,6198,154
코인육수,1,7,19,13,4,3,16,17,112003,2800
AGE20'S팩트,0,1,10,17,5,4,16,15,174366,4359
마카다프룻,0,0,8,10,10,1,3,6,15944,797
기내목베개,4,6,9,0,28,2,7,3,11325,283
발볼넓히기,0,1,4,2,36,0,0,4,40864,1021
아기침대가드,5,6,6,0,17,5,11,7,62050,1551
인셀덤클린업파우더,16,1,9,13,27,4,3,6,28715,717
브랜든압축파우치,0,7,15,9,22,6,8,4,17409,435
브랜든,0,7,14,10,22,6,8,4,17402,435
자색양파즙,7,7,7,7,5,1,16,18,315947,7898
델코배터리,0,1,17,4,2,4,21,13,40837,1020
디팡애견매트,0,0,2,0,23,1,8,8,32027,800
디팡매트,0,0,2,4,16,3,12,9,33999,849
혈압계오므론,2,2,11,5,10,4,15,11,57350,1433
OMRON혈압계,2,1,12,5,10,3,16,11,57792,1444
농부창고,8,4,7,21,34,2,1,3,15397,384
한샘건조대,0,0,7,7,13,9,11,7,19348,483
미즈노탁구화,0,0,4,0,34,3,3,0,1701,42
접이식요가매트,8,4,15,8,20,3,12,5,21781,544
옥광밤,5,13,19,3,5,2,13,20,188944,4723
구글크롬캐스트4,10,5,10,12,22,2,9,7,34082,852
헤어메스마그네슘,8,0,11,21,28,3,5,4,14778,369
스마트줄넘기,0,1,3,2,22,5,9,4,22370,559
입는오버나이트,1,4,8,8,6,0,15,19,97046,2426
두리사운드포티,3,0,10,15,21,4,13,2,17748,443
스타벅스원두,2,2,13,11,8,1,18,13,63523,1588
동성해바라기버너,1,8,10,5,25,4,8,3,10637,265
범보의자,4,2,16,17,25,4,11,0,4386,109
조말론블랙베리앤베이,5,7,14,13,23,5,9,3,18926,473
카무트쌀,6,3,18,10,14,2,13,11,48485,1212
엑스트라버진올리브오일,2,2,19,3,6,3,17,14,124773,3119
롤방충망,4,0,14,1,10,5,14,11,124359,3108
그리들버너,4,0,12,6,15,5,13,7,22598,564
매직큐브,0,1,7,0,26,1,9,4,9650,241
크롬케스트,7,2,11,11,17,2,8,13,59551,1488
햇밤,7,12,20,1,2,3,12,23,225590,5639
신생아젖병,0,6,17,7,2,1,16,21,110701,2767
부케가르니,0,1,0,22,3,1,16,20,97928,2448
카뮤트쌀,6,3,17,11,12,2,15,11,50320,1258
놋향,0,0,23,0,18,0,15,7,19649,491
벌집꿀,3,2,21,1,13,1,15,11,66998,1674
필립스코털제거기,2,5,6,14,13,3,14,10,61057,1526
깜빡속눈썹,3,0,13,20,19,3,7,11,80537,2013
쿠션팩트,1,3,18,10,7,2,18,13,117543,2938
냉동손질오징어,3,4,20,13,3,1,24,12,50426,1260
음주측정기,0,5,6,3,20,5,13,2,7173,179
도브뷰티바,2,1,22,9,10,0,14,16,104264,2606
님봇,10,13,5,12,32,2,3,3,13713,342
장독대,0,1,5,0,31,0,3,6,20002,500
3피스골프공,0,5,14,2,6,3,21,10,29749,743
현미10KG,0,1,6,22,3,2,11,24,213024,5325
비오템,0,1,8,0,1,0,27,12,73168,1829
종가집총각김치,3,3,11,14,12,3,14,11,61362,1534
마늘까는기계,4,4,3,5,35,3,2,0,1055,26
수제쿠키,9,10,15,0,1,1,17,21,132196,3304
포스용지,6,3,26,5,9,1,18,12,56045,1401
전라도파김치,5,8,18,9,3,4,17,16,190870,4771
퓨어락1단계,6,4,7,20,34,1,4,1,3466,86
수삼,3,8,9,1,8,3,14,15,135775,3394
구스켓안아요,0,2,3,21,13,2,10,3,26061,930
종량제쓰레기통,2,3,15,6,2,1,21,16,78714,1967
본코리아,6,2,5,26,36,0,3,1,4208,105
엔젤파우더,10,1,5,23,35,0,4,1,4441,111
가을꽃게,6,6,18,10,6,4,14,16,105091,2627
예그리나베개,3,0,8,26,36,1,0,3,13380,334
엘라스틴콜라겐,0,2,8,3,0,2,19,19,60990,1524
통돌이세탁기청소,8,11,12,9,11,4,16,9,281765,7044
코골이귀마개,3,4,6,0,24,0,7,9,80227,2005
자반고등어,8,3,17,11,3,3,14,20,108918,2722
바나나우유,0,3,8,19,10,4,11,15,243585,6089
더좋은부탄가스,26,1,2,11,34,1,4,1,2791,69
더좋은부탄,26,1,2,11,34,1,4,1,2791,69
샤오미드라이기,8,2,11,13,21,3,10,6,23529,588
성게알,6,5,19,10,7,5,18,10,58152,1453
노라인줄넘기,0,3,0,3,28,2,7,3,39622,990
나이키더플백,3,1,26,6,14,5,15,6,27344,683
이지드롭,3,3,11,14,6,2,19,13,79770,1994
밥이보약고양이,4,4,10,15,22,2,11,5,21794,544
테팔후라이팬세트,1,1,7,15,20,2,10,8,22005,550
베테랑칼국수밀키트,2,0,1,6,7,0,0,2,62536,6948
아기기저귀가방,5,8,19,1,9,7,18,6,17160,429
어린이치약,0,6,11,6,4,1,13,22,149027,3725
키커볼,0,0,1,0,39,0,0,1,2045,51
킥커볼,0,0,1,0,39,0,0,1,2091,52
시럽젤,2,2,34,0,10,6,16,8,123524,3088
벽걸이전자시계,3,3,12,2,13,2,14,11,39284,982
커피원액,3,14,15,2,2,3,10,25,207540,5188
100일상대여,13,17,10,0,2,1,20,17,83349,2083
쌈채소,5,11,18,6,1,2,12,25,231696,5792
100일상,14,17,9,0,2,1,20,17,82611,2065
가스압력밥솥,6,7,12,15,30,3,2,5,43977,1099
왁싱크림,8,4,8,3,10,6,12,12,94023,2350
맥도날드상품권,0,0,0,5,26,3,7,4,34240,856
혼주넥타이,3,2,11,2,27,1,12,0,3884,97
셀프돌상,18,13,9,0,4,1,16,19,83152,2078
유닉스헤어드라이기,0,0,7,1,0,1,20,19,72936,1823
오뎅뱅이탕,7,1,1,9,17,0,2,0,813,42
육수한알,1,4,19,13,4,3,17,16,109768,2744
종가집열무김치,1,2,13,24,8,4,19,9,32117,802
높이조절독서대,3,4,6,1,9,4,14,13,59002,1475
프랑코분리수거함,0,0,1,4,25,2,7,6,14901,372
생선파는언니,0,0,0,40,3,2,18,17,146407,3660
김밥김,3,3,14,12,2,2,19,17,131293,3282
닥터피엘샤워기,1,0,4,5,4,0,13,23,167456,4186
입는생리대,2,4,8,11,7,0,16,17,95390,2384
맨시티유니폼,7,4,7,2,34,2,4,0,1086,27
약과도넛,3,1,4,1,29,3,7,1,4575,114
에이지투웨니스팩트,0,2,10,16,5,5,15,15,173829,4345
에이지투웨니스,1,1,10,16,5,4,15,16,176244,4406
치과칫솔,5,14,14,2,6,3,10,21,196832,4920
구이바다M,0,2,4,2,18,8,9,5,23908,597
에어컨바람막이,5,13,11,1,3,0,18,19,80352,2008
원목전신거울,4,1,5,2,12,1,16,11,57236,1430
구운아몬드1KG,1,2,17,12,3,4,9,24,362500,9062
허벌라이프,4,1,22,13,23,4,9,4,33012,825
클렌징로션,1,2,5,2,4,3,17,16,74138,1853
층소봉,15,0,0,4,38,1,1,0,425,10
셀프돌상대여,17,13,10,0,3,1,17,19,85240,2131
연작베이스프렙,11,4,8,16,36,0,3,1,6832,170
연작,9,4,12,14,36,0,3,1,6832,170
스파클2L,2,6,5,25,12,2,11,15,569181,14229
파워에이드,0,1,10,17,4,5,14,17,78730,1968
자동구리스주입기,0,0,6,1,34,5,1,0,1051,26
여드름영양제,14,2,9,15,31,2,4,3,10887,272
빅트레인바닐라파우더,2,2,3,7,12,1,24,3,16088,402
세탁기배수구트랩,3,10,14,1,9,1,13,17,217117,5427
세은리빙,1,0,3,25,32,4,2,2,28860,721
공주옥광밤,7,12,18,3,5,2,14,19,182927,4573
송이버섯가격,14,8,15,2,9,4,14,13,62707,1567
킨도기저귀,3,3,11,7,18,5,13,4,17404,435
찰순대,0,3,11,2,9,5,14,12,62414,1560
라보에이치,2,1,12,13,13,4,14,9,54777,1369
남자올인원로션,2,3,15,7,10,2,15,13,123799,3094
전국농수산과메기,8,3,14,15,10,2,18,10,65655,1641
K515S,2,0,27,9,10,3,18,9,30938,773
디월트공구함,0,1,4,4,22,4,13,1,4864,121
오므론혈압계,2,1,12,5,10,3,16,11,57792,1444
노워시트리트먼트,0,3,6,6,9,2,15,14,53874,1346
다누앤슬리퍼,8,2,5,19,30,1,6,3,11601,290
두꺼운운동매트,8,6,15,9,11,3,13,13,128730,3218
불족발,1,2,2,3,27,2,9,2,14001,350
황태포,1,7,25,7,1,2,20,17,77190,1929
족욕통,1,4,4,0,26,5,5,4,13455,336
부기부기,5,1,13,21,39,0,0,1,1355,33
유아수면조끼,1,6,23,1,9,5,15,11,67040,1676
아기바리깡,4,4,10,3,20,0,9,11,54865,1371
소소한형제,0,0,0,40,19,0,9,12,87283,2182
자숙대게,9,6,24,1,6,5,13,16,115345,2883
유닉스드라이기,0,0,7,2,0,1,19,20,77371,1934
문어숙회,6,5,20,9,4,2,18,16,75365,1884
낮잠이불세트,2,4,13,1,11,6,15,8,21788,544
성게,7,5,18,10,7,5,18,10,58180,1454
팔마,4,1,5,30,38,1,1,0,247,6
미용실드라이기,2,7,24,4,13,2,13,12,75743,1893
아벤트,2,4,15,0,10,2,11,17,125689,3142
못주머니,1,0,9,2,27,3,6,4,12869,321
파지명란,1,4,31,4,5,2,15,18,255073,6376
