relative_keyword,total_search,total_store_count,competitive_rate,avg_price,avg_sale
간즈큐브,2000.0,14014.0,7.01,46814.0,1875852.0
자석소마큐브,1440.0,4779.0,3.32,20358.0,563575.0
우주매직큐브,1280.0,3720.0,2.91,10623.0,513633.0
선수용큐브,1660.0,10201.0,6.15,28934.0,1743298.0
루빅스큐브,3580.0,32390.0,9.05,16884.0,1609546.0
구슬퍼즐,1790.0,28189.0,15.75,16993.0,178113.0
멜로디언,7660.0,38147.0,4.98,23147.0,544619.0
실로폰,11450.0,89753.0,7.84,18505.0,814433.0
뽀로로노래방,4270.0,1964.0,0.46,44506.0,219707.0
뽀로로코인노래방,1370.0,823.0,0.6,46498.0,91376.0
아기피아노,3000.0,19448.0,6.48,46487.0,198304.0
유아피아노,2520.0,36545.0,14.5,62846.0,455518.0
어린이피아노,2350.0,84828.0,36.1,63060.0,530044.0
핑크퐁피아노,2280.0,2338.0,1.03,50812.0,161900.0
뽀로로피아노,1610.0,2168.0,1.35,68437.0,94810.0
미니피아노,2090.0,76984.0,36.83,84808.0,439028.0
핑크퐁마이크,1350.0,1731.0,1.28,28888.0,73753.0
하베브릭스피아노드럼,2030.0,52.0,0.03,78764.0,4037055.0
아기드럼,1620.0,39366.0,24.3,57531.0,134074.0
시크릿쥬쥬기타,1180.0,2183.0,1.85,40563.0,92734.0
돼지껍데기,15500.0,15322.0,0.99,7990.0,709453.0
돈마호크,18110.0,3567.0,0.2,18340.0,1505425.0
돼지등뼈,13060.0,2478.0,0.19,10279.0,529487.0
항정살,22170.0,12907.0,0.58,15093.0,3172615.0
앞다리살,8340.0,13679.0,1.64,13575.0,2319111.0
오돌뼈,10290.0,13287.0,1.29,6682.0,670597.0
도래창,21030.0,950.0,0.05,7582.0,903763.0
수입삼겹살,3080.0,19194.0,6.23,17026.0,5345302.0
통삼겹살,6870.0,9925.0,1.44,16001.0,3720266.0
스페어립,6150.0,832.0,0.14,24866.0,794878.0
제주흑돼지,22710.0,17379.0,0.77,19030.0,2232117.0
소꼬리,17010.0,2684.0,0.16,23542.0,1436202.0
우족,8850.0,14341.0,1.62,29724.0,983244.0
우설,23560.0,698.0,0.03,70263.0,794663.0
소갈비,22140.0,42831.0,1.93,35365.0,9378063.0
호주산소고기,5920.0,17156.0,2.9,19565.0,4605078.0
소갈비살,16370.0,5086.0,0.31,24154.0,2730661.0
무뼈닭발,15560.0,18319.0,1.18,11203.0,2934822.0
자메이카통다리,26660.0,2711.0,0.1,26030.0,820000.0
하림닭가슴살,21640.0,24354.0,1.13,12047.0,6697491.0
훈제닭가슴살,4670.0,37626.0,8.06,19843.0,9051841.0
염통꼬치,14720.0,9163.0,0.62,9902.0,4013138.0
노브랜드닭꼬치,19160.0,1326.0,0.07,27253.0,201448.0
닭가슴살소세지,11560.0,69325.0,6.0,9460.0,8521485.0
노브랜드닭가슴살,12190.0,740.0,0.06,15926.0,48753.0
생닭가슴살,9170.0,6587.0,0.72,24733.0,7683563.0
맥반석계란,10360.0,17303.0,1.67,13044.0,5248639.0
구운란,4410.0,25630.0,5.81,13725.0,6971323.0
반숙란,8400.0,7066.0,0.84,13381.0,3567478.0
유정란,9970.0,32329.0,3.24,18585.0,5097105.0
메추리알,11470.0,49021.0,4.27,7933.0,1057511.0
훈제메추리알,3740.0,1420.0,0.38,18741.0,1200321.0
훈제란,3460.0,25633.0,7.41,13839.0,6848085.0
감동란,22290.0,901.0,0.04,27062.0,10238958.0
청란,7000.0,1893.0,0.27,23163.0,650532.0
난각번호1번,3830.0,1759.0,0.46,19053.0,3937277.0
훈제계란,3610.0,27211.0,7.54,13284.0,7068576.0
깐메추리알,2320.0,4355.0,1.88,7990.0,600901.0
깐메추리알1KG,1850.0,1656.0,0.9,8730.0,419654.0
청계란,3720.0,7661.0,2.06,22655.0,616431.0
삶은계란,18160.0,41785.0,2.3,15318.0,1275984.0
난각번호1번계란,2420.0,1660.0,0.69,18300.0,3944088.0
고메함박스테이크,9910.0,10396.0,1.05,20977.0,9666.0
편육,20130.0,28771.0,1.43,11049.0,1210753.0
소팔소곱창,12830.0,18.0,0.0,19885.0,8443279.0
궁육포,4820.0,4621.0,0.96,33411.0,1682211.0
천하장사소세지,10920.0,16432.0,1.5,12126.0,560134.0
피카츄돈까스,13370.0,1049.0,0.08,14593.0,69868.0
코주부육포,8810.0,8199.0,0.93,24531.0,2700084.0
봉이막창,9920.0,133.0,0.01,41136.0,7955201.0
박대,19600.0,11419.0,0.58,19477.0,869067.0
전어,23020.0,38398.0,1.67,12492.0,329790.0
민물장어,25250.0,51506.0,2.04,36463.0,11783936.0
가시제거연구소,26660.0,100.0,0.0,14887.0,8858816.0
참치회,26100.0,5836.0,0.22,34439.0,2389344.0
전어회,16400.0,485.0,0.03,18409.0,539294.0
영광굴비,7380.0,25446.0,3.45,65302.0,5527027.0
굴비,13970.0,103071.0,7.38,58059.0,7794094.0
틸라피아,20840.0,3266.0,0.16,23587.0,854913.0
순살고등어,6570.0,33419.0,5.09,20921.0,5675743.0
바다장어,15950.0,40904.0,2.56,16157.0,740470.0
대천김,19300.0,16938.0,0.88,16038.0,3542340.0
명란김,13240.0,4473.0,0.34,14987.0,1403342.0
광천김,21550.0,45796.0,2.13,14940.0,1682499.0
성경김,10310.0,28871.0,2.8,17473.0,1581343.0
도시락김,5980.0,69954.0,11.7,14421.0,4091531.0
소문난할아버지김,22430.0,431.0,0.02,35204.0,115122.0
김밥김,7550.0,50309.0,6.66,9553.0,3398709.0
대천곱창김,3870.0,3543.0,0.92,18327.0,1741172.0
김가루,6710.0,24884.0,3.71,9790.0,1382770.0
삼각김밥김,4060.0,5394.0,1.33,11825.0,745481.0
진맛김,3820.0,18.0,0.0,28087.0,79760.0
스코어보드,1390.0,99364.0,71.48,36046.0,281761.0
점수판,2100.0,74475.0,35.46,39926.0,744650.0
축구작전판,1240.0,37401.0,30.16,42108.0,264936.0
전자호루라기,3910.0,63723.0,16.3,20811.0,596802.0
전자호각,1310.0,58537.0,44.68,20669.0,785788.0
테팔전기포트,10150.0,13190.0,1.3,55252.0,1150129.0
보르르분유포트,27330.0,4.0,0.0,95000.0,217185833.0
보르르,11480.0,120.0,0.01,29300.0,72400111.0
접이식전기포트,6820.0,42278.0,6.2,34376.0,4090054.0
접이식포트,6500.0,73284.0,11.27,33734.0,3739632.0
릴리브,11970.0,2723.0,0.23,57143.0,36666.0
브리타정수기필터,27320.0,14522.0,0.53,29272.0,1800716.0
브리타필터,10940.0,18724.0,1.71,28289.0,1941668.0
브리타,20880.0,28035.0,1.34,41116.0,752698.0
삼성정수기필터,5710.0,10155.0,1.78,67360.0,2035580.0
테팔토스트기,2400.0,3937.0,1.64,60178.0,13140.0
필립스토스트기,2850.0,2380.0,0.84,54781.0,155053.0
테팔토스터기,1100.0,3937.0,3.58,60178.0,13140.0
호빵기계,22740.0,40184.0,1.77,96908.0,1992269.0
계란삶는기계,10070.0,38911.0,3.86,24497.0,1812300.0
호빵찜기,12310.0,79286.0,6.44,64286.0,2212434.0
오연수찜기,9570.0,1653.0,0.17,70905.0,1367722.0
디온리스텐찜기,9820.0,106.0,0.01,54814.0,50339500.0
슬로우쿠커,8090.0,61159.0,7.56,49683.0,114531.0
분리형멀티쿠커,2030.0,11542.0,5.69,65981.0,695499.0
롬멜스바흐계란찜기,2830.0,1135.0,0.4,87950.0,456094.0
제니퍼룸계란찜기,3020.0,300.0,0.1,53607.0,894258.0
미니호빵기계,3440.0,8884.0,2.58,74804.0,2353602.0
에버홈멀티쿠커,4250.0,157.0,0.04,84416.0,1070833.0
파인뷰LXQ500,13230.0,323.0,0.02,18220.0,2077741.0
무선안드로이드오토,9860.0,59099.0,5.99,98187.0,31219077.0
티맵HUD,3810.0,1293.0,0.34,87684.0,3052200.0
무선하이패스단말기,3490.0,2033.0,0.58,48315.0,2200631.0
무선하이패스,2560.0,3434.0,1.34,51212.0,2168296.0
AP500S,1870.0,206.0,0.11,54140.0,1390743.0
엠피온하이패스,6860.0,959.0,0.14,53255.0,586290.0
AP500,1960.0,1847.0,0.94,45748.0,1478054.0
차량위치추적기,3060.0,35182.0,11.5,95591.0,365666.0
RF하이패스,1840.0,2214.0,1.2,58272.0,2312462.0
소형위치추적기,1990.0,15429.0,7.75,57485.0,573138.0
태양광하이패스,1070.0,1379.0,1.29,74128.0,487020.0
미아방지GPS,1490.0,13256.0,8.9,66834.0,655441.0
모닝스테이션하이패스,1220.0,87.0,0.07,60241.0,99183.0
화물차후방카메라,3080.0,56566.0,18.37,94485.0,757351.0
룸미러후방카메라,5080.0,36799.0,7.24,83855.0,961345.0
후방카메라교체,3170.0,13175.0,4.16,85318.0,423408.0
후방카메라설치,5460.0,15294.0,2.8,72826.0,372105.0
아이나비후방카메라,2170.0,4189.0,1.93,32407.0,680113.0
포터후방카메라,1010.0,11282.0,11.17,66440.0,480014.0
아이소라,1540.0,1567.0,1.02,61344.0,392305.0
AHD후방카메라,1010.0,50282.0,49.78,52519.0,562539.0
블루투스카팩,1110.0,65556.0,59.06,28465.0,100559.0
카팩,1730.0,99314.0,57.41,28153.0,200269.0
WD-40,19000.0,50159.0,2.64,7868.0,271415.0
양털유,5720.0,1212.0,0.21,13105.0,383233.0
플루이드필름,1690.0,2533.0,1.5,11238.0,313141.0
3M실리콘루브리컨트,1010.0,877.0,0.87,6210.0,154905.0
녹제거스프레이,2620.0,35742.0,13.64,6587.0,304867.0
Q20,1150.0,19574.0,17.02,9815.0,142553.0
파워큐브코리아,2790.0,34.0,0.01,57418.0,15487222.0
루나X,3280.0,30545.0,9.31,77284.0,1195030.0
리디페이퍼4,2770.0,939.0,0.34,20102.0,153164.0
팔마,4620.0,10542.0,2.28,57025.0,3488682.0
닌텐도조이콘,10840.0,90177.0,8.32,52337.0,2247350.0
8BITDO얼티메이트NS,9090.0,1479.0,0.16,75007.0,996283.0
아미보카드,7180.0,19784.0,2.76,12569.0,362081.0
8BITDO얼티메이트,4720.0,7458.0,1.58,53720.0,1294682.0
닌텐도스위치OLED케이스,3500.0,60684.0,17.34,15375.0,683488.0
닌텐도스위치파우치,2820.0,62472.0,22.15,14573.0,720184.0
노트북화면보호기,1150.0,21187.0,18.42,31176.0,154383.0
아이패드에어5필름,1800.0,21784.0,12.1,13107.0,1787274.0
아이패드9세대필름,1430.0,15921.0,11.13,10285.0,86847.0
갤럭시탭S9필름,1570.0,34696.0,22.1,18384.0,2706600.0
갤럭시탭S9플러스필름,1100.0,13162.0,11.97,14571.0,584523.0
갤럭시탭S7FE필름,1090.0,22997.0,21.1,11352.0,1029431.0
아이패드종이필름,4070.0,77650.0,19.08,11324.0,2632900.0
로지텍G304,20590.0,11154.0,0.54,40964.0,2560321.0
로지텍G102,18190.0,11478.0,0.63,23916.0,2463012.0
레이저포인터,12970.0,64387.0,4.96,26673.0,981444.0
로지텍K380,22090.0,10092.0,0.46,46648.0,1988525.0
로지텍무선키보드,9720.0,63676.0,6.55,86388.0,1889676.0
로지텍블루투스키보드,23520.0,24499.0,1.04,85741.0,1698129.0
한성키보드,10480.0,33855.0,3.23,83631.0,491394.0
K380,8160.0,14055.0,1.72,36611.0,1437342.0
전자노트,3900.0,85324.0,21.88,29818.0,98229.0
와콤원펜,1430.0,2128.0,1.49,27625.0,139677.0
판타블렛,2190.0,2679.0,1.22,76275.0,439072.0
SL-J1680,6120.0,4529.0,0.74,57612.0,1638391.0
CLT-K404S,2020.0,17817.0,8.82,13904.0,2677079.0
MLT-D111S,3290.0,42569.0,12.94,14495.0,1450532.0
CLT-K510S,2820.0,7154.0,2.54,34474.0,3118991.0
MLT-D115L,1720.0,11415.0,6.64,42766.0,1226451.0
MLT-K250L,2770.0,5013.0,1.81,20725.0,869364.0
CLT-K515S,1570.0,5640.0,3.59,29530.0,2360946.0
엡손라벨테이프,2950.0,60800.0,20.61,6977.0,466918.0
MLT-K200L,3330.0,8690.0,2.61,19888.0,901742.0
INK-M185,1230.0,4721.0,3.84,21626.0,1080081.0
K510S,1510.0,8052.0,5.33,44559.0,3502470.0
택배스캐너,1630.0,29831.0,18.3,76865.0,897183.0
외장사운드카드,1150.0,102707.0,89.31,48303.0,1647729.0
캡쳐보드,7290.0,22022.0,3.02,75067.0,631252.0
외장ODD,1550.0,42080.0,27.15,36161.0,588973.0
블루레이ODD,2160.0,10916.0,5.05,85430.0,934211.0
외장CD롬,2620.0,8098.0,3.09,34628.0,490092.0
CD롬,1540.0,10250.0,6.66,32323.0,438761.0
CD리더기,1340.0,3963.0,2.96,39540.0,726674.0
비디오테이프USB변환,2550.0,3750.0,1.47,26086.0,371100.0
비디오테이프변환,6830.0,5393.0,0.79,22454.0,233322.0
공CD,1700.0,19063.0,11.21,9629.0,106650.0
CD보관함,2580.0,74964.0,29.06,11313.0,171219.0
CD케이스,2810.0,90595.0,32.24,11068.0,211214.0
비디오변환,1130.0,57223.0,50.64,21995.0,266178.0
DDR38GB,2950.0,13311.0,4.51,32393.0,538968.0
DDR48G,6570.0,9986.0,1.52,30712.0,180072.0
DDR416G,8360.0,13428.0,1.61,45858.0,1312254.0
DDR34G,1070.0,3960.0,3.7,16587.0,39867.0
삼성램8기가,1070.0,37658.0,35.19,21118.0,1341587.0
DDR416GB,1180.0,19065.0,16.16,68142.0,221820.0
DDR316G,1560.0,2888.0,1.85,41492.0,10483.0
그래픽카드지지대,4770.0,20258.0,4.25,13123.0,127210.0
아두이노키트,5750.0,69031.0,12.01,26253.0,161089.0
A520M,2440.0,6601.0,2.71,81119.0,191766.0
마이크로닉스파워,1100.0,22867.0,20.79,83780.0,355327.0
HDMITOVGA,1640.0,72314.0,44.09,6922.0,320325.0
DPTOHDMI,6500.0,61888.0,9.52,11414.0,72463.0
HDMITODP,5330.0,61888.0,11.61,11571.0,78264.0
DVITORGB,1470.0,11577.0,7.88,11028.0,6130.0
SSD방열판,2500.0,59698.0,23.88,7396.0,121687.0
팔라딘400,2470.0,1702.0,0.69,42406.0,150389.0
램방열판,1490.0,45490.0,30.53,9387.0,72451.0
공랭쿨러,1600.0,50606.0,31.63,34815.0,313044.0
RC1800,2430.0,1515.0,0.62,63015.0,151035.0
A2004MU,1560.0,535.0,0.34,66052.0,162656.0
3단매트리스,9350.0,105501.0,11.28,99603.0,10084642.0
3단접이식매트리스,4180.0,88237.0,21.11,98111.0,9789857.0
샤넬거울,8870.0,893.0,0.1,71659.0,292366.0
발레바,4750.0,48007.0,10.11,98091.0,2276016.0
복싱마우스피스,2580.0,26487.0,10.27,23879.0,493097.0
낭심보호대,1140.0,8861.0,7.77,30142.0,171347.0
테니스엘보보호대,3390.0,28752.0,8.48,18893.0,1737475.0
헬스팔꿈치보호대,2970.0,49334.0,16.61,19242.0,1723945.0
엘보우보호대,2440.0,30744.0,12.6,20406.0,2421988.0
골프엘보보호대,2150.0,25233.0,11.74,20437.0,1486530.0
팔꿈치아대,1020.0,65075.0,63.8,11484.0,1305897.0
환도,3700.0,11708.0,3.16,96060.0,91222.0
칼리아르니스,2410.0,1421.0,0.59,25077.0,28298.0
주짓수래쉬가드,1080.0,18373.0,17.01,37837.0,542788.0
유도도복,1020.0,15912.0,15.6,94593.0,1625642.0
태권도띠,4680.0,9278.0,1.98,10154.0,106096.0
유도띠,3070.0,5925.0,1.93,41072.0,170907.0
주짓수벨트,2270.0,13148.0,5.79,30350.0,89628.0
주짓수띠,1100.0,6402.0,5.82,35380.0,92535.0
태권도검은띠,1420.0,1126.0,0.79,9177.0,98656.0
품띠,2630.0,2135.0,0.81,7868.0,12137.0
태권도품띠,1870.0,1995.0,1.07,9195.0,126355.0
송판,2360.0,5787.0,2.45,23077.0,217320.0
격파,1110.0,11862.0,10.69,22182.0,208942.0
안경위에쓰는선글라스,1150.0,14815.0,12.88,15587.0,464747.0
등산선글라스,2410.0,77968.0,32.35,44110.0,2183236.0
락브로스고글,1540.0,12937.0,8.4,20211.0,488754.0
러닝헤어밴드,1420.0,82511.0,58.11,8003.0,1763033.0
아디다스헤어밴드,1460.0,10231.0,7.01,17086.0,372884.0
축구헤어밴드,1270.0,34319.0,27.02,6425.0,669564.0
등산헤어밴드,1590.0,50438.0,31.72,8171.0,1322000.0
나이키헤드밴드,1110.0,14059.0,12.67,19640.0,556060.0
룰루레몬헤어밴드,1270.0,894.0,0.7,39150.0,44987.0
파타고니아헤어밴드,1360.0,518.0,0.38,58868.0,108724.0
니워머,1110.0,22131.0,19.94,24684.0,105161.0
골프팔토시,1290.0,102566.0,79.51,7950.0,5084599.0
골프발토시,2800.0,33494.0,11.96,14221.0,33018.0
테니스토시,3850.0,10244.0,2.66,8566.0,42242.0
무릎토시,2080.0,82169.0,39.5,14121.0,92077.0
종아리토시,2120.0,48466.0,22.86,8541.0,150902.0
기모팔토시,1120.0,9800.0,8.75,13735.0,12726.0
테니스방한토시,1730.0,1567.0,0.91,10039.0,42659.0
클라이밍초크,2860.0,19523.0,6.83,23925.0,473210.0
클라이밍초크백,1630.0,15626.0,9.59,30575.0,510715.0
다이니마파우치,1180.0,147.0,0.12,29555.0,59777.0
초크백,2850.0,51625.0,18.11,28136.0,837975.0
클라이밍테이프,1300.0,5185.0,3.99,7302.0,58012.0
액상초크,1020.0,2704.0,2.65,14517.0,188340.0
클라이밍홀드,1070.0,14094.0,13.17,55310.0,11266.0
신일팬히터1200가방,8190.0,376.0,0.05,38283.0,1213680.0
인디언행어,6870.0,59826.0,8.71,25979.0,999472.0
팬히터받침대,8300.0,5567.0,0.67,29891.0,839469.0
데이지체인,5200.0,75708.0,14.56,12910.0,761321.0
스탠리워터저그,8370.0,9739.0,1.16,31399.0,1027759.0
미즈호등유통,8090.0,1407.0,0.17,37668.0,815101.0
이케아협탁,5970.0,12876.0,2.16,46162.0,182883.0
이케아침대협탁,1310.0,6778.0,5.17,39734.0,173079.0
루니트장식장,1890.0,120.0,0.06,77437.0,111179.0
밥솥장,2950.0,67292.0,22.81,88772.0,2246182.0
렌지장,2170.0,100091.0,46.12,90866.0,2023416.0
전자레인지장,2470.0,86505.0,35.02,92187.0,1550744.0
마켓비트롤리,5570.0,4918.0,0.88,79080.0,401963.0
이케아트롤리,20550.0,6242.0,0.3,37452.0,1160087.0
원목트롤리,1450.0,67461.0,46.52,66408.0,1655861.0
모던하우스트롤리,1910.0,1341.0,0.7,37074.0,30850.0
이케아로스코그,2140.0,1332.0,0.62,42723.0,1712197.0
한샘트롤리,1110.0,340.0,0.31,53942.0,202653.0
정수기다이,2300.0,37038.0,16.1,62464.0,776179.0
냉장고틈새수납장,2630.0,72570.0,27.59,93035.0,7341255.0
정수기선반,1650.0,27626.0,16.74,68498.0,907277.0
아일랜드파티션,1570.0,15705.0,10.0,84830.0,584479.0
이케아행거,18930.0,18346.0,0.97,33062.0,1330850.0
고정식행거,7410.0,104191.0,14.06,35768.0,2273370.0
비키니옷장,7090.0,64958.0,9.16,37085.0,1805176.0
틈새행거,2930.0,102713.0,35.06,33507.0,981697.0
폭좁은수납장,4700.0,92487.0,19.68,62530.0,2115031.0
디귿수납장,3480.0,10768.0,3.09,61248.0,4245333.0
무지주선반,4580.0,38172.0,8.33,17837.0,716256.0
북타워,4710.0,74362.0,15.79,60960.0,858473.0
무타공벽선반,3800.0,63031.0,16.59,11047.0,374618.0
칼라박스,1740.0,39239.0,22.55,32037.0,276594.0
사과박스,3300.0,95287.0,28.87,28816.0,210795.0
이케아신발장,7680.0,9213.0,1.2,50020.0,517376.0
미니신발장,1790.0,105572.0,58.98,46752.0,1095015.0
이케아트로네스,1920.0,408.0,0.21,78554.0,206996.0
아기신발장의자,1080.0,5482.0,5.08,76172.0,1409329.0
우산꽃이,1340.0,23412.0,17.47,28442.0,1439245.0
다이소우산꽂이,3060.0,341.0,0.11,21953.0,9147.0
엽서진열대,1030.0,35102.0,34.08,58467.0,8450.0
슬라이딩수납함,3320.0,48948.0,14.74,38408.0,67343.0
초등학생의자,3500.0,59700.0,17.06,81810.0,4625549.0
초등의자,1730.0,71358.0,41.25,80923.0,4823742.0
초등책상의자,1010.0,53185.0,52.66,89491.0,4304882.0
아기전면책장,3270.0,24563.0,7.51,97052.0,6736318.0
아이팜책장,1920.0,443.0,0.23,78921.0,2319813.0
아이팜전면책장,1660.0,212.0,0.13,62320.0,1025252.0
유아책꽂이,1190.0,36649.0,30.8,76057.0,664595.0
아기책꽂이,1810.0,34189.0,18.89,58551.0,525400.0
전면책꽂이,1140.0,81878.0,71.82,71546.0,587025.0
아빠차트,4730.0,1761.0,0.37,23509.0,337740.0
이케아플리사트,1880.0,714.0,0.38,55546.0,77933.0
BBZ침대가드,5820.0,76.0,0.01,55214.0,19705144.0
침대안전바,1300.0,47000.0,36.15,42015.0,1109461.0
침대낙상방지,1380.0,73699.0,53.41,37628.0,2147847.0
엔젤키드침대가드,2140.0,121.0,0.06,48755.0,7264525.0
침대난간,1350.0,89757.0,66.49,36809.0,1344185.0
유아침대가드,1020.0,29100.0,28.53,51415.0,4087387.0
본베베,7490.0,513.0,0.07,86967.0,5861910.0
탁구연습기,1560.0,52132.0,33.42,95860.0,108899.0
로제나러버,1210.0,2231.0,1.84,72294.0,116277.0
오메가7프로,1230.0,939.0,0.76,61348.0,484722.0
셀프탁구연습기,1160.0,21543.0,18.57,82838.0,108899.0
배드민턴채,7520.0,88566.0,11.78,97221.0,2056856.0
아펙스725,4500.0,840.0,0.19,66302.0,2241111.0
인도어화,4510.0,33874.0,7.51,88284.0,1069470.0
아식스로테리브레,3220.0,22.0,0.01,63683.0,2981950.0
아식스리브레,3050.0,299.0,0.1,64407.0,1771372.0
스쿼시화,1520.0,16085.0,10.58,84500.0,801016.0
미즈노사이클론스피드4,1280.0,2738.0,2.14,82350.0,661727.0
요넥스배드민턴가방,3920.0,45734.0,11.67,55841.0,567065.0
요넥스백팩,1240.0,21163.0,17.07,68460.0,387657.0
배드민턴백팩,1850.0,83402.0,45.08,58251.0,320585.0
배드민턴콕,2550.0,16126.0,6.32,13979.0,985398.0
강산연301,1950.0,234.0,0.12,18991.0,1004100.0
돌아오는배드민턴,1950.0,13320.0,6.83,18259.0,59325.0
강산연501,1710.0,243.0,0.14,19586.0,128212.0
강산연블랙,1490.0,149.0,0.1,18326.0,664078.0
요넥스셔틀콕,1610.0,9301.0,5.78,18836.0,35866.0
KBB5000,1070.0,290.0,0.27,33162.0,31428.0
배드민턴줄,1020.0,89655.0,87.9,78835.0,1632518.0
배드민턴스트링,1240.0,89655.0,72.3,78524.0,1753395.0
요넥스그립,3010.0,15439.0,5.13,14680.0,492835.0
배드민턴연습기,1980.0,23879.0,12.06,53670.0,12666.0
배드민턴연습,1330.0,71514.0,53.77,53063.0,41944.0
혼자치는배드민턴,1610.0,1979.0,1.23,88616.0,100500.0
집에서배드민턴,1690.0,1092.0,0.65,46631.0,100500.0
탄마가루,2350.0,4678.0,1.99,39413.0,236166.0
뉴발란스테니스화,3190.0,10876.0,3.41,86710.0,370901.0
미즈노테니스화,1720.0,22070.0,12.83,97491.0,807011.0
아디다스게임코트2,1030.0,6670.0,6.48,51756.0,278007.0
윌슨테니스공,3440.0,14250.0,4.14,82434.0,727276.0
헤드테니스공,1050.0,6516.0,6.21,81636.0,276977.0
헤드테니스가방,2540.0,26954.0,10.61,91064.0,596779.0
테니스슬링백,1200.0,26943.0,22.45,48493.0,919367.0
바볼랏테니스가방,1520.0,22300.0,14.67,79798.0,155250.0
나이키테니스가방,1550.0,1190.0,0.77,78163.0,20305.0
휠라테니스가방,1190.0,3994.0,3.36,96947.0,163065.0
빅토리랩테니스가방,1040.0,489.0,0.47,48739.0,172341.0
테니스댐프너,2210.0,18798.0,8.51,6478.0,479058.0
윌슨테니스장갑,3220.0,733.0,0.23,23940.0,118786.0
테니스라켓커버,1270.0,30672.0,24.15,37604.0,197392.0
테니스뎀프너,1050.0,18798.0,17.9,7102.0,540477.0
테니스그립커버,1050.0,10833.0,10.32,18347.0,52213.0
테니스그립밴드,1190.0,41325.0,34.73,7691.0,42808.0
메이크업포에버파우더,7630.0,6607.0,0.87,46041.0,435624.0
입큰파우더팩트,6020.0,11740.0,1.95,15063.0,661076.0
바닐라코파우더,6670.0,1655.0,0.25,17783.0,25141.0
노세범파우더,8580.0,5840.0,0.68,14039.0,429497.0
로라메르시에파우더,5500.0,10089.0,1.83,59465.0,131450.0
이니스프리노세범,6820.0,4046.0,0.59,10264.0,90431.0
클리오팩트,9380.0,4744.0,0.51,21630.0,448911.0
입큰,7760.0,39426.0,5.08,14792.0,652454.0
라네즈파우더,2990.0,932.0,0.31,26375.0,5633.0
이니스프리노세범파우더,4190.0,2681.0,0.64,10143.0,76992.0
클리오뉴마그넷팩트,3230.0,1641.0,0.51,23518.0,407795.0
이니스프리포어블러파우더,1780.0,375.0,0.21,18561.0,427936.0
캔메이크파우더,7040.0,4152.0,0.59,17199.0,116231.0
