relative_keyword,avg_sale
줄라이미,
츠바키헤어팩,12652
논워시헤어팩,5125
물미역헤어팩,761423
미용실헤어팩,908495
디올헤어미스트,512845
바이레도헤어퍼퓸,204009
헤어미스트,2257788
샤넬헤어미스트,245461
입생로랑헤어미스트,375940
데일리원더헤어핌매직스프레이,
달바헤어미스트,16600
리브르헤어미스트,475523
입생로랑리브르헤어미스트,449638
딥디크헤어미스트,744317
매직스프레이,391138
미스디올헤어미스트,703653
데일리원더,500941
헤어핌매직스프레이,
헤어미스트추천,2257788
달바헤어퍼퓸,16600
두피스케일링,1150300
두피토닉,1931044
닥터모리엔,1716179
두피팩,504915
두피앰플,1265420
두피스케일러,1914263
바이브랩두피앰플,189955
달리프헤어토닉,101692
두피쿨링,330892
제로이드샴푸,35019
헤어스칼프앤브로우앰플,36166
두피보호제,169374
닥터모리엔헤어토닉,1716179
우르오스샴푸,49147
닥터포헤어샴푸,512798
탈모예방,6236195
닥터포헤어,486616
닥터포헤어폴리젠샴푸,473620
반코르맥주효모샴푸,452698
탈모영양제,621092
라보에이치,3869395
보타랩,382650
밀크바오밥,11358900
누아쉬샴푸,
누아쉬,
포마드,1713037
그루밍토닉,635494
다슈,1233576
다슈왁스,860257
갸스비왁스,64311
아모스왁스,206949
다슈컬크림,26750
다슈그루밍토닉,1331735
스틱왁스,149886
아모스스프레이,243486
폴미첼스프레이,832609
로레알헤어스프레이,857140
갸스비스프레이,25275
헤어픽서,1758640
웰라스프레이,280100
미장센스프레이,353328
다슈스프레이,36674
꽃을든남자스프레이,119967
로레알스프레이,1058902
밀본니제르홀드핏베일스프레이,412472
로레알에르네뜨스프레이,1819203
밀본스프레이,446372
니제르홀드핏베일,468532
미쟝센스프레이,341598
헤어무스,223887
AZH,1438903
헤어젤,425094
남자헤어젤,104767
아윤채컬크림,
헤나염색,2674994
순수염색약,772551
씨드비물염색,3148144
물염색,2942435
새치커버틴트,539722
마몽드헤어팡팡,898416
제니하우스염색약,343665
려염색약,381293
니치향수,4988856
랑방향수,1822037
고체향수,857336
산타마리아노벨라프리지아,1285127
끌로에향수,757000
불가리옴니아아메시스트,1668561
조말론잉글리쉬페어앤프리지아,686850
불가리향수,1766841
존바바토스아티산,1829328
버버리위크앤드포맨,1092009
몽블랑향수,727616
몽블랑스타워커,791266
불가리남자향수,1012844
버버리터치포맨,890365
포맨트향수,857940
조말론블랙베리앤베이,3602642
클린웜코튼,614155
CK향수,958436
메종마르지엘라레이지선데이모닝,1005601
페라리라이트에센스,1617571
피카소스파츌라,3975
등에로션,58199
등로션바르기,66325
센녹,
타투커버스티커,397315
타투니들,861436
반영구색소,507738
타투잉크,845019
타투스티커제작,298506
반영구재료,728277
실리콘공병,692191
화장솜케이스,38379
트라발로,382468
랩시리즈,574817
랩시리즈워터로션,449011
애프터쉐이브,910987
오딧세이스킨,34702
헤라옴므스킨,295551
비오템,3433590
멘넨스킨브레이서,179583
아라미스스킨,89916
클럽맨피노드,509943
에프터쉐이브,377733
올드스파이스,24733
미스쾌남,50019
아라미스,125260
비오템옴므아쿠아파워,1281668
비오템옴므포스수프림,737390
비오템아쿠아파워,1516657
남자에센스,414751
설화수본윤,4938021
맨심,
남자수분크림,750520
남자톤업크림,860413
남성수분크림,750520
남성올인원로션,3728757
아이오페맨올인원,311975
우르오스스킨밀크,990597
우르오스스킨로션,747888
비오템올인원,1497743
아이디얼포맨올인원,1387095
남자썬크림,619976
비레디선크림,130715
남자톤업선크림,509916
남자립밤,323658
비레디파운데이션,65216
오브제파운데이션,843619
남자비비크림,1600929
남자CC크림,783487
헤라옴므CC크림,1018324
비레디,174250
비레디쿠션,72143
듀이셀큐라톤즈,1088308
그라펜립밤,207586
남자발색립밤,420989
쉐이빙폼,1438352
면도크림,639769
쉐이빙젤,983089
니베아쉐이빙폼,361720
질레트쉐이빙폼,581124
바버501,10658
바버501쉐이빙부스터,10658
질레트쉐이빙젤,643421
니베아쉐이빙젤,706162
면도젤,631443
질레트면도젤,799152
쉐이빙부스터,79102
쉐이빙크림,858682
레이지소사이어티,2048
쉐이빙바,654938
항문세정제,1284089
롱타임스프레이,131573
헤라옴므블랙,1361300
헤라옴므세트,2783602
아이오페맨,810591
보닌남성화장품,169749
헤라남성화장품,2723539
헤라옴므2종,3659858
오휘포맨,473495
오딧세이블랙,203410
보닌더스타일,98597
프리메라맨오가니언스,291176
넥크림,4841802
목주름,967670
종근당괄사크림,389148
비립종연고,235305
넥크림추천,4227212
가로목주름,54750
목주름크림,488200
포켓몬카드박스,2161728
포켓몬가오레,336372
VSTAR유니버스,429732
이브이히어로즈,782010
포켓몬카드151,1494846
포켓몬카드유니버스,856456
포켓몬가오레5성,117589
쿼카인형,132088
피카츄인형,217938
춘식이인형,145641
메이크업베이스,2209711
연작베이스프렙,3802316
가히한겹크림,317770
맥스트롭크림,118133
꾸셀베이스,
꾸셀,
정샘물베이스,414175
조성아물분크림,78358
샤넬메이크업베이스,525096
조성아레이빔업크림,453816
트윈케익,312312
투웨이케익,276250
트윈케이크,288708
나스컨실러,273495
루나컨실러,1452128
더샘컨실러,245083
더샘,245083
컨실러펜슬,142830
꾸셀컨실러펜슬,
더샘컨실러펜슬,127011
더샘팟컨실러,152669
바비브라운코렉터,105696
스틱컨실러,26384
마루빌츠컨실러,
데이지크컨실러팔레트,2185391
컨실러팔레트,739052
시세이도컨실러,115738
더샘트리플팟컨실러,301125
베이비반즈이어머프,6175977
유아귀마개,801397
노스페이스키즈귀마개,144532
여아귀마개,267079
피카츄귀마개,294157
포켓몬귀마개,294157
초등귀마개,208244
아기귀도리,159447
유아귀도리,212963
베이비반즈,6788466
네파키즈귀마개,
빈폴키즈귀마개,
아기귀마개,206623
키즈이어머프,1306152
초등학생귀마개,201149
어그키즈귀마개,26520
아기목도리,792413
키즈넥워머,883376
유아넥워머,896016
유아페이크목폴라,691243
유아워머,887439
아동넥워머,863953
아기페이크목폴라,699170
아기넥워머,763726
초등목도리,414283
노스페이스키즈목도리,82378
블루독목도리,24909
아기머플러,792413
아기스카프,752064
아기케이프,122485
유아미술가운,2246278
아기미술가운,2739931
미술가운,2179994
유아앞치마세트,544961
아기앞치마,2385061
아기앞치마두건,3276520
삠뽀요미술가운,
유아선글라스,1128226
아기선글라스,790508
배럴키즈,108888
남아실내수영복,1138693
뉴발란스키즈래쉬가드,263916
돌아기수영복,1156963
생존수영수영복,1667827
크래들스윙,64785
아기바운서,833522
브라이트스타트바운서,725991
마마루바운서,2191291
장난감대여,639290
피아노쏘서,1112617
위고,658000
아기장난감대여,291756
점퍼루대여,214010
개구리점퍼루,215451
졸리점퍼사용시기,700534
파크론매트,7275854
TPU매트,2380813
라탄재료,200626
UV레진,938297
레진아트세트,308451
포스터제작,149421
포스터출력,189799
제로퍼제로,6073
A2인쇄,249487
SCC카드,119381
메가박스굿즈,80816
A3인쇄,14210
축구카드,31765
씨네샵,
수석,
손흥민카드,6804
화석,93819
석고상,115235
카드쉘,39086
CGV씨네샵,
축구선수카드,
파니니카드,55311
암모나이트화석,95555
암모나이트,95555
비디오테이프,
테트라비트,763567
네온테트라,4375
냉짱,189835
구피먹이,651997
물벼룩,93488
거북이밥,693136
화산석,357102
소일,694983
현무암,471169
브라인쉬림프부화기,539495
CRS새우,301865
야마토새우,216094
물고기자동급여기,1446308
수이사쿠사이펀,477142
플로엑셀,64930
멜라픽스,178735
어항이끼제거,154058
거북이키우기,2992764
무환수어항,797318
2자어항,717576
베타어항,591190
아크릴어항,1004262
자동청소어항,488416
3자어항,377956
일체형어항,491686
부세파란드라,35417
미크로소리움,35233
그로잇,241596
기포기,1709148
어항기포기,552329
브로와,535456
어항산소공급기,363601
어항산소발생기,541595
대광기포기,644552
어항히터,496829
어항히터기,458359
페리하히터,286517
수족관히터,537091
어항온도조절기,501800
수초조명,734888
트윈스타조명,259666
메탈라이트,942021
구유조명,2419800
메탈라이트플랜츠,1061479
트윈스타,131955
스펀지여과기,500569
측면여과기,300346
상면여과기,256681
거북이여과기,589758
집똥기,2395146
저면여과기,230747
QQ1500,903513
유막제거기,42472
가희,2809051
가히,2857753
샌시하이라이터,
에스쁘아비글로우쿠션,32440
마몽드크리미틴트컬러밤,118345
헤라립스틱,147702
하트퍼센트립펜슬,117016
아워글래스글로시밤,263126
나스립스틱,243269
랑콤립스틱,184087
에스티로더립스틱,63746
무드매쳐립스틱,175800
구찌립스틱,111121
클리오립스틱,202743
틴톤꽃립스틱,311345
네이처리퍼블릭허니멜팅립,7758
디올어딕트립글로우,848657
바비브라운립밤,147786
맥립밤,150236
바비브라운립틴트,94075
버츠비립밤,127942
키엘립밤,61240
어뮤즈립밤,53105
헤라센슈얼누드밤,349885
한율립밤,13393
디올맥시마이저,150243
디올립맥시마이저,140138
헤라센슈얼누드글로스,1470100
디올립글로즈,210150
디올어딕트립맥시마이저,94757
헤라누드글로스,1470100
헤라스피치리스,1131958
헤라스파이시누드글로스,187624
헤라립글로즈,1388676
샤넬립글로즈,40540
롬앤글래스팅워터글로스,18533
투슬래시포,
뮤드드리즐밤,
바닐라코립플럼퍼,
페리페라틴트,198890
롬앤쥬시래스팅틴트,714680
어뮤즈듀틴트,74573
에뛰드픽싱틴트,1461478
벨벳틴트,727582
헤라틴트,256574
페리페라잉크무드글로이,187175
베네피트틴트,217495
어뮤즈틴트,129508
차차틴트,387479
맥락드키스잉크,66475
립라이너,114775
바닐라코립펜슬,97916
맥립펜슬,91030
립라이너추천,114775
클리오립펜슬,315000
롬앤립펜슬,
바닐라코스머징립펜슬,97916
클리오벨벳립펜슬,315000
데이지크립펜슬,
롬앤립메이트펜슬,
더샘립펜슬,3866
웨이크메이크섀도우팔레트,147191
데이지크섀도우팔레트,163764
바비브라운섀도우,166025
페리페라올테이크무드팔레트,59316
홀리카홀리카섀도우,65653
스틱섀도우,468695
클리오섀도우팔레트,246558
3CE섀도우팔레트,207915
맥아이섀도우,141274
로라메르시에진저,415154
에뛰드섀도우,49712
에뛰드마스카라,537489
에뛰드컬픽스마스카라,325502
페리페라마스카라,106186
키스미마스카라,36344
크리니크마스카라,821500
투명마스카라,99398
마스카라픽서,365246
클리오마스카라,348569
랑콤마스카라,1057451
뮤드마스카라,10625
신데렐라마스카라,42625
미샤마스카라,72650
홀리카홀리카마스카라,120552
에뛰드마스카라픽서,431314
아이브로우펜슬,1317032
눈썹타투펜,1734586
슈에무라하드포뮬라,384729
눈썹펜슬,697537
타투아이브로우,2240159
클리오킬브로우오토하드브로우펜슬,433416
베네피트아이브로우,302996
바비브라운아이브로우,107885
베네피트프리사이슬리,186584
클리오아이브로우,442712
이니스프리아이브로우,120583
아이브로우마스카라,111837
메이시크아이브로우틴트,46650
페리페라스피디스키니브로우,64459
리르,87327
나스블러셔,327768
나스섹스어필,1037005
크리니크치크팝,88180
세잔느,19718
디올블러셔,511946
디올튀튀,234490
디올백스테이지글로우페이스팔레트,905611
크림블러셔,56916
3CE블러셔,15138
볼터치,64151
베네피트블러셔,272228
발레리나팝,123005
퓌블러셔,
맥블러셔,53088
디올루즈블러쉬,121431
하킷블러셔,
캔메이크블러셔,47342
VDL블러셔,32300
쉐딩스틱,128766
투쿨포스쿨쉐딩,401509
페리페라쉐딩,65694
에뛰드그림자쉐딩,86776
클리오하이라이터,365022
글린트하이라이터,
디올하이라이터,61320
맥하이라이터,101896
에뛰드쉐딩,103021
클리오프리즘하이라이터,366626
컬러그램쉐딩스틱,104118
로라메르시에하이라이터,726750
조효진쉐딩,106109
오프라하이라이터,
웨이크메이크쉐딩,
어린이화장품세트,440615
뮤드,9255
시럽젤네일,2555551
시럽젤,3224413
지젤리베이스젤,432259
자석젤,441467
더젤,2584794
더젤젤네일,2247686
탑젤,2168055
네일바요,1044062
요거트젤,895504
시럽네일,2816718
수제네일팁,359673
오호라젤네일,
큐티클오일,408464
네일영양제,1360897
손톱강화제,1326098
손발톱영양제,918667
케라셀네일,2092109
손톱물어뜯기방지,165701
발톱영양제,5256244
큐티클리무버,172255
퓨어아세톤,65881
아세톤,469135
젤리무버,195106
젤클리너,65936
젤네일제거,63571
내성발톱자가치료,155097
샤오미손톱깎이,103181
777손톱깎이,404005
네일니퍼,895055
일본손톱깎이,385664
쓰리세븐손톱깎이,422049
네일손목받침대,250433
젤네일세트,187739
미스터그린손톱깎이,939363
그린벨손톱깎이,169155
일리윤바디로션,3799519
바세린바디로션,836403
알로에수딩젤,1021789
세타필로션,4600969
