relative_keyword,grade_norm,grade_power,grade_bigpower,grade_premium,review_10,review_50,review_100,review_1000,total_review,avg_review
마이리틀타이거모래놀이,0,0,5,7,35,1,2,2,4625,115
청소물티슈,5,9,14,10,6,6,16,12,58175,1454
퓨어비타,3,3,17,14,7,4,18,11,55343,1383
해피바스바디워시,0,0,2,2,1,5,13,21,93283,2332
카드결제기,15,2,16,1,15,2,16,7,24335,608
아기도장,12,9,15,0,4,7,13,16,157011,3925
데님앞치마,6,11,17,0,9,4,12,15,78225,1955
실온닭가슴살,2,2,24,8,10,5,16,9,41323,1033
시스템장,12,1,16,7,7,2,20,11,65872,1646
발바닥지압기,1,7,9,1,27,2,9,2,19277,481
말린대추,5,4,27,4,8,1,16,15,78249,1956
골프볼주머니,1,9,9,0,15,4,17,4,10856,271
마더스베이비,0,0,15,0,8,2,20,10,88130,2203
로제떡볶이,3,5,5,4,16,2,15,7,46692,1167
염도측정기,1,1,9,1,23,3,12,2,10156,253
테니스손목보호대,5,5,15,2,4,1,21,14,122370,3059
휴양지커플룩,9,5,6,0,32,2,4,2,8977,224
남자비비크림,2,5,10,9,19,3,14,4,22494,562
햇반210G24개,3,2,4,17,18,0,10,12,317535,7938
아기섬유유연제,0,2,8,4,6,2,19,13,35242,881
당뇨쌀,12,7,16,5,25,3,9,3,10229,255
일본여행지갑,5,17,13,0,14,9,13,4,14880,372
LED기판,4,2,13,1,8,1,21,10,122988,3074
사무용서랍장,0,2,4,2,32,4,2,2,4868,121
브라질너트,1,4,16,16,3,2,11,24,221993,5549
암웨이칼맥디,1,2,17,19,23,7,7,3,10277,256
유리문도어락,1,6,16,16,10,4,20,6,24324,608
NVMEM.2SSD,1,5,5,18,20,8,10,2,9653,241
폴로모자,5,7,20,6,23,5,8,4,13722,343
탯줄도장DIY,9,17,13,0,8,3,18,11,46168,1154
북어트릿,1,2,7,5,2,1,17,20,136970,3424
땅콩볼,2,0,4,2,14,6,11,9,82186,2054
비타민C3000,3,2,14,2,7,1,16,16,130488,3262
온열안대,7,14,6,2,4,3,16,17,101542,2538
80L배터리,2,1,19,9,14,2,16,8,37299,932
인형보관함,4,5,6,3,30,3,5,2,5742,143
릴선,6,12,17,5,14,5,16,5,23660,591
아멜리파우더,2,3,8,25,20,1,15,4,19274,481
도루코페이스7,1,0,17,14,5,4,19,12,81856,2046
차유리돌빵,3,4,3,3,29,3,4,4,19479,486
순둥이와댕댕이,0,0,9,31,36,0,3,1,2975,74
시골된장,8,8,13,1,5,5,22,8,51795,1294
피죤섬유유연제,0,5,3,13,7,3,15,15,89977,2249
골드망고,6,11,23,0,7,5,18,10,76047,1901
잭링크스육포,1,0,6,0,27,6,7,0,3437,85
중국산김치,4,12,17,7,6,5,17,12,51763,1294
하수구뚫음기계,19,4,8,0,34,1,3,2,4769,119
소코뚜레,2,7,6,2,24,6,7,3,13435,335
파워볼,0,2,5,2,29,2,8,1,5295,132
차량용탈취제,1,7,9,3,2,2,17,19,82074,2051
지라프가스버너,2,1,13,2,20,3,10,7,36847,921
고양이귀청소,4,19,12,4,17,3,15,5,34221,855
비아노스,2,1,15,19,22,3,13,2,14269,356
페라리라이트에센스,9,3,3,22,31,2,4,3,5617,140
두부과자,5,10,15,10,9,6,12,13,67483,1687
조립마루,9,9,11,0,15,1,14,10,64012,1600
테팔궁중팬,0,0,5,13,15,10,12,3,17493,437
광천새우젓,12,12,7,9,10,6,13,11,90062,2251
아기샤워가운,2,6,7,1,19,6,10,5,14427,360
현관문안전고리,5,1,16,1,7,3,23,7,53314,1332
미니약과,4,4,10,0,12,5,16,7,27673,691
수제인감도장,7,12,16,0,5,6,13,16,151121,3778
간호복,3,11,8,0,5,3,26,6,23845,596
루빅스큐브,0,0,16,0,7,4,23,6,19287,482
다이슨V8헤드,9,8,18,4,19,5,12,4,12582,314
그리에이트매직기,11,5,12,3,15,5,15,5,19416,485
릿첼첫걸음빨대컵,1,5,6,14,23,5,6,6,17506,437
쫄면,0,1,6,0,14,4,12,10,33677,841
온열수면안대,7,13,8,1,7,4,13,16,96752,2418
조인트서포트뉴트리언트,6,7,18,9,26,2,10,2,7459,186
미션오일,1,1,10,6,0,5,31,4,18986,474
해초미인다시마면,4,11,10,3,34,0,2,4,19145,478
가족시밀러룩,12,9,16,0,15,5,14,6,21136,528
더블하트젖병,2,4,10,12,9,3,15,13,71902,1797
전통주선물세트,4,3,12,8,12,5,19,4,12236,305
발등낮은욕실화,2,8,8,1,18,2,12,8,101411,2535
의료용파라핀,8,5,10,4,18,5,10,7,25459,636
타이백,14,14,11,1,5,6,17,12,53782,1344
디딤대,3,1,6,1,10,7,15,8,37089,927
돼지코팩,1,2,2,30,21,5,6,8,42001,1050
어바웃톤블러파우더팩트,12,2,9,15,31,4,2,3,9324,233
플라하반오트밀,0,0,13,3,21,4,11,4,25859,646
유러피안샐러드,11,9,11,9,18,9,11,2,31713,792
두유기,14,2,5,17,34,4,2,0,1001,25
커피티백,7,13,11,3,4,3,21,12,111053,2776
비오텀클렌징밀크,5,5,16,9,21,6,8,5,20202,505
프레스톤워셔액,6,2,2,29,36,1,2,1,3832,95
귀편한마스크,2,18,17,2,0,0,4,36,181270,4531
쇠스랑,0,1,1,2,31,1,7,1,4886,122
콜라겐팩,7,3,11,4,12,5,16,7,38743,968
구스이불커버,5,6,15,2,15,3,16,6,24177,604
돼지머리,3,9,22,2,7,4,18,11,54758,1368
현관장,5,3,14,2,22,3,11,4,17113,427
부각,2,11,7,1,9,2,12,17,83548,2088
프로틴그래놀라,6,8,16,4,7,1,17,15,43062,1076
21세기킥보드,2,3,3,1,28,3,5,4,18378,459
8합사,0,3,17,11,7,4,18,11,58706,1467
모니터암듀얼,1,9,6,4,7,6,20,7,20308,507
곰보배추시럽,5,7,22,6,31,0,7,2,5134,128
햇땅콩,10,9,17,4,13,4,15,8,40688,1017
원형테이블보,8,3,10,0,22,3,6,9,52632,1315
6.5온스종이컵,1,7,20,1,4,4,17,15,77284,1932
허벌라이프허벌티,3,3,4,2,28,5,6,1,4860,121
결재도장,2,4,18,0,2,2,13,23,162650,4066
미니당근,11,8,12,9,17,3,12,8,57828,1445
조립식데크타일,2,13,10,0,7,2,19,12,65707,1642
감자10KG,5,12,17,6,8,2,11,19,124070,3101
앞다리살,0,2,33,4,2,4,17,17,80078,2001
베란다데크타일,3,13,12,1,11,1,18,10,62300,1557
캠핑좌식테이블,6,3,16,3,15,4,13,8,25472,636
데크타일,1,13,12,0,7,2,19,12,65326,1633
매일두유,3,8,9,12,14,6,9,11,361917,9047
해바라기보석십자수,11,8,12,2,10,5,13,12,70487,1762
안동학가산김치,2,12,12,8,19,5,11,5,102271,2556
쌀국수면,2,1,6,7,6,3,21,10,48394,1209
보스톤세척액,1,4,17,16,16,9,9,6,76699,1917
함몰유두,5,2,4,1,30,1,8,1,13334,333
뷰블레이드F,3,3,15,0,29,2,8,1,5043,126
3단사다리,2,5,20,12,9,6,17,8,40238,1005
하림치킨너겟,1,0,7,28,15,3,8,14,125761,3144
필립스제모기,4,7,9,8,21,6,9,4,18770,469
바닐라빈,4,4,10,4,15,2,16,7,17049,426
고양이물그릇,5,11,13,0,4,4,14,18,84410,2110
새우장,13,7,10,10,7,3,12,18,158807,3970
공기압주입기,3,8,14,7,9,5,14,12,42572,1064
타이백감귤,13,13,12,2,7,5,17,11,51795,1294
초기이유식준비물,13,1,7,7,24,2,11,3,9861,246
베이킹저울,4,3,15,2,9,3,21,7,40906,1022
어린이헤드셋,9,5,12,9,24,1,11,4,10420,260
상토,1,2,12,3,5,1,17,17,200575,5014
핏플랍슬리퍼,2,0,6,0,21,4,12,3,9454,236
무가당요거트,8,8,15,5,6,1,16,17,120408,3010
폰타나컵스프,7,0,15,12,18,2,15,5,32040,801
듀오덤엑스트라씬,2,5,16,10,9,2,17,12,125714,3142
검가드,1,2,13,20,14,8,13,5,36951,923
찰현미,2,5,8,17,3,3,20,14,162939,4073
코닥일회용필름카메라,7,4,15,5,20,1,15,4,86031,2150
리어스피커스탠드,10,7,11,12,31,3,6,0,1946,48
올스텐가위,1,5,10,1,13,7,13,7,23642,591
고급수저세트,3,11,22,0,7,5,13,15,99705,2492
눈온열안대,7,13,9,2,3,4,16,17,100230,2505
손저울,1,2,3,0,23,6,10,1,10421,260
가정용고기불판,7,12,17,3,8,2,16,14,66288,1657
내성발톱교정기,3,8,7,4,14,3,14,9,39342,983
신생아포대기,9,6,1,3,23,2,7,8,31311,782
노즈스위퍼,1,4,2,3,17,3,12,8,47993,1199
에어데이즈KF94,1,6,23,7,3,0,15,22,393893,9847
칠만표방수제,2,1,16,0,17,4,18,1,6961,174
유기농비오틴,6,3,8,7,17,1,18,4,38145,953
아가드,0,1,3,9,3,2,23,12,156276,3906
메타그린,1,5,4,21,13,5,11,11,67201,1680
작두콘차,23,2,4,10,39,0,1,0,459,11
옷장탈취제,0,3,9,12,4,3,18,15,109815,2745
고양이식탁,6,7,17,0,3,4,19,14,73550,1838
로레알염색약,0,2,16,9,7,4,14,15,215789,5394
치즈케이크,9,3,10,5,16,4,11,9,29614,740
비타민B컴플렉스,3,1,7,4,5,4,17,14,67206,1680
가족커플룩,13,12,15,0,16,5,13,6,20726,518
우주술,2,4,9,25,32,4,3,1,3284,82
3M물걸레청소포,0,4,10,10,6,3,17,14,117227,2930
상추4KG,7,6,8,19,19,2,12,7,26652,666
에이지20S팩트리필,2,2,14,22,18,4,14,4,37609,940
오징어젓,1,0,32,5,4,1,21,14,85513,2137
원목마루,11,10,6,0,27,1,7,5,23282,582
토리베가위,4,3,6,1,29,5,4,2,5498,137
밥이보약고양이,4,1,9,18,19,4,11,6,22095,552
북어포,3,10,13,14,14,6,14,6,19291,482
쏘가리,7,5,21,5,14,3,7,16,82107,2052
아이패드에어5필름,0,0,4,2,6,4,15,15,121450,3036
종근당비타민C,4,4,10,12,11,3,10,16,62960,1574
자동차퍼티,9,9,8,13,18,4,8,10,50002,1250
도루코면도기,2,2,13,9,3,4,18,15,61866,1546
진도대파,6,5,3,26,34,0,5,1,10905,272
비알레띠뉴브리카,1,1,14,2,22,6,10,2,8822,220
코베아아이젠,7,0,1,9,32,0,5,3,15926,398
샤오미미지아모니터LED라이트,19,2,6,13,38,1,1,0,958,23
업소용돈까스,2,6,13,0,21,5,11,3,7659,191
달바세럼,2,1,8,7,10,2,14,14,230629,5765
난방텐트싱글,4,5,14,5,11,4,13,12,59596,1489
생존수영수영복,1,13,19,0,17,5,13,5,15596,389
불가리옴니아아메시스트,3,5,4,27,34,0,2,4,14275,356
볼륨매직기,7,7,18,3,10,4,16,10,32843,821
코스트코육포,1,3,13,8,21,7,8,4,15817,395
유아쇼파,3,1,4,1,13,7,13,7,21261,531
아기쇼파,3,1,5,1,14,6,13,7,21193,529
아기소파,3,1,5,1,15,5,13,7,21119,527
유아소파,3,1,2,1,15,6,12,7,20483,512
도어클로저,4,2,11,2,15,3,15,7,41252,1031
도어클로져,5,2,10,2,14,3,16,7,42038,1050
모공팩,2,4,10,4,12,2,10,16,69113,1727
화과자,10,4,8,0,18,6,13,3,14267,356
배너제작,5,5,30,0,7,3,17,13,55907,1397
ASTONISH,5,10,10,5,8,0,22,10,103998,2599
쏜리서치조인트서포트뉴트리언트,6,8,18,8,26,2,10,2,7457,186
어묵바,1,4,7,2,20,6,9,5,50549,1263
눈꽃치즈,0,0,8,2,21,4,12,3,8177,204
모기약,3,6,12,11,6,4,14,16,116427,2910
인디언텐트,6,3,18,1,13,5,15,7,40385,1009
큰패드,2,12,6,3,6,4,12,18,129202,3230
아이폰사생활보호필름,0,2,19,5,7,4,17,12,157085,3927
테팔믹서기,1,3,0,6,15,7,13,5,20906,522
미미네떡볶이,1,2,1,2,16,6,10,8,115091,2877
베어파우키즈부츠,0,5,6,2,36,2,0,2,9536,238
문어로드,3,2,24,7,14,3,18,5,13865,346
자동차실내크리닝,11,2,2,0,29,2,7,2,7473,186
브리타막스트라필터,6,0,12,20,15,4,12,9,238880,5972
몬스타기어,0,0,0,27,9,6,22,3,10644,266
썬부탄가스,12,5,11,12,20,4,11,5,16751,418
침대청소기,13,2,12,11,28,3,5,4,12710,317
어린이치즈,5,3,4,24,23,5,5,7,29794,744
원목트롤리,0,4,5,1,33,4,1,2,4459,111
반코팅장갑,0,0,20,4,4,0,19,17,144244,3606
안경김서림방지,5,4,12,2,6,4,13,17,105914,2647
마더케이건티슈,4,0,5,30,31,2,4,3,16412,410
유아패딩부츠,0,3,14,2,26,1,9,4,17221,430
맘마밀이유식,2,3,2,17,9,3,13,15,61412,1535
16인치노트북파우치,0,15,21,1,8,0,17,15,45173,1129
세알남,8,0,3,12,18,3,13,6,15545,388
카프슬리브,3,1,9,2,15,3,18,4,14313,357
답례품쿠키,8,11,17,0,5,1,15,19,139789,3494
가슴운동기구,0,1,1,0,37,0,2,1,3708,92
바벨봉,0,2,5,1,16,8,11,5,13944,348
정전기청소포,2,6,7,16,8,2,10,20,108929,2723
TPE요가매트,2,3,5,1,4,0,20,16,115697,2892
쿠키답례품,9,11,16,0,5,1,16,18,137304,3432
풋워머,4,2,17,1,13,6,13,8,25173,629
님오일,2,2,6,5,23,4,11,2,6985,174
간장새우,11,5,12,12,4,2,16,18,159567,3989
한글교구,12,3,6,19,29,2,6,3,8554,213
더블웨어파운데이션,2,4,19,12,23,4,9,4,41790,1044
블레파졸,4,2,6,27,29,0,8,3,30389,759
강아지향수,6,8,13,0,4,1,17,18,84150,2103
사세가라아게,4,2,17,16,13,1,12,14,284393,7109
모니터보호필름,2,6,16,0,7,6,16,11,50977,1274
황게,11,9,10,10,24,4,6,6,15554,388
모공프라이머,3,3,4,11,13,3,12,12,48882,1222
오한진프리바이오틱스,1,2,7,30,10,7,19,4,49542,1238
조지아커피,0,4,6,12,3,0,19,18,91288,2282
다이슨청소기필터,10,3,24,2,14,6,12,8,30536,763
아기목튜브,4,7,10,1,19,2,14,5,31203,780
국물용멸치,3,5,30,2,4,1,22,13,102490,2562
락앤락스텐김치통,0,0,2,1,33,3,1,3,14285,357
루이보스차,5,8,16,4,4,4,20,12,98903,2472
무소음키보드,5,4,15,7,12,5,12,11,31945,798
항공모터드라이기,9,6,9,15,22,5,7,6,26053,651
정준산업,2,6,15,2,7,2,18,13,282639,7065
냉찜질팩,1,8,12,0,12,3,19,6,29374,734
동원고추참치,3,6,9,14,23,4,6,7,58892,1472
사이드월,6,3,15,1,11,7,20,2,9677,241
피문어,20,6,11,3,14,6,14,6,16429,410
감마리놀렌산,2,1,11,1,1,3,20,16,71384,1784
키즈텐트,1,6,11,2,18,4,11,7,31108,777
어린이텐트,1,6,11,2,17,4,12,7,31883,797
루이보스티,4,7,16,6,2,3,22,13,100824,2520
육수팩,2,10,14,14,6,4,14,16,117948,2948
스타벅스캔커피,1,2,10,11,9,5,16,10,43187,1079
업소용소화기,4,5,17,2,15,4,14,7,28774,719
명함인쇄,7,11,18,0,5,1,18,16,119526,2988
음식물거름망,3,12,23,2,4,1,16,19,81123,2028
돼지곱창,7,7,11,6,5,3,20,12,113984,2849
약콩두유,2,4,11,9,2,4,19,15,98856,2471
베란다데크,4,12,12,1,12,1,17,10,62185,1554
모닌시럽,1,1,5,4,13,5,19,3,19422,485
놋담방짜유기,0,0,6,0,20,5,12,3,17759,443
보석십자수해바라기,10,8,13,2,9,6,13,12,70548,1763
메타그린부스터샷,0,0,10,29,32,3,4,1,5064,126
햄스터리빙박스,2,4,7,1,28,2,8,2,7339,183
반가발,0,4,2,0,35,1,1,3,8151,203
리코타,2,0,5,3,23,4,8,5,34321,858
울드라이,3,7,3,21,20,1,12,7,56972,1424
국산고추가루1KG,5,3,12,8,8,7,14,11,50960,1274
바이칸,1,1,12,1,7,3,18,12,59725,1493
미니빨래건조대,6,6,12,0,15,2,14,9,68580,1714
드파랑,5,0,9,24,37,1,1,1,1708,42
기포기,4,3,9,1,19,3,12,6,16905,422
베란다블라인드,3,6,25,1,10,2,9,19,253145,6328
크루져보드,4,1,1,0,30,3,4,3,13034,325
골프손목보호대,2,8,15,0,0,3,21,16,116602,2915
토레타,1,2,12,16,7,1,16,16,124604,3115
비타민D2000IU,1,0,3,1,1,2,19,18,92265,2306
고프로12배터리,6,3,5,26,33,2,3,2,4301,107
유리복원,4,8,4,1,18,4,9,9,43439,1085
포마드,1,5,10,3,5,1,21,13,50869,1271
언더싱크정수기,4,4,24,2,7,2,19,12,29129,728
가죽시트클리너,4,3,9,0,5,2,23,10,53636,1340
아코디언의자,5,2,6,0,30,1,6,3,8912,222
아이스크림장난감,10,5,12,1,31,0,9,0,3912,97
롱진주목걸이,9,12,10,1,21,4,8,7,19720,493
김부각,3,7,4,1,13,2,11,14,63352,1583
도장제작,4,15,18,0,3,4,13,20,162293,4057
강아지정수기,4,3,7,1,5,3,24,8,26287,657
스파이더맨웹슈터,1,2,0,0,38,1,1,0,573,14
크레모아헤드랜턴,0,0,7,8,11,4,18,7,25305,632
공부상,1,0,5,2,31,0,7,2,7272,181
닥터모리엔헤어토닉,18,2,15,3,35,1,3,1,14961,374
닥터모리엔,16,3,14,6,36,1,2,1,14580,364
커클랜드그릭요거트,3,7,22,7,12,2,15,11,62399,1559
유모차핸들커버,6,4,6,3,24,2,11,3,10816,270
가자미,3,6,21,10,4,2,15,19,112126,2803
퀵오트밀,1,6,16,3,8,3,19,10,72634,1815
모니터블루라이트차단,3,6,14,0,6,3,19,12,54844,1371
애드블루요소수,9,4,14,6,21,4,11,4,37050,926
다이슨롱배럴40,24,5,8,3,29,3,5,3,12113,302
BYC런닝,0,2,16,0,13,1,11,15,101257,2531
메세타화목난로,0,9,7,7,23,6,11,0,2550,63
여아실내수영복,2,11,20,0,17,4,14,5,16012,400
테팔스팀다리미,3,2,2,10,15,10,13,2,9188,229
침대난방텐트,5,5,15,8,19,2,15,4,28436,710
지크ATF6,4,0,7,28,34,3,2,1,3871,96
호두1KG,5,3,16,10,5,1,12,22,206882,5172
아스토니쉬곰팡이제거제,5,9,13,10,18,6,12,4,73618,1840
창문환풍기,7,7,21,4,15,2,18,5,16091,402
마더케이모유저장팩,0,0,2,7,25,2,9,4,25890,647
코팩,0,4,4,7,5,3,20,12,85790,2144
누룽지가마솥,16,8,9,7,26,2,12,0,4708,117
광천김,2,2,14,4,4,1,21,14,70026,1750
제일타카,1,2,4,1,28,1,9,2,7929,198
보스톤심플러스,4,2,8,25,16,3,13,8,82979,2074
구운캐슈넛,2,4,16,15,7,2,14,17,91037,2275
아기배도라지,3,1,11,6,9,2,18,11,55165,1379
미니타프,8,6,4,4,16,7,12,5,19786,494
리베로터치,6,2,13,9,20,1,16,3,22521,563
오토바이방한토시,3,2,9,0,19,3,15,3,13824,345
유아수영복,7,14,17,0,13,2,18,7,24963,624
메밀국수,2,5,2,1,9,3,23,5,29385,734
액자틀,2,4,27,0,6,2,9,23,177699,4442
에스티로더더블웨어파운데이션,2,3,19,13,23,5,9,3,36205,905
모니터블루라이트차단필름,3,6,14,0,4,4,19,13,56123,1403
녹이요,7,0,5,23,28,3,6,3,10305,257
러쉬더티스프레이,13,4,11,10,30,1,4,5,22239,555
러쉬더티,16,3,9,10,31,0,4,5,22161,554
센트룸실버우먼,5,0,12,14,12,3,11,14,176536,4413
데저트호호바오일,10,4,9,14,25,0,6,9,64069,1601
바디트리머,9,7,6,16,24,3,10,3,17618,440
골프볼파우치,3,7,6,0,26,3,8,3,7583,189
눈썹타투펜,10,4,8,13,17,3,12,8,51570,1289
음주운전,1,2,2,0,37,2,1,0,342,8
건나물,5,7,25,3,1,0,20,19,192625,4815
초란,15,12,11,2,2,0,23,15,38518,962
헤어토닉,4,5,15,1,5,1,24,10,56237,1405
냉동돈까스,2,5,22,3,7,5,17,11,106291,2657
무릎관절영양제,11,12,13,4,16,1,14,9,23014,575
에어호스릴,0,2,6,1,29,3,6,2,8600,215
오골계,6,7,9,14,21,5,9,5,16579,414
게토레이,5,11,14,4,14,8,9,9,48481,1212
사무실라디에이터,8,8,23,1,18,4,15,3,20985,524
대형새장,1,0,3,1,33,3,4,0,1203,30
테디땅콩버터,2,1,6,3,34,1,2,3,20902,522
동지갑,10,10,5,1,14,8,11,7,32304,807
아이코코마스크,0,9,22,6,2,2,13,23,287850,7196
엔화지갑,6,14,12,0,16,8,12,4,14401,360
엔화동전지갑,6,14,12,0,16,8,12,4,14990,374
한솔부항기,0,1,2,1,23,4,10,3,13695,342
세안비누,0,20,12,6,4,2,11,23,244950,6123
로지텍무선키보드마우스세트,3,1,14,7,8,4,18,10,59327,1483
아기식판,0,5,22,3,5,1,15,19,89902,2247
배구화추천,3,0,4,3,37,0,3,0,1051,26
햇고추가루,4,4,20,12,8,5,17,10,61952,1548
다시멸치1.5KG,1,4,30,5,2,0,23,15,128357,3208
더블에이A4용지복사용지80G5000매,14,5,10,10,29,1,6,4,22106,552
사세버팔로스틱,5,2,14,18,14,1,13,12,285916,7147
5분바로밥압력가마솥,16,7,6,11,31,0,9,0,3439,85
규조토페인트,5,4,21,9,12,2,19,7,22619,565
청도반시5KG,3,4,11,22,27,1,7,5,25485,637
돗투돗아기띠워머,5,0,6,19,36,1,3,0,1262,31
강화도새우젓,10,10,11,9,14,6,13,7,31095,777
반찬구독,17,8,8,3,27,1,11,1,9164,229
시끄러운알람시계,4,4,4,1,19,4,13,4,22773,569
밴밧올리,5,1,2,23,37,1,0,2,3574,89
포항홍게,17,7,11,5,9,3,12,16,180187,4504
스위마바아기수영장,4,2,17,14,21,4,9,6,25452,636
장작20KG,5,11,5,3,12,5,16,7,43625,1090
프리즈마,2,5,6,0,21,3,9,7,22344,558
LED보석십자수,0,2,7,1,28,2,8,2,7437,185
남자바리깡,3,13,23,1,10,4,19,7,34733,868
나랑드사이다제로,4,2,12,7,8,3,16,13,120860,3021
방도,12,3,4,0,34,3,3,0,1646,41
16인치노트북가방,0,16,20,1,7,0,21,12,38656,966
컵누들매콤한맛,1,9,11,17,18,3,8,11,159148,3978
강아지철장,6,5,12,3,12,5,12,11,44644,1116
핫식스더킹포스,6,8,9,16,33,0,3,4,46170,1154
각인샤프,6,1,6,15,11,3,17,9,70031,1750
골든햄스터케이지,2,2,5,1,33,1,6,0,2089,52
유아텐트,1,5,18,0,14,3,16,7,33080,827
궁육포,0,2,8,7,19,10,6,5,16255,406
틴닝가위,11,4,22,3,13,2,11,14,90727,2268
팸퍼스5단계,2,3,6,12,17,3,13,7,20202,505
삼성리모컨페어링,5,2,17,14,19,1,18,2,10328,258
미트페이퍼,1,9,16,10,10,5,16,9,26526,663
전병,0,3,13,3,10,3,17,10,97175,2429
헤어픽서,2,6,13,5,7,3,18,12,66471,1661
EGF,4,4,14,2,11,4,19,6,20553,513
생율,5,8,21,5,1,2,16,21,227334,5683
자동용접면,0,1,9,2,23,3,13,1,7803,195
만두피,3,1,3,3,19,6,11,4,12508,312
브라운면도기세정액,6,0,12,16,7,5,18,10,57878,1446
커클랜드캡슐세제,5,4,19,8,17,2,14,7,23407,585
가정용진공포장기,8,7,13,4,10,4,16,10,35976,899
에스티로더파운데이션,1,3,16,13,23,3,9,5,39259,981
붕어빵재료,1,7,22,1,5,5,19,11,35579,889
아스토니쉬,5,10,11,4,7,0,23,10,104429,2610
요소수유록스,9,3,4,23,36,2,1,1,20150,503
국산새우젓,7,10,15,8,7,1,21,11,68700,1717
딸기1KG,9,4,17,10,9,2,15,14,41075,1026
코골이스프레이,4,4,2,7,24,3,8,5,33881,847
주니어수영복,2,11,21,0,14,3,18,5,17495,437
브라운세척액,6,1,17,16,13,5,14,8,44299,1107
불가리향수,0,4,12,15,16,3,15,6,18248,456
다시멸치,1,5,30,4,2,0,23,15,125331,3133
더블하트S,4,4,4,26,30,1,6,3,109111,2727
로얄젤리,15,3,10,5,8,6,19,7,33815,845
로얄제리,15,3,10,5,8,6,19,7,33815,845
옷장냄새제거,3,5,9,9,18,3,10,9,62469,1561
소화기3.3,3,3,21,5,8,3,17,12,69687,1742
현관문도어클로저,5,3,11,2,13,6,14,7,42905,1072
만년도장,1,4,16,0,0,1,18,21,142177,3554
안동간고등어,6,0,16,18,11,7,12,10,261824,6545
애드블루,7,4,15,9,19,5,12,4,37265,931
도라지정과선물세트,4,7,14,0,9,2,14,15,53849,1346
립앤아이리무버,1,0,5,5,3,0,17,20,110179,2754
캐리어바퀴수리,8,2,8,4,29,1,6,4,14827,370
돈케이크,6,11,16,1,8,2,19,11,60795,1519
듀먼화식,2,1,19,11,21,2,7,10,36897,922
토마토주스,3,7,15,3,10,2,16,12,56438,1410
안티스키밍여권케이스,12,14,7,0,13,5,18,4,15837,395
내성발톱,2,9,8,1,16,2,13,9,38384,959
오뚜기고소한참기름,2,2,11,14,17,4,13,6,34343,858
강아지침대계단,10,6,13,0,12,2,16,10,55291,1382
블루샤크토시,1,0,20,0,26,7,7,0,3986,99
자동차워셔액,3,5,11,4,4,4,12,20,131564,3289
남자메리야스,2,3,25,0,3,1,16,20,138664,3466
테라소맥타워,31,4,4,1,37,2,1,0,457,11
베트남쌀국수,3,1,5,6,12,5,16,7,32858,821
음파칫솔,3,3,2,4,8,1,11,20,72830,1820
우엉차,0,0,0,1,13,6,14,7,26097,652
GV70트렁크매트,5,4,14,0,8,2,12,18,120774,3019
슬라이딩리빙박스,0,4,28,3,13,2,12,13,124177,3104
15인치노트북파우치,1,17,17,0,7,0,18,15,43504,1087
글라스락밀폐용기,1,3,4,4,16,3,15,6,31286,782
사파이어포도,10,4,12,14,27,4,6,3,13243,331
거실등LED모듈,7,3,13,3,7,3,18,12,140744,3518
로지텍키보드마우스세트,6,1,10,5,7,2,17,14,66807,1670
축구발목보호대,1,6,21,0,13,4,16,7,27537,688
시스템옷장,11,1,16,7,5,2,22,11,66213,1655
철제파티션,6,1,13,0,22,4,8,6,15114,377
돼지내장,2,8,14,3,2,5,21,12,82186,2054
난방텐트슈퍼싱글,9,2,10,9,15,3,14,8,49595,1239
당뇨식단배달,9,4,20,6,31,1,4,4,10108,252
순수식품,0,0,0,0,0,0,5,35,274551,6863
배럴수영가방,1,0,6,0,38,2,0,0,431,10
해루질헤드랜턴,6,3,13,3,8,7,17,8,33708,842
햇반210G,1,8,6,12,12,3,13,12,322863,8071
마늘쫑볶음,6,2,6,13,36,0,2,2,72977,1824
국내산들기름,9,8,19,4,8,5,21,6,33367,834
히트택,1,8,13,7,18,4,12,6,31316,782
이불요매트,6,14,16,4,21,2,13,4,27392,684
김펀치,1,6,7,3,25,3,6,6,20944,523
전기파리채,5,6,5,0,9,2,20,9,48294,1207
루이보스,5,7,16,5,2,3,23,12,88962,2224
샤인머스켓2KG,16,7,12,5,9,3,24,4,18045,451
USB전기장판,7,8,6,19,34,2,4,0,2203,55
벤츠키링,13,7,12,0,14,5,7,14,56474,1411
더블하트LL,4,3,3,29,32,1,4,3,108005,2700
때르메스,3,5,13,3,8,2,16,14,284381,7109
맨유유니폼,7,5,9,1,36,3,1,0,484,12
고양이유산균,4,7,12,1,1,1,19,19,73541,1838
참치배꼽살,8,4,11,17,25,3,8,4,89593,2239
루테인오메가3,0,0,8,8,3,5,14,18,165283,4132
셀프중문,9,1,0,1,39,1,0,0,165,4
맥심화이트골드400,6,0,7,26,13,2,15,10,129385,3234
칼국수밀키트,20,2,8,6,7,1,14,18,200677,5016
족구화,1,0,5,0,26,5,8,1,4047,101
발지압매트,3,9,9,5,14,2,18,6,40988,1024
류신,8,5,9,4,13,6,19,2,9451,236
애플망고,7,5,27,1,7,6,14,13,85028,2125
추황배,10,6,12,12,21,3,15,1,8206,205
목우촌햄,1,0,2,9,21,4,7,8,26541,663
두피관리기,14,9,8,3,22,2,12,4,50010,1250
정수리가발,8,4,13,0,18,1,18,3,11706,292
바나바잎,3,6,16,6,7,6,19,8,22815,570
