relative_keyword,total_search,total_store_count,competitive_rate,avg_price
삼성노트북충전기,11610.0,80519.0,6.94,17389.0
17인치노트북가방,4230.0,94439.0,22.33,27592.0
14인치노트북파우치,2610.0,50671.0,19.41,21639.0
17인치노트북파우치,2120.0,25902.0,12.22,25030.0
아이패드에어5케이스,10040.0,101309.0,10.09,20576.0
짭플펜슬,11860.0,6844.0,0.58,23348.0
아이패드9세대케이스,7690.0,68879.0,8.96,18214.0
애플펜슬케이스,10710.0,84041.0,7.85,7820.0
애플펜슬펜촉,23140.0,21940.0,0.95,7997.0
갤럭시탭S9플러스케이스,5800.0,32918.0,5.68,33889.0
갤럭시탭S9울트라케이스,6690.0,30083.0,4.5,36195.0
아이패드미니6케이스,3880.0,71187.0,18.35,17607.0
갤럭시탭S7FE케이스,7370.0,60398.0,8.2,21732.0
갤럭시탭S9케이스,9420.0,77188.0,8.19,36537.0
갤럭시탭S6라이트케이스,3460.0,44311.0,12.81,15994.0
듀얼모니터받침대,6320.0,70276.0,11.12,20343.0
카멜마운트,18380.0,27935.0,1.52,86537.0
카멜모니터암,7810.0,11707.0,1.5,74634.0
싱글모니터암,1020.0,47470.0,46.54,49209.0
모니터받침,3100.0,62671.0,20.22,22430.0
NBH100,2580.0,563.0,0.22,54130.0
높이조절모니터받침대,1240.0,54941.0,44.31,28620.0
NB모니터암,2000.0,13120.0,6.56,41655.0
다이소모니터받침대,6700.0,887.0,0.13,29737.0
데스커모니터받침대,2830.0,533.0,0.19,41540.0
앱코K660,5280.0,4143.0,0.78,60688.0
G304,29400.0,17960.0,0.61,38431.0
스칼렛솔로,2910.0,2369.0,0.81,245767.0
오디언트,1370.0,5481.0,4.0,508222.0
브리츠스피커,8580.0,65681.0,7.66,31507.0
브리츠사운드바,2610.0,13572.0,5.2,33115.0
로지텍헤드셋,7870.0,34953.0,4.44,107041.0
씨게이트외장하드,4990.0,47273.0,9.47,160481.0
삼성외장SSD,2080.0,24218.0,11.64,172686.0
삼성T7,3020.0,20493.0,6.79,195521.0
샌디스크USB,8420.0,80119.0,9.52,18427.0
삼성외장하드,7040.0,37036.0,5.26,131935.0
870EVO,2430.0,7771.0,3.2,106715.0
4070TI,29900.0,22609.0,0.76,1422048.0
광HDMI케이블,1380.0,105710.0,76.6,92415.0
4060TI,24960.0,19779.0,0.79,643776.0
DVITOHDMI,5190.0,64739.0,12.47,3841.0
HDMITODVI,4540.0,64739.0,14.26,3763.0
RTX3060,26060.0,61190.0,2.35,475844.0
아이피타임공유기,8060.0,45454.0,5.64,63375.0
IPTIME공유기,19450.0,45454.0,2.34,61410.0
랜테스터기,3110.0,40917.0,13.16,28862.0
AX2004M,3420.0,2388.0,0.7,113431.0
AX6000M,1960.0,719.0,0.37,218489.0
A2004SE,2080.0,1376.0,0.66,72789.0
A604SE,2230.0,1665.0,0.75,42630.0
AX3000M,2180.0,2074.0,0.95,108147.0
AX2004,2260.0,3338.0,1.48,94870.0
MSOFFICE,9890.0,7204.0,0.73,156431.0
마이크로소프트오피스,13430.0,4246.0,0.32,157505.0
마이크로오피스,7330.0,14735.0,2.01,166669.0
오피스2021,6590.0,18502.0,2.81,289418.0
굿노트다이어리,9940.0,4663.0,0.47,7011.0
마이크로소프트365,18810.0,3754.0,0.2,88011.0
프로크리에이트브러쉬,9420.0,862.0,0.09,10297.0
한컴오피스2024,5610.0,757.0,0.13,379396.0
자코모4인쇼파,24020.0,16382.0,0.68,2287351.0
이케아수납장,27340.0,40607.0,1.49,62395.0
이케아선반,19610.0,55692.0,2.84,25656.0
한샘샘키즈수납장,24490.0,2485.0,0.1,168678.0
아기책장,13930.0,59881.0,4.3,130749.0
교구장,16340.0,99868.0,6.11,97739.0
아기옷장,13760.0,55256.0,4.02,145016.0
침대안전가드,5860.0,102328.0,17.46,39400.0
아기침대가드,9420.0,46878.0,4.98,49824.0
아기행거,8420.0,37101.0,4.41,64592.0
본베베침대가드,9330.0,30.0,0.0,54322.0
방음부스,21190.0,80169.0,3.78,1038231.0
모듈러주택,22970.0,10754.0,0.47,74652288.0
컨테이너하우스,15670.0,31082.0,1.98,6521725.0
이동식주택,14770.0,41602.0,2.82,17571945.0
조립식주택,18890.0,81496.0,4.31,1911947.0
콤비락,2600.0,8851.0,3.4,9845.0
화장실리모델링,29800.0,49869.0,1.67,1962561.0
알레르망침구세트,14670.0,17310.0,1.18,137829.0
닥스이불,5180.0,17051.0,3.29,279789.0
라지킹침구세트,4720.0,27140.0,5.75,85302.0
알레르망키즈,3620.0,1366.0,0.38,127021.0
닥스이불세트,2070.0,10045.0,4.85,276447.0
목화솜이불,6160.0,20408.0,3.31,59243.0
알레르망베개,3420.0,6598.0,1.93,30547.0
요솜,1730.0,37028.0,21.4,60994.0
헬렌스타인베개,1380.0,8361.0,6.06,30305.0
헬렌스타인,18500.0,19397.0,1.05,146215.0
빨아쓰는규조토발매트,3510.0,94897.0,27.04,9900.0
워셔블러그,5230.0,105881.0,20.24,30863.0
우드블라인드,16620.0,68545.0,4.12,18037.0
나비주름커튼,3350.0,91889.0,27.43,21189.0
작은창커튼,8260.0,95844.0,11.6,22108.0
모던하우스커튼,12420.0,11722.0,0.94,50808.0
누빔원단,9430.0,37862.0,4.02,10794.0
라라뜨개,23380.0,1297.0,0.06,5036.0
양말목,16790.0,24502.0,1.46,7025.0
자이언트얀,29280.0,76894.0,2.63,9877.0
목도리뜨개질,27330.0,76544.0,2.8,23977.0
벨보아,11900.0,44736.0,3.76,11598.0
니트컨테이너,11870.0,2149.0,0.18,32088.0
수세미실,9130.0,37655.0,4.12,2136.0
바라클라바뜨기,12380.0,265.0,0.02,21470.0
힙분유,17420.0,5011.0,0.29,83231.0
앱솔루트명작,15660.0,6764.0,0.43,56688.0
앱솔루트명작1단계,4980.0,2335.0,0.47,50111.0
압타밀,29250.0,12318.0,0.42,78492.0
산양분유,10510.0,20160.0,1.92,41406.0
A2분유,12670.0,2149.0,0.17,116499.0
아이엠마더1단계,3810.0,3650.0,0.96,34064.0
압타밀프로푸트라1단계,11660.0,1244.0,0.11,118675.0
아이엠마더,13970.0,10244.0,0.73,49349.0
압타밀프로푸트라2단계,6180.0,1223.0,0.2,135276.0
액상분유,7100.0,9678.0,1.36,27655.0
퓨어락,5960.0,3033.0,0.51,101066.0
앱솔루트센서티브,7030.0,3399.0,0.48,85108.0
명작1단계,2800.0,2990.0,1.07,53594.0
위드맘1단계,2400.0,2957.0,1.23,59393.0
앱솔루트산양,5070.0,2167.0,0.43,109818.0
후디스산양분유,5330.0,869.0,0.16,125459.0
앱솔루트명작2단계,2230.0,2458.0,1.1,54742.0
앱솔루트센서티브1단계,1350.0,1025.0,0.76,83473.0
천기저귀,9140.0,49956.0,5.47,19584.0
하기스네이처메이드1단계,7600.0,4455.0,0.59,46321.0
하기스네이처메이드2단계,9330.0,5682.0,0.61,46985.0
팸퍼스,26160.0,18537.0,0.71,35533.0
팸퍼스기저귀,16050.0,17841.0,1.11,36512.0
하기스기저귀,14190.0,104125.0,7.34,20514.0
신생아기저귀,10700.0,51472.0,4.81,24436.0
하기스네이처메이드,13260.0,42852.0,3.23,35231.0
나비잠기저귀,7680.0,5862.0,0.76,35432.0
밤부베베천기저귀,4600.0,480.0,0.1,36768.0
리베로터치6단계,1560.0,31.0,0.02,47351.0
크린베베,3110.0,2549.0,0.82,20233.0
하기스네이처메이드3단계,5030.0,8858.0,1.76,60299.0
팸퍼스베이비드라이5단계,3870.0,2255.0,0.58,59197.0
팸퍼스베이비드라이6단계,2540.0,2009.0,0.79,60829.0
크린베베일자형기저귀,2590.0,2293.0,0.89,22236.0
마미포코기저귀,5890.0,30872.0,5.24,44772.0
하기스네이처메이드5단계,2540.0,8358.0,3.29,44660.0
브라운물티슈,28360.0,5478.0,0.19,33799.0
마이비데,21270.0,24691.0,1.16,11496.0
앙블랑물티슈,9030.0,5809.0,0.64,21418.0
베베숲시그니처블루,9840.0,1012.0,0.1,33442.0
베베앙물티슈,6230.0,3954.0,0.63,27615.0
대용량물티슈,6210.0,56315.0,9.07,10510.0
베베숲시그니처레드,5180.0,503.0,0.1,65374.0
순둥이물티슈,6300.0,9710.0,1.54,21928.0
비데물티슈,6650.0,50246.0,7.56,12034.0
붕어빵물티슈,3970.0,5901.0,1.49,23285.0
애터미물티슈,8900.0,1434.0,0.16,24162.0
페넬로페물티슈,8910.0,1971.0,0.22,27429.0
이유식큐브,18490.0,13627.0,0.74,11068.0
아기반찬,17670.0,15941.0,0.9,9173.0
생선파는언니,10190.0,51.0,0.01,9516.0
큐브데이,13600.0,16.0,0.0,6450.0
실온이유식,5220.0,4102.0,0.79,20803.0
맘마밀,6660.0,10027.0,1.51,14573.0
얼라맘마,5660.0,23.0,0.0,11995.0
초기이유식,15630.0,9953.0,0.64,17149.0
아기간장,4460.0,3423.0,0.77,14764.0
아기김,4660.0,17146.0,3.68,9386.0
바맘,2820.0,141.0,0.05,15231.0
아기퓨레,3760.0,5734.0,1.52,20160.0
루솔이유식,12150.0,1933.0,0.16,31840.0
이유식야채큐브,2530.0,612.0,0.24,10374.0
아넬라퓨레,6160.0,1414.0,0.23,39547.0
담은수,3690.0,191.0,0.05,15644.0
떡뻥,12580.0,18211.0,1.45,2681.0
뽀로로음료수,4860.0,8725.0,1.8,11968.0
루솔진한배도라지즙,5170.0,395.0,0.08,73822.0
질마재농장,7740.0,643.0,0.08,3574.0
뽀로로음료,3340.0,48007.0,14.37,15683.0
아기배도라지즙,3470.0,2616.0,0.75,32714.0
킨더밀쉬,8510.0,5508.0,0.65,24032.0
아기보리차,5590.0,5201.0,0.93,19648.0
아기치즈,6160.0,20096.0,3.26,20011.0
티딩러스크,7970.0,407.0,0.05,24642.0
이치비야,2670.0,637.0,0.24,7100.0
뽀로로보리차,2540.0,5055.0,1.99,16327.0
배도라지즙아기,2700.0,2616.0,0.97,30064.0
요미요미,6400.0,31632.0,4.94,17746.0
아기떡뻥,2800.0,16303.0,5.82,6719.0
또또맘,5430.0,3494.0,0.64,17705.0
아이키커,7530.0,1132.0,0.15,23547.0
아기요거트,4020.0,15011.0,3.73,16920.0
역류방지쿠션,27530.0,20571.0,0.75,58601.0
제이앤제나역류방지쿠션,25220.0,331.0,0.01,91596.0
수유쿠션,21240.0,64431.0,3.03,50475.0
더블하트젖꼭지,16670.0,5551.0,0.33,16874.0
더블하트젖병,29240.0,7964.0,0.27,20307.0
쪽쪽이,18880.0,47932.0,2.54,8735.0
셀프수유쿠션,6740.0,2103.0,0.31,34679.0
유축기,14750.0,30999.0,2.1,45070.0
모윰쪽쪽이,17750.0,1376.0,0.08,22268.0
제이앤제나,9710.0,596.0,0.06,63746.0
닥터브라운젖병,17200.0,5804.0,0.34,27884.0
쪽쪽이클립,5640.0,9630.0,1.71,9601.0
아벤트쪽쪽이,13370.0,2531.0,0.19,10290.0
역방쿠,9370.0,972.0,0.1,50331.0
수유시트,12570.0,32045.0,2.55,35038.0
수유패드,12010.0,22925.0,1.91,10856.0
헤겐젖병,19860.0,2215.0,0.11,65826.0
스펙트라유축기,13760.0,2046.0,0.15,11339.0
트라이크,17130.0,30611.0,1.79,138098.0
절충형유모차,11950.0,28844.0,2.41,930613.0
유모차라이너,11180.0,16338.0,1.46,32810.0
유모차방한커버,11560.0,12048.0,1.04,38572.0
유모차방풍커버,9710.0,21840.0,2.25,37569.0
유모차컵홀더,5250.0,56723.0,10.8,11299.0
쌍둥이유모차,8410.0,22407.0,2.66,396422.0
와이업지니제로3,9920.0,115.0,0.01,347455.0
초경량유모차,4340.0,44493.0,10.25,354797.0
트라이크유모차,5730.0,12861.0,2.24,126470.0
디럭스유모차,8990.0,11654.0,1.3,944098.0
부가부버터플라이,23080.0,455.0,0.02,874018.0
에이블트라이크,10790.0,131.0,0.01,166774.0
유모카,5570.0,9730.0,1.75,137899.0
유모차선풍기,1080.0,49814.0,46.12,23511.0
부가부풋머프,7080.0,342.0,0.05,214052.0
유모차장갑,13930.0,15641.0,1.12,17696.0
주니어카시트,24610.0,11598.0,0.47,344778.0
휴대용카시트,17140.0,39762.0,2.32,141658.0
부스터카시트,8130.0,15768.0,1.94,78437.0
브라이텍스카시트,21910.0,1461.0,0.07,614658.0
브라이텍스듀얼픽스아이사이즈,14860.0,199.0,0.01,1057274.0
싸이벡스주니어카시트,11920.0,246.0,0.02,305453.0
다이치원픽스360,12300.0,137.0,0.01,496221.0
다이치카시트,17190.0,928.0,0.05,270307.0
바구니카시트,16440.0,10245.0,0.62,165891.0
바구니카시트대여,3350.0,32.0,0.01,21035.0
브라이텍스,12930.0,5182.0,0.4,579524.0
카시트발판,4670.0,7367.0,1.58,43955.0
어린이안전벨트,2500.0,46949.0,18.78,14867.0
안전벨트인형,3610.0,24957.0,6.91,19364.0
토들러카시트,6820.0,1426.0,0.21,510923.0
싸이벡스카시트,8750.0,994.0,0.11,485782.0
폴레드올에이지360,6400.0,63.0,0.01,462025.0
카시트발받침대,3580.0,6060.0,1.69,37369.0
페도라바구니카시트,10940.0,76.0,0.01,21300.0
아기띠,28240.0,61901.0,2.19,119378.0
포그내아기띠,20070.0,338.0,0.02,147966.0
기저귀가방백팩,7340.0,102538.0,13.97,42973.0
힙시트,8790.0,17946.0,2.04,129981.0
기저귀백팩,3480.0,102709.0,29.51,39446.0
베이비뵨아기띠,16110.0,755.0,0.05,207750.0
포그내맥스올인원,6830.0,84.0,0.01,369566.0
에르고아기띠,12540.0,1676.0,0.13,156998.0
신생아아기띠,10130.0,14922.0,1.47,85329.0
아기띠침받이,2930.0,5786.0,1.97,14608.0
기저귀파우치,3900.0,50725.0,13.01,14943.0
베이비뵨미니,12870.0,270.0,0.02,200864.0
아기포대기,4390.0,32464.0,7.39,33571.0
누빔기저귀가방,3710.0,17285.0,4.66,30698.0
휴대용기저귀매트,1900.0,6287.0,3.31,25665.0
돗투돗아기띠워머,4190.0,59.0,0.01,103409.0
아기욕조,19500.0,84928.0,4.36,35406.0
아기비데,17480.0,21696.0,1.24,36631.0
프롬유샤워핸들,12880.0,21.0,0.0,56471.0
포프베베,10770.0,106.0,0.01,55785.0
신생아욕조,7800.0,20826.0,2.67,26960.0
샤워핸들,10590.0,55373.0,5.23,48663.0
포프베베아기비데,8880.0,59.0,0.01,71414.0
말랑하니욕조,8850.0,108.0,0.01,39887.0
슈너글아기욕조,10970.0,306.0,0.03,54888.0
아기목욕가운,2190.0,69681.0,31.82,25908.0
아기목욕타올,4220.0,96947.0,22.97,20861.0
폴레드샤워핸들,3730.0,56.0,0.02,83844.0
말랑하니,20180.0,1038.0,0.05,26908.0
센스2030,5000.0,7262.0,1.45,13065.0
온다베이비플러스,5330.0,114.0,0.02,55888.0
온다베이비욕조,6510.0,399.0,0.06,46382.0
아기세면대,2980.0,21189.0,7.11,7818.0
아기로션,12480.0,92442.0,7.41,18230.0
키즈샴푸,4680.0,67422.0,14.41,15806.0
아기크림,4040.0,102861.0,25.46,19488.0
아기바디워시,5140.0,60551.0,11.78,17988.0
베이비오일,7230.0,54493.0,7.54,17118.0
쁘리마쥬,20640.0,320.0,0.02,91965.0
아토팜MLE크림,10300.0,3474.0,0.34,35851.0
유아로션,3920.0,91387.0,23.31,18086.0
존슨즈베이비로션,16890.0,13479.0,0.8,13952.0
그린핑거,8780.0,49903.0,5.68,11446.0
아토팜판테놀크림,5530.0,2200.0,0.4,38096.0
아기선크림,1500.0,40844.0,27.23,14251.0
키즈바디워시,2300.0,25393.0,11.04,16184.0
아기수딩젤,2150.0,68239.0,31.74,18275.0
아토팜로션,5110.0,12085.0,2.36,34035.0
아토팜탑투토워시,5200.0,2887.0,0.56,25159.0
아기변기,13500.0,40437.0,3.0,24153.0
콧물흡입기,25730.0,18236.0,0.71,20599.0
유아변기커버,4940.0,44604.0,9.03,21315.0
아기변기커버,5430.0,11054.0,2.04,25365.0
노시부석션팁,12750.0,258.0,0.02,12787.0
포켓몬마스크,2960.0,4594.0,1.55,19996.0
블루본마스크소형,5030.0,3208.0,0.64,14563.0
한일포근,6910.0,370.0,0.05,97651.0
티니핑마스크,7880.0,5805.0,0.74,13003.0
한일포근콧물흡입기,3700.0,48.0,0.01,3296.0
한일콧물흡입기,6960.0,48.0,0.01,3296.0
어린이치약,6020.0,73762.0,12.25,7425.0
조르단칫솔,9950.0,12827.0,1.29,17317.0
유아치약,3370.0,78623.0,23.33,7671.0
아기치약,5290.0,77126.0,14.58,7710.0
구강티슈,3160.0,26908.0,8.52,12550.0
어린이치실,1830.0,16077.0,8.79,9758.0
조르단칫솔1단계,2310.0,2530.0,1.1,14252.0
벨레다치약,2780.0,2013.0,0.72,28974.0
제니튼치약,4080.0,5740.0,1.41,15516.0
조르단칫솔2단계,1850.0,2620.0,1.42,17374.0
예꼬맘치약,3970.0,1397.0,0.35,12046.0
브리스틱칫솔,3400.0,2368.0,0.7,24970.0
코도모칫솔,2230.0,3265.0,1.46,20233.0
메가텐360,2320.0,2301.0,0.99,28344.0
블랑키즐치약,2260.0,197.0,0.09,21796.0
티니핑칫솔,1930.0,2253.0,1.17,15316.0
아기섬유유연제,3460.0,24285.0,7.02,14510.0
호호에미,12830.0,2578.0,0.2,40689.0
토루토루세탁세제,4430.0,54.0,0.01,29016.0
아기세제,11920.0,43235.0,3.63,22029.0
마이비얼룩제거제,4910.0,2659.0,0.54,17207.0
유아세제,2500.0,61754.0,24.7,18456.0
아기세탁세제,5250.0,31362.0,5.97,22508.0
레드루트세탁세제,5490.0,3144.0,0.57,49091.0
헬로그린세탁세제,1830.0,133.0,0.07,33792.0
애플민트라임섬유유연제,2470.0,111.0,0.04,79397.0
레드루트,7800.0,6512.0,0.83,35006.0
호호에미섬유유연제,3850.0,475.0,0.12,42225.0
폴메디슨키즈아토표백제,7470.0,478.0,0.06,29234.0
비앤비섬유세제,2450.0,4023.0,1.64,19909.0
비앤비섬유유연제,1840.0,5161.0,2.8,17628.0
레드루트섬유유연제,2560.0,2393.0,0.93,40535.0
네이처러브메레,9240.0,18047.0,1.95,13041.0
베르블랑,5530.0,1408.0,0.25,28963.0
유팡젖병소독기,24810.0,630.0,0.03,202965.0
젖병세척기,13070.0,16024.0,1.23,164115.0
젖병건조대,7650.0,37656.0,4.92,19972.0
젖병보관함,9570.0,18660.0,1.95,26688.0
젖병세정제,4670.0,29169.0,6.25,10655.0
유팡,16740.0,937.0,0.06,203526.0
픽셀젖병소독기,7950.0,111.0,0.01,286797.0
리뗀클로르,4390.0,61.0,0.01,22476.0
레이퀸젖병소독기,4350.0,276.0,0.06,132590.0
스팀소독기,11440.0,25293.0,2.21,88934.0
하이비젖병솔,3030.0,2296.0,0.76,9975.0
하이비,4220.0,9606.0,2.28,8258.0
벤브와스팀소독기,5900.0,1.0,0.0,89766.0
휴대용젖병소독기,1780.0,3727.0,2.09,56348.0
해님젖병소독기,3330.0,288.0,0.09,109771.0
이유식기보관함,2540.0,2184.0,0.86,29875.0
젖병스팀소독기,3180.0,4182.0,1.32,83121.0
다퍼남젖병보관함,1850.0,57.0,0.03,24278.0
아기안전문,5150.0,63326.0,12.3,32355.0
아기무릎보호대,2830.0,10370.0,3.66,12057.0
루보안전문,5390.0,141.0,0.03,26226.0
모기팔찌,1030.0,54679.0,53.09,4224.0
모기패치,2720.0,45304.0,16.66,6875.0
방문스토퍼,4860.0,93108.0,19.16,3208.0
아기머리보호대,3190.0,14755.0,4.63,19071.0
호빵맨모기패치,6920.0,126.0,0.02,10559.0
머리쿵보호대,3440.0,7080.0,2.06,17192.0
아기디딤대,2110.0,8907.0,4.22,27531.0
히든키즈락,3830.0,65.0,0.02,5142.0
아가드안전문,6720.0,10185.0,1.52,25972.0
범퍼침대,26100.0,104442.0,4.0,214520.0
기저귀갈이대,22510.0,6431.0,0.29,92528.0
아기옷걸이,9840.0,50725.0,5.15,5051.0
유아책상,12560.0,105352.0,8.39,98252.0
아기쇼파,8220.0,91236.0,11.1,91786.0
아기식탁의자,8070.0,41175.0,5.1,92115.0
아기범퍼침대,7530.0,74328.0,9.87,208664.0
리안드림콧,18550.0,362.0,0.02,49561.0
범보의자,20470.0,3399.0,0.17,83823.0
아기소파,6000.0,91237.0,15.21,99096.0
신생아침대,8740.0,74217.0,8.49,179414.0
리안드림콧아기침대,11580.0,339.0,0.03,106634.0
에시앙범보의자,20520.0,1391.0,0.07,118507.0
아기턱받이,12890.0,62768.0,4.87,9349.0
스카프빕,12120.0,30307.0,2.5,4103.0
아기식판,6500.0,42582.0,6.55,14526.0
흡착식판,7320.0,16448.0,2.25,30950.0
릴리팟이유식냄비,6000.0,468.0,0.08,51795.0
와우컵,13080.0,1176.0,0.09,27701.0
실리콘턱받이,2770.0,21856.0,7.89,10631.0
아기스카프빕,3590.0,7980.0,2.22,4818.0
그로미미빨대컵,16850.0,2277.0,0.14,17078.0
베이비뵨턱받이,8290.0,480.0,0.06,31280.0
그로미미,18140.0,5440.0,0.3,13853.0
유아스카프빕,2920.0,13722.0,4.7,5468.0
주니자기주도컵,10840.0,2.0,0.0,25000.0
임산부수영복,9040.0,34732.0,3.84,28241.0
수유브라,11860.0,88868.0,7.49,15732.0
임산부스타킹,8620.0,24527.0,2.85,9221.0
수유복,6420.0,74273.0,11.57,24279.0
임산부팬티,7810.0,87061.0,11.15,14980.0
임산부레깅스,14060.0,90606.0,6.44,14732.0
맘스안심팬티,11750.0,2073.0,0.18,21696.0
수유나시,4800.0,18440.0,3.84,20814.0
겨울임부복,5440.0,72226.0,13.28,36966.0
제이유블랑,6440.0,362.0,0.06,36731.0
디라벨,9660.0,355.0,0.04,33807.0
수유원피스,3380.0,37730.0,11.16,24740.0
튼살크림,21520.0,24635.0,1.14,36477.0
임산부튼살크림,8140.0,21058.0,2.59,33860.0
임산부바디필로우,9560.0,65952.0,6.9,53080.0
비오템튼살크림,12890.0,1276.0,0.1,78953.0
임밍아웃,9320.0,4335.0,0.47,9244.0
도넛방석,6880.0,75849.0,11.02,14803.0
란시노라놀린크림,5150.0,477.0,0.09,32973.0
임산부손목보호대,5020.0,30716.0,6.12,10184.0
임밍아웃카드,4010.0,887.0,0.22,2603.0
아토팜튼살크림,5580.0,2038.0,0.37,42697.0
임산부크림,1400.0,25908.0,18.51,34314.0
임밍아웃이벤트,3010.0,1835.0,0.61,6992.0
해피테일즈바디필로우,4310.0,96.0,0.02,43990.0
임산부샴푸,8300.0,29474.0,3.55,26257.0
U자바디필로우,2530.0,18081.0,7.15,47240.0
클라란스튼살크림,4650.0,598.0,0.13,78685.0
산모패드,3980.0,10225.0,2.57,23389.0
회음부방석,2110.0,16164.0,7.66,14272.0
란시노크림,3640.0,640.0,0.18,30538.0
임밍아웃복권,1510.0,591.0,0.39,2029.0
겉싸개,12390.0,22464.0,1.81,64654.0
아기블랭킷,7630.0,59771.0,7.83,28337.0
속싸개,14930.0,80262.0,5.38,25438.0
마이리틀데이지,18660.0,410.0,0.02,33082.0
낮잠이불세트,4910.0,54028.0,11.0,83768.0
어린이집낮잠이불,8110.0,34007.0,4.19,63069.0
아기침대패드,7030.0,51877.0,7.38,37429.0
비비엔다,25210.0,2932.0,0.12,63805.0
아기겨울이불,4390.0,24897.0,5.67,34137.0
낮잠이불가방,3470.0,21158.0,6.1,16617.0
아기토퍼,4810.0,18308.0,3.81,65320.0
알레르망베이비,5170.0,4568.0,0.88,100554.0
어린이집생일답례품,21000.0,73640.0,3.51,2716.0
돌잔치답례품,21650.0,64461.0,2.98,4797.0
돌상대여,9750.0,6969.0,0.71,40007.0
할로윈구디백,1710.0,9407.0,5.5,8161.0
50일셀프촬영,11200.0,5884.0,0.53,26546.0
백일상,19510.0,88936.0,4.56,40991.0
결혼답례품,13620.0,61555.0,4.52,4489.0
어린이집구디백,4080.0,44414.0,10.89,2501.0
유치원답례품,5730.0,99672.0,17.39,2584.0
유치보관함,5490.0,13619.0,2.48,15648.0
성장동영상,9550.0,435.0,0.05,49687.0
아이데이지,16030.0,26940.0,1.68,2169.0
패딩우주복,15190.0,19665.0,1.29,83227.0
아기우주복,14000.0,73122.0,5.22,41207.0
에뜨와우주복,8940.0,47775.0,5.34,47153.0
아기크리스마스옷,20710.0,33477.0,1.62,25696.0
우주복패딩,11260.0,19665.0,1.75,80651.0
밍크뮤우주복,6940.0,29169.0,4.2,66253.0
아가방우주복,8040.0,49991.0,6.22,66733.0
아기손수건,8510.0,46768.0,5.5,10500.0
블루독우주복,5370.0,30253.0,5.63,67029.0
압소바우주복,6310.0,59784.0,9.47,68417.0
미니로브,8390.0,23503.0,2.8,21382.0
