relative_keyword,total_search,total_store_count,competitive_rate,avg_price,avg_sale,grade_norm,grade_power,grade_bigpower,grade_premium,review_10,review_50,review_100,review_1000,total_review,avg_review
포충등,1910.0,37257.0,19.51,18180.0,2741636.0,12,2,21,5,4,5,24,7,24869,621
초음파사진앨범,1250.0,16866.0,13.49,14697.0,2742518.0,0,7,18,1,3,1,16,20,157528,3938
제스파파라핀,2420.0,548.0,0.23,64530.0,2744000.0,2,0,0,8,23,4,9,4,16792,419
논알콜맥주,7020.0,6044.0,0.86,18131.0,2745684.0,5,5,19,10,9,5,18,8,58640,1466
HBAF,7440.0,99213.0,13.34,11318.0,2746673.0,0,4,27,1,1,5,16,18,132880,3322
밤호박,4570.0,7116.0,1.56,16368.0,2747745.0,8,7,19,6,8,3,13,16,141109,3527
나이키더플백XS,1890.0,1634.0,0.86,32504.0,2750445.0,5,5,17,12,25,0,10,5,25403,635
화상영어,22160.0,2111.0,0.1,36822.0,2752440.0,21,4,11,4,8,2,23,7,43160,1079
아기반찬,17670.0,15941.0,0.9,9173.0,2752751.0,3,5,32,0,6,3,10,21,267562,6689
고단백하루견과바,1240.0,26.0,0.02,45904.0,2753062.0,4,0,5,10,16,1,5,0,1403,63
오늘든든고단백하루견과바,1580.0,24.0,0.02,47250.0,2753062.0,2,0,5,10,14,1,5,0,1403,70
CGV영화할인,2380.0,34.0,0.01,6739.0,2753304.0,7,6,15,12,24,1,9,6,22775,569
바두기옷걸이,1780.0,211.0,0.12,25916.0,2754133.0,4,2,3,29,32,2,2,4,10533,263
G102마우스,5860.0,14528.0,2.48,28269.0,2761130.0,9,2,10,15,14,2,15,9,63510,1587
패밀리침대커버,2990.0,21655.0,7.24,38315.0,2761915.0,0,2,15,1,19,1,11,9,59615,1490
쑥뜸기,1390.0,22417.0,16.13,31106.0,2763000.0,1,0,0,0,33,1,6,0,1600,40
함께늘봄,1070.0,11.0,0.01,30625.0,2763144.0,0,0,8,1,3,0,5,1,2681,297
오울트리바나나칩,2100.0,22.0,0.01,29890.0,2765400.0,7,8,0,22,36,0,3,0,1319,33
셀프브라질리언왁싱,6140.0,10278.0,1.67,21774.0,2766708.0,10,7,19,1,4,4,15,17,148898,3722
집들이상,2480.0,43035.0,17.35,63937.0,2766797.0,3,5,22,0,12,3,14,11,106677,2666
시저스,4370.0,12904.0,2.95,76302.0,2767690.0,17,1,18,4,5,1,20,14,92527,2313
줄없는줄넘기,3380.0,35174.0,10.41,9901.0,2768500.0,0,2,4,2,22,5,8,5,42726,1068
먹르가즘,1100.0,7.0,0.01,17358.0,2768733.0,4,1,0,2,6,0,0,1,5250,750
AKG이어폰,7540.0,26513.0,3.52,16753.0,2769001.0,3,3,9,24,12,4,16,8,33571,839
아기책상의자,2240.0,16308.0,7.28,91569.0,2771827.0,1,5,18,2,18,5,15,2,12468,311
포도즙,7730.0,14378.0,1.86,33954.0,2772485.0,8,7,6,5,7,5,17,11,70971,1774
제모크림,8740.0,23632.0,2.7,12622.0,2777861.0,9,4,8,3,14,2,14,10,91391,2284
타코야끼문어,1580.0,49508.0,31.33,80476.0,2779457.0,4,2,17,17,29,3,8,0,2527,63
카시오수능시계,20760.0,23662.0,1.14,15539.0,2779941.0,2,2,20,1,12,3,17,8,70671,1766
어깨뽕티셔츠,1080.0,9340.0,8.65,32191.0,2781748.0,1,5,7,0,23,7,7,3,15641,391
슈퍼쏘코TCMAX,2150.0,337.0,0.16,86701.0,2781999.0,4,2,3,17,40,0,0,0,2,0
아기방수팬티,1210.0,6536.0,5.4,15525.0,2783213.0,6,9,6,0,30,2,7,1,35666,891
흡착식판,7320.0,16448.0,2.25,30950.0,2784707.0,0,5,16,3,3,4,19,14,60344,1508
메가텐360,2320.0,2301.0,0.99,28344.0,2785232.0,2,4,23,8,14,3,13,10,57548,1438
소근육장난감,2260.0,96883.0,42.87,26564.0,2787306.0,3,4,23,0,21,3,14,2,15972,399
리베로터치6단계,1560.0,31.0,0.02,47351.0,2788609.0,4,4,8,13,21,1,8,2,11526,360
창안애블라인드,3810.0,34157.0,8.97,16236.0,2792326.0,3,0,0,14,25,1,6,8,42246,1056
네이처하이크에어매트,17890.0,13645.0,0.76,67608.0,2792785.0,1,0,22,5,15,5,16,4,14248,356
겨울복숭아,4150.0,8631.0,2.08,33387.0,2792847.0,11,4,3,21,32,3,5,0,2724,68
모로실다이어트,19800.0,22668.0,1.14,31028.0,2792884.0,7,11,9,4,13,4,18,5,18306,457
감열지,5550.0,101127.0,18.22,25605.0,2796037.0,6,4,24,6,7,1,18,14,58377,1459
방묘문,8410.0,51960.0,6.18,47065.0,2798274.0,2,1,12,1,14,0,18,8,26997,674
목살,10540.0,92522.0,8.78,19170.0,2798821.0,3,1,25,10,1,2,12,25,230400,5760
냉동연어,2140.0,6263.0,2.93,67044.0,2800921.0,2,4,17,17,14,5,15,6,24016,600
배도라지,10380.0,72188.0,6.95,25361.0,2801876.0,1,5,6,1,0,2,12,26,215635,5390
아이오딘멀티비타민,24230.0,5368.0,0.22,36975.0,2802378.0,9,4,19,7,28,3,7,2,7401,185
초음파앨범,13040.0,26660.0,2.04,14243.0,2803325.0,0,6,17,1,3,2,17,18,150861,3771
여아래쉬가드,2180.0,102136.0,46.85,25694.0,2805511.0,4,5,16,0,16,1,18,5,21435,535
명품힙색,2790.0,40882.0,14.65,21968.0,2807405.0,14,2,5,1,37,1,2,0,504,12
의료용지팡이,1870.0,6874.0,3.68,31740.0,2810715.0,8,2,3,3,33,3,2,2,9182,229
오로라무드등,7770.0,79392.0,10.22,27370.0,2810847.0,4,2,22,3,11,3,14,12,76514,1912
화깨수,10860.0,66.0,0.01,35532.0,2812033.0,9,3,0,28,37,0,2,1,1679,41
자동충전하이패스카드,1220.0,423.0,0.35,21686.0,2812249.0,2,4,4,22,21,0,11,8,62511,1562
막장,8140.0,7480.0,0.92,18973.0,2812261.0,0,1,7,0,27,3,8,2,5897,147
이베리코돼지고기,9790.0,6554.0,0.67,21607.0,2812404.0,3,7,20,9,4,3,22,11,86563,2164
라이브오랄스치아미백,5280.0,46.0,0.01,26319.0,2812500.0,2,4,0,27,34,1,2,3,17951,448
퓨어다이아치아미백,4250.0,67.0,0.02,35345.0,2812500.0,0,4,0,27,36,0,1,3,17703,442
미니폼롤러,3420.0,21563.0,6.3,17546.0,2814353.0,2,5,7,4,13,6,12,9,170855,4271
브라질리언셀프왁싱,2690.0,10278.0,3.82,20846.0,2814771.0,10,7,19,1,4,4,15,17,148898,3722
거북이키우기,9840.0,59004.0,6.0,43542.0,2814892.0,1,0,9,1,32,1,6,1,4795,119
냉동닭다리살,1920.0,3874.0,2.02,19007.0,2815612.0,4,5,15,16,15,4,13,8,48012,1200
네이처하이크자충매트,5890.0,8161.0,1.39,61643.0,2816664.0,1,2,25,6,16,5,15,4,12654,316
중국어학습지,1620.0,103.0,0.06,41963.0,2816666.0,26,2,0,12,39,1,0,0,119,2
인스팅트,2260.0,40763.0,18.04,61538.0,2816967.0,0,1,26,3,21,3,13,3,9693,242
친환경종이컵,3570.0,12477.0,3.49,23157.0,2819062.0,3,3,26,8,8,5,18,9,70977,1774
순살간장게장,2010.0,4048.0,2.01,19469.0,2819620.0,6,10,16,8,7,3,16,14,134072,3351
하이드로더치커피,2350.0,1387.0,0.59,9131.0,2820722.0,0,3,16,18,5,1,16,18,370014,9250
아기띠바람막이,1040.0,2608.0,2.51,46727.0,2821357.0,5,3,9,2,25,3,10,2,8218,205
글라코,1860.0,3760.0,2.02,24151.0,2823680.0,0,1,4,4,26,4,7,3,17046,426
스타벅스블랙퍼스트,2680.0,1640.0,0.61,38039.0,2824474.0,3,6,19,12,18,0,13,9,50173,1254
헤라옴므세트,1750.0,2643.0,1.51,64051.0,2829138.0,3,6,14,12,26,5,5,4,47030,1175
순수가온100,1860.0,754.0,0.41,61256.0,2830576.0,3,3,6,26,17,2,17,4,23211,580
초등화상영어,3460.0,350.0,0.1,42226.0,2830902.0,24,3,10,3,12,4,18,6,33137,828
ID221C5,4700.0,8.0,0.0,12400.0,2832972.0,0,0,6,0,5,0,1,0,324,54
비타민D5000IU,5830.0,72429.0,12.42,16113.0,2834889.0,1,1,3,3,4,4,18,14,149045,3726
페이크후드,3110.0,76446.0,24.58,12758.0,2835671.0,2,6,4,1,30,3,6,1,5891,147
휴대용목베개,1290.0,81604.0,63.26,12272.0,2836032.0,4,6,10,1,12,6,15,7,42949,1073
메가박스할인,28960.0,30.0,0.0,8052.0,2837234.0,8,2,12,13,21,1,7,6,17867,510
아기낮잠이불,3070.0,37711.0,12.28,59314.0,2837793.0,7,4,22,0,9,7,13,11,23023,575
따수미텐트,12900.0,3529.0,0.27,76002.0,2839324.0,2,1,2,14,17,4,11,8,30302,757
흥국자몽농축액,4500.0,1469.0,0.33,47431.0,2839575.0,3,2,13,21,16,4,15,5,18015,450
아기블랭킷,7630.0,59771.0,7.83,28337.0,2840039.0,0,0,15,5,4,2,13,21,91647,2291
LED방등,10520.0,43607.0,4.15,21002.0,2840329.0,2,1,29,4,2,1,21,16,229895,5747
걸음보조기,1140.0,26103.0,22.9,98893.0,2841156.0,5,0,3,0,33,2,4,1,3493,87
창안애,11420.0,39087.0,3.42,14071.0,2842935.0,0,0,0,0,37,1,2,0,782,19
신생아목욕타올,2110.0,9524.0,4.51,19229.0,2843165.0,1,2,15,2,12,2,17,9,63809,1595
싼타페MX5키케이스,1380.0,1883.0,1.36,18653.0,2844884.0,4,5,20,0,16,4,9,11,55863,1396
빈대스팀청소기,7530.0,17486.0,2.32,97772.0,2844993.0,13,0,10,15,29,2,7,2,5119,127
골프연습채,2030.0,20754.0,10.22,41589.0,2844997.0,2,3,4,1,29,2,6,3,8285,207
당체크기,1920.0,1352.0,0.7,38120.0,2848260.0,7,9,21,3,16,2,13,9,38377,959
바차커피,12330.0,2958.0,0.24,48103.0,2850191.0,9,1,23,7,26,4,7,3,18771,469
달바세럼,11740.0,29461.0,2.51,29007.0,2850885.0,1,1,7,8,10,1,14,15,256055,6401
씨드비물염색,24680.0,3624.0,0.15,28160.0,2851767.0,0,0,17,20,12,2,16,10,58542,1463
슬라이스아몬드,1010.0,10990.0,10.88,9274.0,2853893.0,0,3,19,14,2,3,18,17,289970,7249
고릴라렉,3550.0,32043.0,9.03,61886.0,2854165.0,4,5,11,11,13,3,14,10,39436,985
푸고빨대컵,6620.0,2656.0,0.4,17629.0,2854345.0,1,2,7,8,27,0,4,9,23750,593
고구마찜기,4380.0,47853.0,10.93,72042.0,2855904.0,12,9,13,6,22,2,10,6,38718,967
뻥튀기,17310.0,97641.0,5.64,11234.0,2856441.0,0,7,10,2,8,3,17,12,70532,1763
베란다창문청소,2550.0,64697.0,25.37,18538.0,2856518.0,7,3,13,2,11,2,14,13,110110,2752
천연방향제,2500.0,77462.0,30.98,14672.0,2857935.0,7,9,8,0,4,4,19,13,59942,1498
퓨어다이아치아미백제,1750.0,125.0,0.07,60428.0,2860675.0,6,2,0,22,37,0,1,2,13514,337
라이브오랄스치아미백제,1310.0,107.0,0.08,57556.0,2860675.0,6,4,0,24,35,1,1,3,17742,443
소형녹음기,5310.0,57135.0,10.76,85793.0,2862820.0,7,10,18,5,11,5,17,7,54332,1358
업소용랩,2330.0,57799.0,24.81,41496.0,2864054.0,3,2,22,11,6,3,23,8,30467,761
헤라남성화장품,2270.0,7613.0,3.35,66278.0,2865822.0,3,7,12,12,24,6,5,5,50227,1255
우고래빗,4020.0,904.0,0.22,10225.0,2866960.0,9,0,0,18,20,1,13,6,29362,734
호박고구마10KG,4520.0,7103.0,1.57,18015.0,2867245.0,7,16,13,4,5,1,19,15,302174,7554
냉동꽃게,9520.0,9277.0,0.97,21734.0,2868930.0,1,6,23,10,3,3,16,18,95017,2375
탄산수제조기,7610.0,36325.0,4.77,77776.0,2869099.0,7,2,17,5,13,0,15,12,120846,3021
LED안정기,6590.0,72766.0,11.04,9147.0,2870020.0,3,7,26,4,4,0,12,24,292552,7313
여행용스팀다리미,3840.0,51797.0,13.49,43911.0,2870525.0,13,7,12,7,22,3,11,4,48809,1220
아이팜,9530.0,14257.0,1.5,44363.0,2870550.0,0,0,0,15,3,1,19,17,56457,1411
하이트제로,6910.0,1782.0,0.26,17565.0,2871871.0,3,7,17,11,10,8,11,11,73107,1827
혀클리너추천,2240.0,77998.0,34.82,7937.0,2872011.0,1,4,7,5,8,2,13,17,110688,2767
혀클리너,18120.0,78376.0,4.33,6893.0,2872011.0,1,4,7,4,9,2,13,16,104864,2621
아기칠판,1340.0,8996.0,6.71,53181.0,2873848.0,3,0,29,8,13,2,15,10,36200,905
밸런스온방석,4740.0,1596.0,0.34,67268.0,2875038.0,3,3,1,4,22,2,9,7,13421,335
대형견켄넬,1590.0,36164.0,22.74,84870.0,2876083.0,4,3,3,0,30,1,7,2,6995,174
밤부베베거즈손수건,1830.0,436.0,0.24,20113.0,2878750.0,4,0,0,8,31,6,2,1,3154,78
달러북,2940.0,756.0,0.26,22570.0,2880433.0,29,2,1,0,38,0,1,1,1565,39
황태채,14650.0,25181.0,1.72,20876.0,2882679.0,4,7,23,6,0,4,20,16,99602,2490
혈당체크기,5460.0,11245.0,2.06,35918.0,2882834.0,4,4,24,8,18,1,11,10,43474,1086
흑염소고기,4800.0,4495.0,0.94,77502.0,2883241.0,7,8,18,7,21,3,11,5,29352,733
오토바이리프트,1160.0,96259.0,82.98,87023.0,2885333.0,0,0,6,0,32,4,2,2,4448,111
대형견울타리,1130.0,52192.0,46.19,94163.0,2885563.0,2,2,12,4,21,7,5,7,26982,674
소고기다시다,5400.0,29168.0,5.4,35671.0,2888546.0,2,6,15,4,11,4,21,4,23042,576
칫솔살균건조기,1060.0,103324.0,97.48,27935.0,2888932.0,1,3,7,0,3,1,11,25,120208,3005
제니퍼룸,14880.0,5347.0,0.36,62529.0,2893971.0,1,0,9,15,22,0,13,5,15417,385
답례연구소호두강정,2210.0,6.0,0.0,16083.0,2896733.0,0,0,4,2,3,0,1,2,5928,988
접지매트,2160.0,21652.0,10.02,35684.0,2898800.0,2,0,2,0,39,0,1,0,375,9
유리믹서기,1300.0,32275.0,24.83,75273.0,2905919.0,4,2,11,7,9,6,17,8,24284,607
밸런스온,7510.0,3067.0,0.41,71078.0,2906931.0,3,3,1,3,22,3,8,7,13377,334
참치뱃살,3390.0,1907.0,0.56,42139.0,2908337.0,3,4,24,9,9,2,18,11,133955,3348
항아리바베큐,10060.0,61726.0,6.14,86640.0,2914411.0,4,1,3,0,32,1,7,0,2159,53
카니발차박매트,2800.0,14130.0,5.05,60754.0,2914449.0,7,11,13,0,7,4,12,17,88394,2209
코청소,2370.0,26474.0,11.17,37502.0,2917396.0,1,7,5,0,21,4,8,7,24171,604
의료용무릎보호대,3600.0,14414.0,4.0,18943.0,2917414.0,7,2,9,0,14,6,14,6,24713,617
뇌울림3.0,1070.0,21.0,0.02,54497.0,2918811.0,2,2,3,17,19,1,3,1,7734,322
요기요5만원,1270.0,2848.0,2.24,48814.0,2918905.0,8,2,15,12,24,0,9,7,35317,882
모로오렌지,12820.0,71349.0,5.57,27771.0,2920193.0,10,13,6,4,10,6,17,7,18839,470
뷰수경,4810.0,71389.0,14.84,29922.0,2921855.0,3,0,11,1,17,5,16,2,19600,490
CTOC고속충전케이블,3200.0,68324.0,21.35,9411.0,2923730.0,0,1,8,2,0,1,13,26,126504,3162
수면팩,5690.0,99510.0,17.49,20819.0,2924251.0,0,1,3,1,6,4,13,17,69732,1743
아기100일상,1230.0,9381.0,7.63,45617.0,2924579.0,17,14,9,0,6,2,14,18,82817,2070
음식짤순이,18920.0,22463.0,1.19,36304.0,2924958.0,2,6,10,1,22,2,12,4,9377,234
짱구베개,4890.0,42117.0,8.61,28029.0,2926007.0,1,4,18,3,6,3,10,21,68759,1718
보행기신발,1580.0,100757.0,63.77,37781.0,2928306.0,0,3,11,7,20,4,9,7,24522,613
도브센서티브바,7220.0,3957.0,0.55,16650.0,2928356.0,3,5,14,16,17,2,13,8,44290,1107
동원참치85G,8540.0,4744.0,0.56,26762.0,2929294.0,8,4,8,19,26,2,5,7,79279,1981
샤오미맥세이프보조배터리,6570.0,3591.0,0.55,38447.0,2931286.0,8,7,9,14,32,2,5,1,3474,86
차이코스,23440.0,1195.0,0.05,56682.0,2931598.0,10,4,23,3,21,1,14,4,37363,934
무뼈닭발,15560.0,18319.0,1.18,11203.0,2934822.0,5,8,11,5,4,4,16,16,166958,4173
참나무장작,10120.0,9821.0,0.97,12843.0,2935400.0,7,12,9,3,11,0,15,14,142398,3559
레드자몽,3760.0,13594.0,3.62,42476.0,2938000.0,7,5,20,8,18,2,10,10,139699,3492
뽀로로주스,1540.0,7166.0,4.65,15328.0,2938090.0,4,3,7,13,19,2,11,8,48519,1212
보온밥솥,1790.0,89780.0,50.16,54601.0,2938273.0,8,3,14,4,13,2,17,8,32252,806
라지킹이불,1690.0,35915.0,21.25,88574.0,2939780.0,10,5,19,0,19,4,11,6,20603,515
사브르,10520.0,94915.0,9.02,21412.0,2941428.0,0,0,9,1,8,6,20,6,19441,486
바렌발각질,2910.0,1010.0,0.35,21052.0,2944603.0,0,1,2,0,35,0,1,4,20265,506
쓰리잘비,17940.0,1341.0,0.07,26853.0,2945111.0,5,0,9,3,23,2,10,5,21906,547
홍삼정에브리타임밸런스,7260.0,11433.0,1.57,48883.0,2946622.0,6,2,14,11,16,8,10,6,85049,2126
이겼소,4210.0,125.0,0.03,17548.0,2947945.0,0,0,30,10,14,5,10,11,81572,2039
아기자석보드,2420.0,7647.0,3.16,57477.0,2948287.0,0,3,28,6,11,3,16,10,36433,910
갤럭시탭S8플러스케이스,1480.0,41176.0,27.82,22069.0,2948371.0,1,0,15,4,6,5,17,12,110561,2764
삼대오백브로콜리,1630.0,21.0,0.01,19565.0,2948550.0,4,2,2,21,27,1,1,0,249,8
하이패스자동충전카드,4580.0,423.0,0.09,22286.0,2951270.0,2,5,4,21,21,0,11,8,62527,1563
시트룰린,5710.0,2761.0,0.48,54299.0,2952094.0,13,0,6,21,35,2,3,0,2308,57
엽산800,1770.0,20060.0,11.33,27348.0,2954529.0,5,2,12,7,5,1,20,14,68171,1704
산모미역,2900.0,15226.0,5.25,20412.0,2956626.0,11,9,17,3,6,2,16,16,79970,1999
유니베라슈퍼겔,1520.0,144.0,0.09,79315.0,2957258.0,6,2,5,27,36,2,2,0,664,16
젠한국냉동밥,5290.0,838.0,0.16,19921.0,2958097.0,6,12,5,15,36,0,2,2,13405,335
헤라옴므,12740.0,6130.0,0.48,67068.0,2959897.0,3,6,14,12,25,6,5,4,47095,1177
전자모기채,1550.0,46047.0,29.71,11657.0,2960077.0,3,5,1,0,15,3,12,10,54012,1350
커클랜드골프공,11960.0,3171.0,0.27,37000.0,2960681.0,10,4,15,8,22,3,12,3,12855,321
성인화상영어,3550.0,189.0,0.05,55405.0,2962353.0,23,5,9,3,11,2,21,6,41451,1036
메이크디어,7260.0,221.0,0.03,26276.0,2966338.0,11,4,15,8,36,0,1,3,12329,308
국산생땅콩,1450.0,1242.0,0.86,23394.0,2967813.0,8,4,16,12,12,4,14,10,126412,3160
반숙계란,2380.0,22982.0,9.66,15152.0,2967846.0,5,10,9,13,7,1,15,17,121556,3038
어깨뽕,3110.0,30397.0,9.77,15986.0,2968972.0,1,5,6,0,23,5,8,4,19394,484
클렌징파우더,1080.0,43475.0,40.25,20083.0,2970775.0,1,2,6,6,9,2,15,14,55553,1388
유모차워머,3440.0,10127.0,2.94,37191.0,2970901.0,4,3,11,2,26,0,12,2,9459,236
비욘드바디워시,9250.0,12366.0,1.34,19111.0,2972535.0,0,1,4,8,11,5,17,7,56434,1410
자바라의자,2370.0,14537.0,6.13,20326.0,2972780.0,3,2,5,0,32,2,3,3,9576,239
썬쿠션,3790.0,55172.0,14.56,17645.0,2972857.0,1,1,6,2,0,0,22,18,91638,2290
썬팩트,1380.0,49574.0,35.92,17378.0,2972857.0,1,1,7,3,2,0,18,20,92946,2323
롤업젤리,22210.0,3988.0,0.18,25202.0,2973265.0,1,2,16,0,26,4,9,1,4904,122
박달대게,14010.0,2770.0,0.2,45306.0,2975429.0,11,8,18,3,9,6,11,14,163109,4077
현미곤약밥,3710.0,14047.0,3.79,22236.0,2976786.0,1,2,3,0,20,7,7,6,63811,1595
분말소화기,4970.0,29123.0,5.86,19894.0,2977729.0,3,3,15,3,6,3,18,13,73471,1836
크록스라이트라이드,9690.0,35875.0,3.7,42144.0,2977748.0,3,1,8,15,23,1,13,3,23977,599
시럽네일,9570.0,49790.0,5.2,10324.0,2978179.0,1,4,34,0,12,8,13,7,120945,3023
가죽쇼파클리너,2300.0,17158.0,7.46,19026.0,2979137.0,3,6,10,2,13,1,13,13,87211,2180
연어회,10390.0,7298.0,0.7,23515.0,2979732.0,4,5,20,11,5,1,11,23,311813,7795
해피콜,22710.0,25936.0,1.14,43952.0,2981231.0,0,4,2,1,2,3,14,21,65209,1630
아식스로테리브레,3220.0,22.0,0.01,63683.0,2981950.0,8,0,4,12,24,2,1,1,2216,79
프로쉬섬유유연제,2340.0,2782.0,1.19,33810.0,2982773.0,5,2,3,26,30,2,7,1,5053,126
보쉬18V배터리,1550.0,68113.0,43.94,85172.0,2983249.0,3,5,14,7,23,4,12,1,8086,202
클릿페달,2480.0,91673.0,36.96,95882.0,2983897.0,2,0,10,7,11,5,23,1,10348,258
스파톤,3410.0,1084.0,0.32,44256.0,2984759.0,8,1,16,14,25,4,5,6,18046,451
대용량분리수거함,1250.0,57618.0,46.09,45221.0,2986521.0,3,0,12,5,9,3,15,13,129807,3245
쿠쿠내솥,22000.0,85081.0,3.87,66942.0,2986666.0,0,0,2,28,11,2,16,11,27828,695
액티베이트캣,1670.0,218.0,0.13,65920.0,2987053.0,0,7,6,26,32,3,3,2,4778,119
헤라옴므스킨로션,3670.0,1796.0,0.49,69785.0,2987246.0,2,7,18,9,26,4,6,4,47336,1183
나이키더블백,3650.0,1455.0,0.4,51982.0,2987648.0,4,8,26,2,16,6,13,5,25227,630
커피그라인더자동,2490.0,82914.0,33.3,87601.0,2988136.0,3,1,19,11,8,2,21,9,46930,1173
쇠고기다시다,3780.0,29168.0,7.72,31768.0,2989326.0,2,6,15,4,12,3,21,4,23011,575
골프패치,4450.0,98982.0,22.24,14560.0,2990078.0,4,7,8,0,12,7,12,9,35701,892
겉절이김치,3900.0,15214.0,3.9,18270.0,2990343.0,3,12,13,12,4,0,19,17,117477,2936
남성청결제,9840.0,21336.0,2.17,21825.0,2990404.0,8,3,2,5,9,2,12,17,57546,1438
차량소화기,2140.0,43722.0,20.43,25490.0,2991429.0,3,1,13,2,17,4,13,6,27412,685
커피전동그라인더,2110.0,93697.0,44.41,80459.0,2993269.0,1,4,16,8,6,2,22,10,44408,1110
원씽호호바오일,3820.0,100.0,0.03,27255.0,2994358.0,5,1,5,27,37,0,2,1,9677,241
한샘빨래건조대,4880.0,1225.0,0.25,52124.0,2994813.0,0,0,6,7,13,9,11,7,18795,469
두꺼운요가매트,2110.0,87309.0,41.38,29575.0,2995810.0,6,5,13,12,10,1,14,15,135559,3388
삼다수500ML,19740.0,20474.0,1.04,15629.0,2996067.0,1,4,16,17,10,4,10,16,149978,3749
침받이,2500.0,29120.0,11.65,7241.0,2998140.0,4,8,18,2,5,3,3,29,312282,7807
상하치즈4단계,1140.0,1223.0,1.07,36216.0,2998609.0,3,2,2,30,28,1,6,5,27896,697
귀마개수면,3110.0,81192.0,26.11,13234.0,2999298.0,7,3,11,0,12,1,13,14,104280,2607
데비마이어,9620.0,12190.0,1.27,43487.0,2999366.0,0,0,2,1,12,3,21,4,23227,580
어린이칠판,1610.0,63534.0,39.46,59421.0,3000167.0,7,3,23,7,18,4,10,8,26978,674
철제입간판,4080.0,67449.0,16.53,62941.0,3001452.0,4,1,22,0,15,3,15,7,20022,500
구운아몬드,4300.0,19024.0,4.42,10047.0,3006222.0,2,2,21,8,1,1,10,28,445480,11137
마미포코기저귀,5890.0,30872.0,5.24,44772.0,3007181.0,0,2,10,4,5,6,16,13,38637,965
돌상대여,9750.0,6969.0,0.71,40007.0,3008421.0,19,13,8,0,5,1,18,16,72915,1822
우드윅,9190.0,20450.0,2.23,18100.0,3010593.0,0,1,4,0,30,1,5,4,58984,1474
비비고동그랑땡,3610.0,4898.0,1.36,20264.0,3012952.0,0,0,1,2,23,2,9,6,34416,860
아기미술가운,5670.0,3844.0,0.68,20446.0,3013555.0,5,2,14,3,15,2,16,7,41503,1037
암환자영양식,7000.0,3956.0,0.57,49123.0,3015819.0,9,5,18,8,15,5,15,5,29476,736
핑크퐁퍼즐,1330.0,3676.0,2.76,14143.0,3015929.0,0,0,5,3,29,2,7,2,24060,601
드럼세탁기청소,15840.0,20081.0,1.27,11547.0,3017448.0,8,9,13,7,8,4,14,14,309347,7733
밀리의서재할인,4630.0,3131.0,0.68,55697.0,3017583.0,2,2,8,9,32,0,7,1,5519,137
미숫가루,24450.0,99192.0,4.06,9686.0,3021058.0,2,1,12,6,4,2,13,21,193253,4831
아기백일상,1350.0,9381.0,6.95,45577.0,3022373.0,16,15,9,0,5,4,13,18,82846,2071
신생아체중계,1890.0,5355.0,2.83,49419.0,3023770.0,0,0,3,0,35,0,3,2,4699,117
도라지배즙,27170.0,50598.0,1.86,24797.0,3024418.0,1,3,5,1,1,2,9,28,225984,5649
가정용붕어빵기계,5690.0,30017.0,5.28,91630.0,3024729.0,27,5,5,3,32,2,5,1,3162,79
삼다수무라벨,6160.0,25940.0,4.21,13236.0,3025361.0,1,7,16,13,15,3,10,12,223527,5588
무게조절덤벨,10640.0,28411.0,2.67,98797.0,3026007.0,2,3,9,9,12,1,16,11,51536,1288
직장인도시락통,7390.0,104390.0,14.13,19676.0,3026655.0,4,6,23,2,6,6,13,15,76870,1921
아기상하복,5580.0,45230.0,8.11,28515.0,3028357.0,4,8,21,4,16,7,11,6,55948,1398
보이스레코더,1370.0,71686.0,52.33,87869.0,3029347.0,2,6,11,0,5,3,23,9,60026,1500
TV보호기,1630.0,14898.0,9.14,77098.0,3031114.0,10,0,12,17,30,4,3,3,7149,178
부유단감,6510.0,3301.0,0.51,23376.0,3032242.0,6,10,22,2,12,3,10,15,91061,2276
호신용스프레이,6800.0,15582.0,2.29,21708.0,3032574.0,5,9,8,1,16,1,14,9,52745,1318
벽걸이LED시계,1330.0,99344.0,74.69,56321.0,3033306.0,3,3,10,2,12,2,14,12,52515,1312
웨딩보정속옷,1090.0,47942.0,43.98,15690.0,3033345.0,5,9,10,0,22,0,11,7,88077,2201
셰프예찬,4310.0,815.0,0.19,16071.0,3034650.0,8,0,22,9,13,6,11,10,41508,1037
유아튜브,1190.0,88276.0,74.18,20088.0,3035203.0,3,4,10,1,13,3,16,8,36924,923
일회용앞치마,10710.0,60637.0,5.66,11335.0,3035671.0,1,4,18,0,10,4,18,8,33657,841
헤라블랙쿠션리필,13670.0,2941.0,0.22,38693.0,3037247.0,2,6,16,14,18,4,12,6,124950,3123
해먹튜브,5850.0,63346.0,10.83,21360.0,3044576.0,2,6,5,2,16,4,16,4,18590,464
이베리코,21270.0,10259.0,0.48,23030.0,3046863.0,3,7,20,9,5,3,21,11,86073,2151
섬유유연제시트,2200.0,85645.0,38.93,11869.0,3047302.0,2,7,14,6,2,1,14,23,126311,3157
탐폰,25280.0,30600.0,1.21,20293.0,3049115.0,1,3,13,17,9,2,15,14,64380,1609
티맵HUD,3810.0,1293.0,0.34,87684.0,3052200.0,17,1,6,16,34,2,4,0,1698,42
미니전기포트,3810.0,102096.0,26.8,32163.0,3053909.0,7,6,22,5,14,3,16,7,49267,1231
네오플램냄비,7870.0,28433.0,3.61,67070.0,3055873.0,2,0,0,13,10,2,17,11,37302,932
